outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel	sampleCount	sampleRate
BABEL_OP1_204_11673_20121220_214236_outLine.sph	11673	20121220	214236	11673	outLine	WESTERN	F	HOME_OFFICE_MOBILE	28	VODAFONE	XPERIA	4800480	8000
BABEL_OP1_204_11673_20121220_214236_inLine.sph	11673	20121220	214236	11673	inLine	NORTHERN	F	HOME_OFFICE_MOBILE	28	AIRCEL	SONY	4790240	8000
BABEL_OP1_204_11797_20130107_214732_inLine.sph	11797	20130107	214732	11797	inLine	NORTHERN	M	PUBLIC_PLACE	20	VODAFONE	NOKIA	4799360	8000
BABEL_OP1_204_11797_20130107_214732_outLine.sph	11797	20130107	214732	11797	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	22	TATA_DOCOMO	NOKIA	4801120	8000
BABEL_OP1_204_12036_20130102_171149_inLine.sph	12036	20130102	171149	12036	inLine	WESTERN	M	HOME_OFFICE_MOBILE	23	VODAFONE	NOKIA	1192160	8000
BABEL_OP1_204_12036_20130102_170500_inLine.sph	12036	20130102	170500	12036	inLine	WESTERN	M	HOME_OFFICE_MOBILE	23	VODAFONE	NOKIA	3608160	8000
BABEL_OP1_204_12036_20130102_170500_outLine.sph	12036	20130102	170500	12036	outLine	WESTERN	M	HOME_OFFICE_MOBILE	25	AIRTEL	BLACKBERRY	3608800	8000
BABEL_OP1_204_12036_20130102_171149_outLine.sph	12036	20130102	171149	12036	outLine	WESTERN	M	HOME_OFFICE_MOBILE	25	AIRTEL	BLACKBERRY	1193600	8000
BABEL_OP1_204_12242_20130111_014802_outLine.sph	12242	20130111	014802	12242	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	34	AIRTEL	NOKIA	4801920	8000
BABEL_OP1_204_12242_20130111_014802_inLine.sph	12242	20130111	014802	12242	inLine	NORTHERN	M	STREET	37	VODAFONE	SAMSUNG	4798080	8000
BABEL_OP1_204_12846_20130515_220132_outLine.sph	12846	20130515	220132	12846	outLine	CENTRAL	M	PUBLIC_PLACE	23	AIRTEL	SONY	4800160	8000
BABEL_OP1_204_12846_20130515_220132_inLine.sph	12846	20130515	220132	12846	inLine	CENTRAL	M	CAR_KIT	41	VODAFONE	SAMSUNG	4797280	8000
BABEL_OP1_204_12851_20121219_172018_outLine.sph	12851	20121219	172018	12851	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	28	VODAFONE	NOKIA	4801600	8000
BABEL_OP1_204_12851_20121219_172018_inLine.sph	12851	20121219	172018	12851	inLine	NORTHERN	M	HOME_OFFICE_MOBILE	34	AIRTEL	SAMSUNG	4800320	8000
BABEL_OP1_204_13030_20130120_210514_inLine.sph	13030	20130120	210514	13030	inLine	WESTERN	M	STREET	46	VODAFONE	SAMSUNG	4796480	8000
BABEL_OP1_204_13184_20130228_032847_inLine.sph	13184	20130228	032847	13184	inLine	NORTHERN	F	VEHICLE	30	AIRTEL	SAMSUNG	4762080	8000
BABEL_OP1_204_13184_20130228_032847_outLine.sph	13184	20130228	032847	13184	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	32	AIRCEL	KARBONN	4769920	8000
BABEL_OP1_204_13744_20130106_232543_inLine.sph	13744	20130106	232543	13744	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	23	VODAFONE	SAMSUNG	4797920	8000
BABEL_OP1_204_13744_20130106_232543_outLine.sph	13744	20130106	232543	13744	outLine	CENTRAL	F	STREET	26	AIRCEL	SAMSUNG	4797600	8000
BABEL_OP1_204_13776_20130626_215241_inLine.sph	13776	20130626	215241	13776	inLine	SOUTHERN	M	MICROPHONE	19	VODAFONE	NOKIA	29126528	48000
BABEL_OP1_204_13776_20130626_215241_outLine.sph	13776	20130626	215241	13776	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	18	AIRCEL	NOKIA	4802080	8000
BABEL_OP1_204_14719_20130219_232513_inLine.sph	14719	20130219	232513	14719	inLine	SOUTHERN	M	PUBLIC_PLACE	21	AIRCEL	SONY	1183360	8000
BABEL_OP1_204_14719_20130219_231741_outLine.sph	14719	20130219	231741	14719	outLine	SOUTHERN	M	PUBLIC_PLACE	21	AIRTEL	SONY	3613120	8000
BABEL_OP1_204_14719_20130219_231741_inLine.sph	14719	20130219	231741	14719	inLine	SOUTHERN	M	PUBLIC_PLACE	21	AIRCEL	SONY	3609920	8000
BABEL_OP1_204_14719_20130219_232513_outLine.sph	14719	20130219	232513	14719	outLine	SOUTHERN	M	PUBLIC_PLACE	21	AIRTEL	SONY	1185920	8000
BABEL_OP1_204_14725_20130111_204740_outLine.sph	14725	20130111	204740	14725	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	35	AIRTEL	G-5	4802240	8000
BABEL_OP1_204_14725_20130111_204740_inLine.sph	14725	20130111	204740	14725	inLine	MADURAI	M	STREET	38	VODAFONE	SAMSUNG	4793280	8000
BABEL_OP1_204_15730_20130103_154749_outLine.sph	15730	20130103	154749	15730	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	60	AIRTEL	NOKIA	4798880	8000
BABEL_OP1_204_15730_20130103_154749_inLine.sph	15730	20130103	154749	15730	inLine	NORTHERN	F	PUBLIC_PLACE	46	VODAFONE	SAMSUNG	4796800	8000
BABEL_OP1_204_15985_20130627_154935_inLine.sph	15985	20130627	154935	15985	inLine	MADURAI	M	MICROPHONE	21	VODAFONE	NOKIA	29434752	48000
BABEL_OP1_204_15985_20130627_154935_outLine.sph	15985	20130627	154935	15985	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	21	AIRCEL	NOKIA	4804000	8000
BABEL_OP1_204_16726_20130815_164352_inLine.sph	16726	20130815	164352	16726	inLine	WESTERN	F	STREET	52	VODAFONE	SAMSUNG	4799680	8000
BABEL_OP1_204_16726_20130815_164352_outLine.sph	16726	20130815	164352	16726	outLine	WESTERN	F	PUBLIC_PLACE	56	AIRCEL	NOKIA	4801120	8000
BABEL_OP1_204_16800_20130307_025108_outLine.sph	16800	20130307	025108	16800	outLine	MADURAI	M	HOME_OFFICE_MOBILE	21	VODAFONE	NOKIA	4800160	8000
BABEL_OP1_204_16800_20130307_025108_inLine.sph	16800	20130307	025108	16800	inLine	WESTERN	M	HOME_OFFICE_MOBILE	21	AIRTEL	SAMSUNG	4799520	8000
BABEL_OP1_204_16802_20130821_234724_inLine.sph	16802	20130821	234724	16802	inLine	SOUTHERN	F	STREET	50	UNKNOWN	UNKNOWN	4799680	8000
BABEL_OP1_204_16802_20130821_234724_outLine.sph	16802	20130821	234724	16802	outLine	WESTERN	F	STREET	52	UNKNOWN	UNKNOWN	4802720	8000
BABEL_OP1_204_16838_20130703_183021_inLine.sph	16838	20130703	183021	16838	inLine	WESTERN	F	HOME_OFFICE_LANDLINE	46	RELIANCE	RELIANCE	4800320	8000
BABEL_OP1_204_16838_20130703_183021_outLine.sph	16838	20130703	183021	16838	outLine	WESTERN	F	HOME_OFFICE_MOBILE	47	AIRTEL	MICROMAX	4797600	8000
BABEL_OP1_204_17420_20130426_174314_inLine.sph	17420	20130426	174314	17420	inLine	NORTHERN	F	VEHICLE	46	VODAFONE	UNKNOWN	3963520	8000
BABEL_OP1_204_17420_20130426_174314_outLine.sph	17420	20130426	174314	17420	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	45	UNKNOWN	UNKNOWN	3969280	8000
BABEL_OP1_204_17420_20130426_172522_outLine.sph	17420	20130426	172522	17420	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	45	UNKNOWN	UNKNOWN	833120	8000
BABEL_OP1_204_17420_20130426_172522_inLine.sph	17420	20130426	172522	17420	inLine	NORTHERN	F	VEHICLE	46	VODAFONE	UNKNOWN	832640	8000
BABEL_OP1_204_17496_20130325_015543_outLine.sph	17496	20130325	015543	17496	outLine	SOUTHERN	F	HOME_OFFICE_MOBILE	60	AIRTEL	NOKIA	4800000	8000
BABEL_OP1_204_17496_20130325_015543_inLine.sph	17496	20130325	015543	17496	inLine	SOUTHERN	M	HOME_OFFICE_MOBILE	60	VODAFONE	NOKIA	4800160	8000
BABEL_OP1_204_18037_20130825_200728_outLine.sph	18037	20130825	200728	18037	outLine	MADURAI	M	HOME_OFFICE_MOBILE	41	UNKNOWN	UNKNOWN	4793920	8000
BABEL_OP1_204_18037_20130825_200728_inLine.sph	18037	20130825	200728	18037	inLine	MADURAI	M	CAR_KIT	42	UNKNOWN	UNKNOWN	4795520	8000
BABEL_OP1_204_18280_20130818_172915_outLine.sph	18280	20130818	172915	18280	outLine	WESTERN	M	HOME_OFFICE_MOBILE	35	AIRCEL	NOKIA	4802720	8000
BABEL_OP1_204_18280_20130818_172915_inLine.sph	18280	20130818	172915	18280	inLine	WESTERN	F	CAR_KIT	47	VODAFONE	SAMSUNG	4798560	8000
BABEL_OP1_204_18939_20130110_214704_outLine.sph	18939	20130110	214704	18939	outLine	MADURAI	M	STREET	51	AIRTEL	NOKIA	4800480	8000
BABEL_OP1_204_18939_20130110_214704_inLine.sph	18939	20130110	214704	18939	inLine	MADURAI	M	STREET	52	VODAFONE	SAMSUNG	4798720	8000
BABEL_OP1_204_18992_20130830_001646_inLine.sph	18992	20130830	001646	18992	inLine	WESTERN	F	VEHICLE	50	UNKNOWN	UNKNOWN	4795520	8000
BABEL_OP1_204_18992_20130830_001646_outLine.sph	18992	20130830	001646	18992	outLine	WESTERN	F	VEHICLE	50	UNKNOWN	UNKNOWN	4799680	8000
BABEL_OP1_204_19134_20130120_191037_outLine.sph	19134	20130120	191037	19134	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	36	TATA_DOCOMO	NOKIA	4796800	8000
BABEL_OP1_204_19134_20130120_191037_inLine.sph	19134	20130120	191037	19134	inLine	SOUTHERN	M	HOME_OFFICE_MOBILE	46	AIRTEL	SAMSUNG	4799360	8000
BABEL_OP1_204_19461_20130704_154920_outLine.sph	19461	20130704	154920	19461	outLine	WESTERN	F	HOME_OFFICE_MOBILE	32	AIRTEL	MICROMAX	4795680	8000
BABEL_OP1_204_19461_20130704_154920_inLine.sph	19461	20130704	154920	19461	inLine	WESTERN	F	HOME_OFFICE_LANDLINE	32	RELIANCE	RELIANCE	4800320	8000
BABEL_OP1_204_19589_20130304_020747_outLine.sph	19589	20130304	020747	19589	outLine	NORTHERN	M	STREET	43	AIRTEL	NOKIA	4799360	8000
BABEL_OP1_204_19589_20130304_020747_inLine.sph	19589	20130304	020747	19589	inLine	NORTHERN	M	VEHICLE	40	TATA_DOCOMO	KARBONN	4796800	8000
BABEL_OP1_204_19688_20130708_194740_inLine.sph	19688	20130708	194740	19688	inLine	WESTERN	F	CAR_KIT	25	VODAFONE	SAMSUNG	4800160	8000
BABEL_OP1_204_19688_20130708_194740_outLine.sph	19688	20130708	194740	19688	outLine	SOUTHERN	F	HOME_OFFICE_MOBILE	47	AIRTEL	SAMSUNG	4799040	8000
BABEL_OP1_204_20437_20130523_235611_outLine.sph	20437	20130523	235611	20437	outLine	WESTERN	F	HOME_OFFICE_MOBILE	24	VODAFONE	NOKIA	4802720	8000
BABEL_OP1_204_20437_20130523_235611_inLine.sph	20437	20130523	235611	20437	inLine	NORTHERN	F	MICROPHONE	25	VODAFONE	SAMSUNG	29370240	48000
BABEL_OP1_204_20721_20130704_183621_outLine.sph	20721	20130704	183621	20721	outLine	WESTERN	M	HOME_OFFICE_MOBILE	26	AIRTEL	SAMSUNG	4801600	8000
BABEL_OP1_204_20721_20130704_183621_inLine.sph	20721	20130704	183621	20721	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	24	RELIANCE	RELIANCE	4799520	8000
BABEL_OP1_204_20916_20121218_174604_outLine.sph	20916	20121218	174604	20916	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	25	AIRTEL	NOKIA	4798720	8000
BABEL_OP1_204_20916_20121218_174604_inLine.sph	20916	20121218	174604	20916	inLine	NORTHERN	M	HOME_OFFICE_MOBILE	28	VODAFONE	SAMSUNG	4799520	8000
BABEL_OP1_204_20985_20130129_225135_inLine.sph	20985	20130129	225135	20985	inLine	NORTHERN	F	VEHICLE	46	VODAFONE	NOKIA	4798720	8000
BABEL_OP1_204_20985_20130129_225135_outLine.sph	20985	20130129	225135	20985	outLine	NORTHERN	F	VEHICLE	46	AIRTEL	NOKIA	4802240	8000
BABEL_OP1_204_21426_20130515_212900_outLine.sph	21426	20130515	212900	21426	outLine	MADURAI	F	HOME_OFFICE_MOBILE	56	AIRTEL	NOKIA	4802080	8000
BABEL_OP1_204_21426_20130515_212900_inLine.sph	21426	20130515	212900	21426	inLine	MADURAI	F	HOME_OFFICE_MOBILE	56	VODAFONE	SAMSUNG	4800320	8000
BABEL_OP1_204_21435_20130215_200722_outLine.sph	21435	20130215	200722	21435	outLine	WESTERN	M	HOME_OFFICE_MOBILE	25	AIRTEL	NOKIA	4801120	8000
BABEL_OP1_204_21435_20130215_200722_inLine.sph	21435	20130215	200722	21435	inLine	CENTRAL	M	STREET	31	RELIANCE	HP	4795040	8000
BABEL_OP1_204_21543_20130901_203127_inLine.sph	21543	20130901	203127	21543	inLine	CENTRAL	F	VEHICLE	49	AIRTEL	UNKNOWN	4797600	8000
BABEL_OP1_204_21543_20130901_203127_outLine.sph	21543	20130901	203127	21543	outLine	MADURAI	F	PUBLIC_PLACE	48	UNKNOWN	UNKNOWN	4800640	8000
BABEL_OP1_204_21807_20130127_041609_inLine.sph	21807	20130127	041609	21807	inLine	NORTHERN	M	VEHICLE	35	VODAFONE	NOKIA	1976160	8000
BABEL_OP1_204_21807_20130127_033626_inLine.sph	21807	20130127	033626	21807	inLine	NORTHERN	M	VEHICLE	35	VODAFONE	NOKIA	2827360	8000
BABEL_OP1_204_21807_20130127_041609_outLine.sph	21807	20130127	041609	21807	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	30	TATA_DOCOMO	SAMSUNG	1977760	8000
BABEL_OP1_204_21807_20130127_033626_outLine.sph	21807	20130127	033626	21807	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	30	TATA_DOCOMO	SAMSUNG	2828320	8000
BABEL_OP1_204_22643_20130709_192909_outLine.sph	22643	20130709	192909	22643	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	26	VODAFONE	SAMSUNG	4801760	8000
BABEL_OP1_204_22643_20130709_192909_inLine.sph	22643	20130709	192909	22643	inLine	WESTERN	F	HOME_OFFICE_LANDLINE	25	RELIANCE	RELIANCE	4800160	8000
BABEL_OP1_204_23006_20130115_200742_outLine.sph	23006	20130115	200742	23006	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	28	AIRCEL	G-5	4796800	8000
BABEL_OP1_204_23006_20130115_200742_inLine.sph	23006	20130115	200742	23006	inLine	NORTHERN	M	HOME_OFFICE_MOBILE	36	VODAFONE	SAMSUNG	4799840	8000
BABEL_OP1_204_23046_20130114_165057_inLine.sph	23046	20130114	165057	23046	inLine	MADURAI	M	HOME_OFFICE_MOBILE	46	VODAFONE	NOKIA	4798880	8000
BABEL_OP1_204_23046_20130114_165057_outLine.sph	23046	20130114	165057	23046	outLine	MADURAI	M	HOME_OFFICE_MOBILE	25	RELIANCE	SAMSUNG	4803840	8000
BABEL_OP1_204_23153_20130128_223235_outLine.sph	23153	20130128	223235	23153	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	36	BSNL	NOKIA	4802080	8000
BABEL_OP1_204_23153_20130128_223235_inLine.sph	23153	20130128	223235	23153	inLine	NORTHERN	M	VEHICLE	41	VODAFONE	SAMSUNG	4799520	8000
BABEL_OP1_204_23190_20130116_191153_outLine.sph	23190	20130116	191153	23190	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	39	BSNL	NOKIA	4801760	8000
BABEL_OP1_204_23190_20130116_191153_inLine.sph	23190	20130116	191153	23190	inLine	NORTHERN	M	HOME_OFFICE_MOBILE	42	AIRTEL	NOKIA	4798880	8000
BABEL_OP1_204_23752_20130517_181521_inLine.sph	23752	20130517	181521	23752	inLine	WESTERN	M	MICROPHONE	17	VODAFONE	SAMSUNG	29161344	48000
BABEL_OP1_204_23752_20130517_181521_outLine.sph	23752	20130517	181521	23752	outLine	WESTERN	M	HOME_OFFICE_MOBILE	60	AIRCEL	NOKIA	4801600	8000
BABEL_OP1_204_24010_20130510_160627_outLine.sph	24010	20130510	160627	24010	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	30	VODAFONE	NOKIA	4797760	8000
BABEL_OP1_204_24010_20130510_160627_inLine.sph	24010	20130510	160627	24010	inLine	NORTHERN	F	MICROPHONE	24	VODAFONE	SAMSUNG	29373824	48000
BABEL_OP1_204_24221_20130803_162307_inLine.sph	24221	20130803	162307	24221	inLine	CENTRAL	F	CAR_KIT	32	UNKNOWN	UNKNOWN	4799200	8000
BABEL_OP1_204_24221_20130803_162307_outLine.sph	24221	20130803	162307	24221	outLine	NORTHERN	F	HOME_OFFICE_LANDLINE	31	RELIANCE	RELIANCE	4801920	8000
BABEL_OP1_204_24231_20130702_165725_inLine.sph	24231	20130702	165725	24231	inLine	MADURAI	F	MICROPHONE	31	UNKNOWN	UNKNOWN	29236608	48000
BABEL_OP1_204_24231_20130702_165725_outLine.sph	24231	20130702	165725	24231	outLine	SOUTHERN	M	PUBLIC_PLACE	34	UNKNOWN	UNKNOWN	4800960	8000
BABEL_OP1_204_24253_20130216_173828_outLine.sph	24253	20130216	173828	24253	outLine	SOUTHERN	M	HOME_OFFICE_MOBILE	26	VODAFONE	SAMSUNG	4804000	8000
BABEL_OP1_204_24253_20130216_173828_inLine.sph	24253	20130216	173828	24253	inLine	SOUTHERN	M	HOME_OFFICE_MOBILE	23	TATA_DOCOMO	NOKIA	4795040	8000
BABEL_OP1_204_24587_20130812_201846_outLine.sph	24587	20130812	201846	24587	outLine	WESTERN	F	HOME_OFFICE_MOBILE	36	AIRTEL	NOKIA	4801280	8000
BABEL_OP1_204_24587_20130812_201846_inLine.sph	24587	20130812	201846	24587	inLine	WESTERN	F	STREET	37	VODAFONE	SAMSUNG	4798080	8000
BABEL_OP1_204_26381_20130906_003653_outLine.sph	26381	20130906	003653	26381	outLine	MADURAI	F	PUBLIC_PLACE	47	UNKNOWN	UNKNOWN	4792480	8000
BABEL_OP1_204_26381_20130906_003653_inLine.sph	26381	20130906	003653	26381	inLine	SOUTHERN	F	VEHICLE	32	VODAFONE	UNKNOWN	4800160	8000
BABEL_OP1_204_26388_20121222_180059_outLine.sph	26388	20121222	180059	26388	outLine	CENTRAL	F	PUBLIC_PLACE	20	VODAFONE	SAMSUNG	4801120	8000
BABEL_OP1_204_26388_20121222_180059_inLine.sph	26388	20121222	180059	26388	inLine	CENTRAL	M	PUBLIC_PLACE	20	AIRCEL	Nokia	4800000	8000
BABEL_OP1_204_26478_20130628_163250_inLine.sph	26478	20130628	163250	26478	inLine	MADURAI	M	MICROPHONE	20	VODAFONE	SAMSUNG	29189504	48000
BABEL_OP1_204_26478_20130628_163250_outLine.sph	26478	20130628	163250	26478	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	20	AIRTEL	SAMSUNG	4801760	8000
BABEL_OP1_204_27203_20130123_034459_inLine.sph	27203	20130123	034459	27203	inLine	SOUTHERN	F	HOME_OFFICE_MOBILE	37	AIRTEL	NOKIA	4588480	8000
BABEL_OP1_204_27203_20130123_034459_outLine.sph	27203	20130123	034459	27203	outLine	SOUTHERN	M	HOME_OFFICE_MOBILE	38	AIRCEL	NOKIA	4589440	8000
BABEL_OP1_204_28522_20130130_021159_outLine.sph	28522	20130130	021159	28522	outLine	NORTHERN	M	VEHICLE	32	AIRCEL	SONY	4800800	8000
BABEL_OP1_204_28522_20130130_021159_inLine.sph	28522	20130130	021159	28522	inLine	NORTHERN	M	VEHICLE	32	AIRTEL	NOKIA	4797920	8000
BABEL_OP1_204_28595_20130515_165745_inLine.sph	28595	20130515	165745	28595	inLine	NORTHERN	M	MICROPHONE	21	VODAFONE	SAMSUNG	29339008	48000
BABEL_OP1_204_28595_20130515_165745_outLine.sph	28595	20130515	165745	28595	outLine	NORTHERN	M	STREET	21	VODAFONE	NOKIA	4804800	8000
BABEL_OP1_204_29135_20121226_012303_inLine.sph	29135	20121226	012303	29135	inLine	CENTRAL	M	PUBLIC_PLACE	46	VODAFONE	SAMSUNG	4798880	8000
BABEL_OP1_204_29404_20130225_222910_inLine.sph	29404	20130225	222910	29404	inLine	NORTHERN	M	VEHICLE	20	VODAFONE	NOKIA	4798560	8000
BABEL_OP1_204_29404_20130225_222910_outLine.sph	29404	20130225	222910	29404	outLine	NORTHERN	M	PUBLIC_PLACE	19	AIRCEL	NOKIA	4801440	8000
BABEL_OP1_204_29633_20130219_205935_inLine.sph	29633	20130219	205935	29633	inLine	SOUTHERN	F	HOME_OFFICE_MOBILE	25	VODAFONE	SAMSUNG	4796000	8000
BABEL_OP1_204_29633_20130219_205935_outLine.sph	29633	20130219	205935	29633	outLine	SOUTHERN	F	HOME_OFFICE_MOBILE	49	AIRTEL	NOKIA	4800480	8000
BABEL_OP1_204_29911_20130704_163449_outLine.sph	29911	20130704	163449	29911	outLine	SOUTHERN	F	HOME_OFFICE_MOBILE	31	AIRTEL	SAMSUNG	4802240	8000
BABEL_OP1_204_29911_20130704_163449_inLine.sph	29911	20130704	163449	29911	inLine	SOUTHERN	F	HOME_OFFICE_LANDLINE	31	RELIANCE	RELIANCE	4800160	8000
BABEL_OP1_204_30013_20130129_224621_inLine.sph	30013	20130129	224621	30013	inLine	NORTHERN	F	VEHICLE	40	AIRTEL	NOKIA	4800000	8000
BABEL_OP1_204_30013_20130129_224621_outLine.sph	30013	20130129	224621	30013	outLine	NORTHERN	M	VEHICLE	38	VODAFONE	SAMSUNG	4801440	8000
BABEL_OP1_204_30098_20130302_223148_outLine.sph	30098	20130302	223148	30098	outLine	NORTHERN	M	STREET	35	AIRTEL	SAMSUNG	4801920	8000
BABEL_OP1_204_30098_20130302_223148_inLine.sph	30098	20130302	223148	30098	inLine	NORTHERN	M	VEHICLE	41	TATA_DOCOMO	SONY	4799680	8000
BABEL_OP1_204_30345_20130211_192641_outLine.sph	30345	20130211	192641	30345	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	27	AIRTEL	NOKIA	4799520	8000
BABEL_OP1_204_30345_20130211_192641_inLine.sph	30345	20130211	192641	30345	inLine	NORTHERN	F	HOME_OFFICE_MOBILE	33	VODAFONE	SAMSUNG	4787680	8000
BABEL_OP1_204_30432_20130128_194847_inLine.sph	30432	20130128	194847	30432	inLine	NORTHERN	M	CAR_KIT	51	VODAFONE	SAMSUNG	4800160	8000
BABEL_OP1_204_30432_20130128_194847_outLine.sph	30432	20130128	194847	30432	outLine	MADURAI	F	HOME_OFFICE_MOBILE	35	BSNL	NOKIA	4800320	8000
BABEL_OP1_204_31039_20130817_183417_inLine.sph	31039	20130817	183417	31039	inLine	MADURAI	M	STREET	20	VODAFONE	SAMSUNG	4797600	8000
BABEL_OP1_204_31039_20130817_183417_outLine.sph	31039	20130817	183417	31039	outLine	MADURAI	M	HOME_OFFICE_MOBILE	20	AIRCEL	NOKIA	4803040	8000
BABEL_OP1_204_31490_20130106_234029_outLine.sph	31490	20130106	234029	31490	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	52	AIRTEL	NOKIA	4799840	8000
BABEL_OP1_204_31490_20130106_234029_inLine.sph	31490	20130106	234029	31490	inLine	NORTHERN	F	HOME_OFFICE_MOBILE	51	VODAFONE	SAMSUNG	4799360	8000
BABEL_OP1_204_32097_20121218_192753_outLine.sph	32097	20121218	192753	32097	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	35	AIRCEL	SONY	4800960	8000
BABEL_OP1_204_32097_20121218_192753_inLine.sph	32097	20121218	192753	32097	inLine	NORTHERN	M	HOME_OFFICE_MOBILE	35	AIRTEL	NOKIA	4799840	8000
BABEL_OP1_204_32122_20130119_232805_inLine.sph	32122	20130119	232805	32122	inLine	WESTERN	F	STREET	48	VODAFONE	NOKIA	4799360	8000
BABEL_OP1_204_32122_20130119_232805_outLine.sph	32122	20130119	232805	32122	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	58	AIRTEL	MICROMAX	4799520	8000
BABEL_OP1_204_32169_20130820_205304_inLine.sph	32169	20130820	205304	32169	inLine	SOUTHERN	F	STREET	52	VODAFONE	NOKIA	4792160	8000
BABEL_OP1_204_32169_20130820_205304_outLine.sph	32169	20130820	205304	32169	outLine	MADURAI	F	STREET	47	AIRTEL	SAMSUNG	4799040	8000
BABEL_OP1_204_32244_20130617_175424_outLine.sph	32244	20130617	175424	32244	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	23	VODAFONE	NOKIA	4799680	8000
BABEL_OP1_204_32244_20130617_175424_inLine.sph	32244	20130617	175424	32244	inLine	SOUTHERN	M	HOME_OFFICE_LANDLINE	19	RELIANCE	RELIANCE	4800320	8000
BABEL_OP1_204_32328_20130218_020809_inLine.sph	32328	20130218	020809	32328	inLine	SOUTHERN	M	PUBLIC_PLACE	27	AIRCEL	Nokia	4799680	8000
BABEL_OP1_204_32328_20130218_020809_outLine.sph	32328	20130218	020809	32328	outLine	SOUTHERN	F	PUBLIC_PLACE	20	AIRTEL	SONY	4801280	8000
BABEL_OP1_204_33273_20130126_234135_inLine.sph	33273	20130126	234135	33273	inLine	NORTHERN	F	VEHICLE	40	VODAFONE	SAMSUNG	4797920	8000
BABEL_OP1_204_33273_20130126_234135_outLine.sph	33273	20130126	234135	33273	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	28	AIRTEL	NOKIA	4801120	8000
BABEL_OP1_204_33424_20130617_192727_outLine.sph	33424	20130617	192727	33424	outLine	MADURAI	M	HOME_OFFICE_MOBILE	19	AIRTEL	SAMSUNG	4795360	8000
BABEL_OP1_204_33424_20130617_192727_inLine.sph	33424	20130617	192727	33424	inLine	MADURAI	M	HOME_OFFICE_LANDLINE	20	RELIANCE	RELIANCE	4800320	8000
BABEL_OP1_204_33774_20130601_164240_outLine.sph	33774	20130601	164240	33774	outLine	NORTHERN	F	CAR_KIT	34	IDEA	NOKIA	4801440	8000
BABEL_OP1_204_33774_20130601_164240_inLine.sph	33774	20130601	164240	33774	inLine	NORTHERN	F	CAR_KIT	32	VODAFONE	SAMSUNG	4800160	8000
BABEL_OP1_204_33806_20130310_041206_inLine.sph	33806	20130310	041206	33806	inLine	CENTRAL	M	PUBLIC_PLACE	36	VODAFONE	SAMSUNG	4797280	8000
BABEL_OP1_204_33806_20130310_041206_outLine.sph	33806	20130310	041206	33806	outLine	CENTRAL	M	PUBLIC_PLACE	36	IDEA	NOKIA	4802240	8000
BABEL_OP1_204_33913_20130205_155246_inLine.sph	33913	20130205	155246	33913	inLine	MADURAI	M	HOME_OFFICE_MOBILE	30	VODAFONE	NOKIA	4799520	8000
BABEL_OP1_204_34197_20121229_204615_outLine.sph	34197	20121229	204615	34197	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	23	AIRCEL	NOKIA	4802080	8000
BABEL_OP1_204_34197_20121229_204615_inLine.sph	34197	20121229	204615	34197	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	23	VODAFONE	SAMSUNG	4800320	8000
BABEL_OP1_204_34486_20130626_205810_outLine.sph	34486	20130626	205810	34486	outLine	SOUTHERN	M	HOME_OFFICE_MOBILE	26	VODAFONE	SAMSUNG	4801440	8000
BABEL_OP1_204_34486_20130626_205810_inLine.sph	34486	20130626	205810	34486	inLine	WESTERN	M	MICROPHONE	19	VODAFONE	NOKIA	29230464	48000
BABEL_OP1_204_34688_20121231_163152_inLine.sph	34688	20121231	163152	34688	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	21	VODAFONE	SAMSUNG	4800160	8000
