outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel
BABEL_BP_104_58041_20120129_165617_outLine.sph	58041	20120129	165617	58041	outLine	NorthWest	M	PUBLIC_PLACE	24	Ufone	Nokia
BABEL_BP_104_55382_20120318_154619_inLine.sph	55382	20120318	154619	55382	inLine	NorthWest	M	VEHICLE	48	MTN	Nokia
BABEL_BP_104_52116_20120316_225020_outLine.sph	52116	20120316	225020	52116	outLine	NorthWest	M	HOME_OFFICE_MOBILE	40	MTN	Nokia
BABEL_BP_104_52116_20120316_225019_inLine.sph	52116	20120316	225019	52116	inLine	NorthWest	F	HOME_OFFICE_MOBILE	19	MTN	Nokia
BABEL_BP_104_65357_20120309_190849_inLine.sph	65357	20120309	190849	65357	inLine	SouthEast	M	CAR_KIT	32	Telenor	Nokia
BABEL_BP_104_65357_20120309_190849_outLine.sph	65357	20120309	190849	65357	outLine	SouthEast	M	PUBLIC_PLACE	36	Telenor	Nokia
BABEL_BP_104_97803_20120116_184019_outLine.sph	97803	20120116	184019	97803	outLine	NorthEast	M	STREET	21	Telenor	Nokia
BABEL_BP_104_97803_20120116_184019_inLine.sph	97803	20120116	184019	97803	inLine	NorthEast	M	HOME_OFFICE_MOBILE	23	Telenor	Nokia
BABEL_BP_104_11145_20120321_154029_inLine.sph	11145	20120321	154029	11145	inLine	SouthEast	M	CAR_KIT	42	Telenor	Nokia
BABEL_BP_104_11145_20120321_154029_outLine.sph	11145	20120321	154029	11145	outLine	SouthEast	M	HOME_OFFICE_MOBILE	46	Telenor	Nokia
BABEL_BP_104_80929_20120310_194854_inLine.sph	80929	20120310	194854	80929	inLine	NorthWest	F	HOME_OFFICE_MOBILE	33	Ufone	Nokia
BABEL_BP_104_80929_20120310_194854_outLine.sph	80929	20120310	194854	80929	outLine	NorthWest	F	HOME_OFFICE_MOBILE	31	Ufone	Nokia
BABEL_BP_104_32956_20120221_133851_outLine.sph	32956	20120221	133851	32956	outLine	NorthEast	F	HOME_OFFICE_MOBILE	30	Warid	Nokia
BABEL_BP_104_32956_20120221_133851_inLine.sph	32956	20120221	133851	32956	inLine	NorthEast	F	HOME_OFFICE_MOBILE	24	Ufone	Nokia
BABEL_BP_104_23705_20120219_011051_inLine.sph	23705	20120219	011051	23705	inLine	NorthEast	F	HOME_OFFICE_MOBILE	22	Ufone	Nokia
BABEL_BP_104_23705_20120219_011051_outLine.sph	23705	20120219	011051	23705	outLine	NorthEast	F	HOME_OFFICE_MOBILE	20	Ufone	Nokia
BABEL_BP_104_17429_20120209_024521_outLine.sph	17429	20120209	024521	17429	outLine	NorthWest	M	HOME_OFFICE_MOBILE	30	Ufone	Nokia
BABEL_BP_104_17429_20120209_024521_inLine.sph	17429	20120209	024521	17429	inLine	NorthWest	M	HOME_OFFICE_MOBILE	20	Ufone	Nokia
BABEL_BP_104_30031_20120319_035012_inLine.sph	30031	20120319	035012	30031	inLine	SouthEast	M	CAR_KIT	48	Telenor	Nokia
BABEL_BP_104_30031_20120319_035012_outLine.sph	30031	20120319	035012	30031	outLine	SouthEast	M	HOME_OFFICE_MOBILE	33	Telenor	Nokia
BABEL_BP_104_44278_20120318_152209_outLine.sph	44278	20120318	152209	44278	outLine	NorthWest	M	PUBLIC_PLACE	43	MTN	Nokia
BABEL_BP_104_44278_20120318_152209_inLine.sph	44278	20120318	152209	44278	inLine	NorthWest	M	HOME_OFFICE_MOBILE	47	MTN	Nokia
BABEL_BP_104_34335_20111225_224055_outLine.sph	34335	20111225	224055	34335	outLine	NorthWest	F	HOME_OFFICE_MOBILE	23	Ufone	Nokia
BABEL_BP_104_31095_20120210_132537_inLine.sph	31095	20120210	132537	31095	inLine	NorthWest	M	HOME_OFFICE_MOBILE	20	Mobilink	Nokia
BABEL_BP_104_57210_20120321_020212_inLine.sph	57210	20120321	020212	57210	inLine	SouthEast	M	CAR_KIT	39	Telenor	Nokia
BABEL_BP_104_57210_20120321_020212_outLine.sph	57210	20120321	020212	57210	outLine	SouthEast	M	STREET	36	Telenor	Nokia
BABEL_BP_104_15600_20111230_234837_inLine.sph	15600	20111230	234837	15600	inLine	NorthEast	M	HOME_OFFICE_LANDLINE	36	PTCL	Panasonic
BABEL_BP_104_15600_20111230_233908_inLine.sph	15600	20111230	233908	15600	inLine	NorthEast	M	HOME_OFFICE_LANDLINE	36	PTCL	Panasonic
BABEL_BP_104_15600_20111230_233908_outLine.sph	15600	20111230	233908	15600	outLine	NorthEast	M	HOME_OFFICE_LANDLINE	31	PTCL	Panasonic
BABEL_BP_104_15600_20111230_234837_outLine.sph	15600	20111230	234837	15600	outLine	NorthEast	M	HOME_OFFICE_LANDLINE	31	PTCL	Panasonic
BABEL_BP_104_35444_20120310_190608_outLine.sph	35444	20120310	190608	35444	outLine	NorthWest	F	HOME_OFFICE_MOBILE	31	Ufone	Nokia
BABEL_BP_104_35444_20120310_190608_inLine.sph	35444	20120310	190608	35444	inLine	NorthWest	F	HOME_OFFICE_MOBILE	32	Ufone	Nokia
BABEL_BP_104_76832_20120210_030141_outLine.sph	76832	20120210	030141	76832	outLine	NorthWest	M	PUBLIC_PLACE	30	Mobilink	Nokia
BABEL_BP_104_98588_20120119_011655_outLine.sph	98588	20120119	011655	98588	outLine	NorthEast	M	PUBLIC_PLACE	22	Telenor	Nokia
BABEL_BP_104_98588_20120119_011655_inLine.sph	98588	20120119	011655	98588	inLine	NorthEast	F	STREET	20	Ufone	Nokia
BABEL_BP_104_19207_20111224_044525_outLine.sph	19207	20111224	044525	19207	outLine	NorthEast	M	HOME_OFFICE_MOBILE	22	Ufone	Nokia
BABEL_BP_104_19207_20111224_044525_inLine.sph	19207	20111224	044525	19207	inLine	NorthWest	M	HOME_OFFICE_MOBILE	18	Telenor	Nokia
BABEL_BP_104_18861_20120218_221303_inLine.sph	18861	20120218	221303	18861	inLine	NorthEast	M	PUBLIC_PLACE	37	Ufone	Nokia
BABEL_BP_104_96690_20120321_005155_inLine.sph	96690	20120321	005155	96690	inLine	SouthEast	M	CAR_KIT	49	Telenor	Nokia
BABEL_BP_104_79753_20120203_173233_outLine.sph	79753	20120203	173233	79753	outLine	NorthWest	M	HOME_OFFICE_MOBILE	20	Telenor	Nokia
BABEL_BP_104_79753_20120203_173233_inLine.sph	79753	20120203	173233	79753	inLine	NorthWest	M	HOME_OFFICE_MOBILE	27	Telenor	Nokia
BABEL_BP_104_67534_20120204_181436_inLine.sph	67534	20120204	181436	67534	inLine	NorthEast	M	VEHICLE	30	Telenor	Nokia
BABEL_BP_104_67534_20120204_181436_outLine.sph	67534	20120204	181436	67534	outLine	NorthEast	M	HOME_OFFICE_MOBILE	40	Telenor	Nokia
BABEL_BP_104_70528_20120128_013553_outLine.sph	70528	20120128	013553	70528	outLine	NorthEast	M	PUBLIC_PLACE	35	Telenor	Nokia
BABEL_BP_104_70528_20120128_013553_inLine.sph	70528	20120128	013553	70528	inLine	NorthWest	M	PUBLIC_PLACE	30	Telenor	Nokia
BABEL_BP_104_98942_20120205_224026_outLine.sph	98942	20120205	224026	98942	outLine	NorthEast	M	STREET	28	Ufone	Nokia
BABEL_BP_104_48416_20120218_203541_inLine.sph	48416	20120218	203541	48416	inLine	NorthWest	F	HOME_OFFICE_MOBILE	22	Telenor	Nokia
BABEL_BP_104_48416_20120218_203542_outLine.sph	48416	20120218	203542	48416	outLine	NorthWest	F	HOME_OFFICE_MOBILE	26	Telenor	Nokia
BABEL_BP_104_61327_20120326_140350_inLine.sph	61327	20120326	140350	61327	inLine	SouthEast	M	VEHICLE	31	Telenor	Nokia
BABEL_BP_104_61327_20120326_140350_outLine.sph	61327	20120326	140350	61327	outLine	SouthEast	M	VEHICLE	32	Telenor	Nokia
BABEL_BP_104_26946_20120130_034221_outLine.sph	26946	20120130	034221	26946	outLine	NorthEast	M	HOME_OFFICE_MOBILE	27	Telenor	Nokia
BABEL_BP_104_40612_20120106_024347_outLine.sph	40612	20120106	024347	40612	outLine	NorthEast	M	HOME_OFFICE_MOBILE	22	Ufone	Nokia
BABEL_BP_104_40612_20120106_024347_inLine.sph	40612	20120106	024347	40612	inLine	NorthEast	M	HOME_OFFICE_MOBILE	20	Telenor	Nokia
BABEL_BP_104_78254_20120209_234516_outLine.sph	78254	20120209	234516	78254	outLine	NorthWest	M	HOME_OFFICE_MOBILE	23	AWCC	Nokia
BABEL_BP_104_78254_20120209_222912_inLine.sph	78254	20120209	222912	78254	inLine	NorthWest	M	HOME_OFFICE_MOBILE	24	Telenor	Nokia
BABEL_BP_104_78254_20120209_222912_outLine.sph	78254	20120209	222912	78254	outLine	NorthWest	M	HOME_OFFICE_MOBILE	23	AWCC	Nokia
BABEL_BP_104_78254_20120209_234516_inLine.sph	78254	20120209	234516	78254	inLine	NorthWest	M	HOME_OFFICE_MOBILE	24	Telenor	Nokia
BABEL_BP_104_40607_20120324_163524_inLine.sph	40607	20120324	163524	40607	inLine	SouthEast	M	CAR_KIT	48	Telenor	Nokia
BABEL_BP_104_43501_20120331_222326_outLine.sph	43501	20120331	222326	43501	outLine	SouthEast	M	PUBLIC_PLACE	35	Telenor	Nokia
BABEL_BP_104_43501_20120331_220724_outLine.sph	43501	20120331	220724	43501	outLine	SouthEast	M	PUBLIC_PLACE	35	Telenor	Nokia
BABEL_BP_104_18537_20120130_181101_outLine.sph	18537	20120130	181101	18537	outLine	NorthEast	M	STREET	17	Telenor	Nokia
BABEL_BP_104_18537_20120130_181101_inLine.sph	18537	20120130	181101	18537	inLine	NorthEast	M	HOME_OFFICE_MOBILE	22	Mobilink	Nokia
BABEL_BP_104_34714_20120313_142435_outLine.sph	34714	20120313	142435	34714	outLine	NorthWest	M	HOME_OFFICE_MOBILE	52	MTN	Nokia
BABEL_BP_104_34714_20120313_142435_inLine.sph	34714	20120313	142435	34714	inLine	NorthWest	M	VEHICLE	49	MTN	Nokia
BABEL_BP_104_69771_20120220_034015_inLine.sph	69771	20120220	034015	69771	inLine	NorthWest	F	HOME_OFFICE_MOBILE	22	Ufone	Nokia
BABEL_BP_104_69771_20120220_034015_outLine.sph	69771	20120220	034015	69771	outLine	SouthWest	M	HOME_OFFICE_MOBILE	32	Ufone	Nokia
BABEL_BP_104_59482_20120309_190927_outLine.sph	59482	20120309	190927	59482	outLine	NorthWest	F	HOME_OFFICE_MOBILE	24	Telenor	Nokia
BABEL_BP_104_59482_20120309_190927_inLine.sph	59482	20120309	190927	59482	inLine	NorthWest	F	HOME_OFFICE_MOBILE	29	Telenor	Nokia
BABEL_BP_104_82677_20120206_173830_outLine.sph	82677	20120206	173830	82677	outLine	NorthWest	M	HOME_OFFICE_MOBILE	24	Ufone	Nokia
BABEL_BP_104_48000_20120323_171146_outLine.sph	48000	20120323	171146	48000	outLine	SouthEast	M	PUBLIC_PLACE	33	Telenor	Nokia
BABEL_BP_104_48000_20120323_171146_inLine.sph	48000	20120323	171146	48000	inLine	SouthEast	M	PUBLIC_PLACE	46	Telenor	Nokia
BABEL_BP_104_76742_20111215_203118_outLine.sph	76742	20111215	203118	76742	outLine	NorthWest	M	STREET	24	Ufone	Nokia
BABEL_BP_104_33223_20120319_050332_inLine.sph	33223	20120319	050332	33223	inLine	NorthWest	F	HOME_OFFICE_MOBILE	30	MTN	Nokia
BABEL_BP_104_77537_20120206_034628_outLine.sph	77537	20120206	034628	77537	outLine	NorthEast	F	HOME_OFFICE_MOBILE	17	Telenor	Nokia
BABEL_BP_104_49141_20120330_015342_inLine.sph	49141	20120330	015342	49141	inLine	SouthEast	M	CAR_KIT	47	Telenor	Nokia
BABEL_BP_104_10642_20120321_210945_outLine.sph	10642	20120321	210945	10642	outLine	SouthEast	M	PUBLIC_PLACE	42	Telenor	Nokia
BABEL_BP_104_91161_20120311_032449_inLine.sph	91161	20120311	032449	91161	inLine	SouthEast	M	CAR_KIT	32	Telenor	Nokia
BABEL_BP_104_91161_20120311_032449_outLine.sph	91161	20120311	032449	91161	outLine	SouthEast	M	PUBLIC_PLACE	34	Ufone	Nokia
BABEL_BP_104_52067_20120313_210602_inLine.sph	52067	20120313	210602	52067	inLine	SouthEast	M	PUBLIC_PLACE	40	Telenor	Nokia
BABEL_BP_104_52067_20120313_210602_outLine.sph	52067	20120313	210602	52067	outLine	SouthEast	M	HOME_OFFICE_MOBILE	45	Ufone	Nokia
BABEL_BP_104_84885_20120217_215436_outLine.sph	84885	20120217	215436	84885	outLine	NorthEast	F	HOME_OFFICE_MOBILE	28	Ufone	Nokia
BABEL_BP_104_84885_20120217_215436_inLine.sph	84885	20120217	215436	84885	inLine	NorthEast	M	PUBLIC_PLACE	29	Telenor	Nokia
BABEL_BP_104_71948_20120210_012347_inLine.sph	71948	20120210	012347	71948	inLine	NorthEast	M	HOME_OFFICE_MOBILE	32	Telenor	Nokia
BABEL_BP_104_81923_20120128_004752_inLine.sph	81923	20120128	004752	81923	inLine	NorthEast	M	PUBLIC_PLACE	25	Telenor	Samsung
BABEL_BP_104_81923_20120128_004752_outLine.sph	81923	20120128	004752	81923	outLine	NorthEast	M	STREET	23	Mobilink	Nokia
BABEL_BP_104_11442_20120218_234445_inLine.sph	11442	20120218	234445	11442	inLine	NorthEast	F	HOME_OFFICE_MOBILE	23	Warid	Nokia
BABEL_BP_104_11442_20120218_234445_outLine.sph	11442	20120218	234445	11442	outLine	NorthEast	F	HOME_OFFICE_MOBILE	19	Ufone	Nokia
BABEL_BP_104_43833_20120331_193735_outLine.sph	43833	20120331	193735	43833	outLine	SouthEast	M	PUBLIC_PLACE	47	Mobilink	Nokia
BABEL_BP_104_12171_20120212_154823_outLine.sph	12171	20120212	154823	12171	outLine	NorthEast	M	STREET	25	Telenor	Nokia
BABEL_BP_104_12171_20120212_154823_inLine.sph	12171	20120212	154823	12171	inLine	NorthWest	M	STREET	24	Telenor	Nokia
BABEL_BP_104_72693_20120209_005646_outLine.sph	72693	20120209	005646	72693	outLine	NorthEast	F	HOME_OFFICE_MOBILE	24	Zong	Nokia
BABEL_BP_104_72693_20120209_005646_inLine.sph	72693	20120209	005646	72693	inLine	NorthEast	F	HOME_OFFICE_MOBILE	21	Ufone	Nokia
BABEL_BP_104_31046_20120203_161436_inLine.sph	31046	20120203	161436	31046	inLine	NorthEast	F	HOME_OFFICE_MOBILE	18	Ufone	Nokia
BABEL_BP_104_76738_20120210_010510_inLine.sph	76738	20120210	010510	76738	inLine	NorthEast	M	HOME_OFFICE_MOBILE	28	Telenor	Nokia
BABEL_BP_104_80424_20120207_221904_outLine.sph	80424	20120207	221904	80424	outLine	NorthEast	F	HOME_OFFICE_MOBILE	30	Mobilink	Nokia
BABEL_BP_104_80424_20120207_221904_inLine.sph	80424	20120207	221904	80424	inLine	NorthEast	F	HOME_OFFICE_MOBILE	19	Warid	Nokia
BABEL_BP_104_10289_20120128_035330_outLine.sph	10289	20120128	035330	10289	outLine	NorthWest	M	HOME_OFFICE_MOBILE	24	Mobilink	Nokia
BABEL_BP_104_10289_20120128_035330_inLine.sph	10289	20120128	035330	10289	inLine	NorthWest	M	HOME_OFFICE_MOBILE	36	Telenor	Nokia
BABEL_BP_104_39390_20120322_042714_outLine.sph	39390	20120322	042714	39390	outLine	NorthWest	M	PUBLIC_PLACE	42	MTN	Nokia
BABEL_BP_104_80815_20120322_001246_outLine.sph	80815	20120322	001246	80815	outLine	SouthEast	M	VEHICLE	44	Telenor	Nokia
BABEL_BP_104_52359_20120328_212912_inLine.sph	52359	20120328	212912	52359	inLine	SouthEast	M	CAR_KIT	48	Telenor	Nokia
BABEL_BP_104_78225_20120126_170942_outLine.sph	78225	20120126	170942	78225	outLine	NorthEast	M	PUBLIC_PLACE	19	Zong	Nokia
BABEL_BP_104_94051_20120309_174814_outLine.sph	94051	20120309	174814	94051	outLine	NorthWest	F	HOME_OFFICE_MOBILE	18	Etesalat	Nokia
BABEL_BP_104_61909_20120320_190739_inLine.sph	61909	20120320	190739	61909	inLine	NorthWest	F	HOME_OFFICE_MOBILE	27	MTN	Nokia
BABEL_BP_104_61909_20120320_190739_outLine.sph	61909	20120320	190739	61909	outLine	NorthWest	M	PUBLIC_PLACE	40	MTN	Nokia
BABEL_BP_104_94775_20120321_230436_outLine.sph	94775	20120321	230436	94775	outLine	NorthWest	F	PUBLIC_PLACE	21	MTN	Nokia
BABEL_BP_104_94775_20120321_230436_inLine.sph	94775	20120321	230436	94775	inLine	NorthWest	F	HOME_OFFICE_MOBILE	20	MTN	Nokia
BABEL_BP_104_37131_20120318_210220_inLine.sph	37131	20120318	210220	37131	inLine	NorthWest	M	HOME_OFFICE_MOBILE	46	Areeba	Nokia
BABEL_BP_104_37131_20120318_210220_outLine.sph	37131	20120318	210220	37131	outLine	NorthWest	M	PUBLIC_PLACE	46	MTN	Nokia
BABEL_BP_104_65954_20120128_163139_outLine.sph	65954	20120128	163139	65954	outLine	NorthEast	M	HOME_OFFICE_MOBILE	20	Mobilink	Nokia
BABEL_BP_104_65954_20120128_163139_inLine.sph	65954	20120128	163139	65954	inLine	NorthEast	F	HOME_OFFICE_MOBILE	20	Ufone	Nokia
BABEL_BP_104_47916_20120401_014343_inLine.sph	47916	20120401	014343	47916	inLine	SouthEast	M	CAR_KIT	61	Telenor	Nokia
BABEL_BP_104_63784_20120216_015608_outLine.sph	63784	20120216	015608	63784	outLine	NorthEast	F	HOME_OFFICE_MOBILE	26	Ufone	Nokia
BABEL_BP_104_63784_20120216_015608_inLine.sph	63784	20120216	015608	63784	inLine	NorthEast	F	HOME_OFFICE_MOBILE	24	Ufone	Nokia
BABEL_BP_104_85558_20120413_044033_inLine.sph	85558	20120413	044033	85558	inLine	NorthEast	F	PUBLIC_PLACE	35	Telenor	Nokia
BABEL_BP_104_29757_20120208_191006_outLine.sph	29757	20120208	191006	29757	outLine	NorthEast	M	STREET	19	Mobilink	Nokia
BABEL_BP_104_29757_20120208_191006_inLine.sph	29757	20120208	191006	29757	inLine	NorthEast	M	VEHICLE	25	Telenor	Nokia
BABEL_BP_104_13580_20120222_195120_outLine.sph	13580	20120222	195120	13580	outLine	NorthWest	F	HOME_OFFICE_MOBILE	40	Telenor	Nokia
BABEL_BP_104_13580_20120222_195120_inLine.sph	13580	20120222	195120	13580	inLine	NorthWest	F	HOME_OFFICE_MOBILE	38	Telenor	Nokia
BABEL_BP_104_93976_20120206_181449_outLine.sph	93976	20120206	181449	93976	outLine	NorthEast	F	PUBLIC_PLACE	31	Zong	Nokia
BABEL_BP_104_56704_20120120_155806_inLine.sph	56704	20120120	155806	56704	inLine	NorthWest	M	HOME_OFFICE_MOBILE	32	Zong	Nokia
BABEL_BP_104_56704_20120120_155806_outLine.sph	56704	20120120	155806	56704	outLine	NorthWest	M	PUBLIC_PLACE	20	Telenor	Nokia
BABEL_BP_104_79244_20111230_180239_inLine.sph	79244	20111230	180239	79244	inLine	NorthEast	F	STREET	30	Telenor	Nokia
BABEL_BP_104_57082_20120110_024829_inLine.sph	57082	20120110	024829	57082	inLine	NorthEast	M	PUBLIC_PLACE	26	Warid	Nokia
BABEL_BP_104_44103_20120218_005711_inLine.sph	44103	20120218	005711	44103	inLine	NorthEast	F	HOME_OFFICE_MOBILE	30	Ufone	Nokia
BABEL_BP_104_44103_20120218_005711_outLine.sph	44103	20120218	005711	44103	outLine	NorthEast	F	HOME_OFFICE_MOBILE	31	Ufone	Nokia
BABEL_BP_104_28330_20120306_194033_inLine.sph	28330	20120306	194033	28330	inLine	NorthWest	M	VEHICLE	46	MTN	Nokia
BABEL_BP_104_28330_20120306_195756_inLine.sph	28330	20120306	195756	28330	inLine	NorthWest	M	VEHICLE	46	MTN	Nokia
BABEL_BP_104_67374_20120210_034059_inLine.sph	67374	20120210	034059	67374	inLine	NorthWest	F	HOME_OFFICE_MOBILE	31	Telenor	Nokia
BABEL_BP_104_67374_20120210_034100_outLine.sph	67374	20120210	034100	67374	outLine	NorthWest	M	HOME_OFFICE_MOBILE	32	Telenor	Nokia
BABEL_BP_104_19346_20120205_182121_outLine.sph	19346	20120205	182121	19346	outLine	NorthWest	M	HOME_OFFICE_MOBILE	24	Warid	Nokia
BABEL_BP_104_77294_20120318_224422_outLine.sph	77294	20120318	224422	77294	outLine	SouthEast	M	PUBLIC_PLACE	55	Mobilink	Nokia
BABEL_BP_104_77294_20120318_224422_inLine.sph	77294	20120318	224422	77294	inLine	SouthEast	M	VEHICLE	54	Telenor	Nokia
BABEL_BP_104_80679_20120331_033903_outLine.sph	80679	20120331	033903	80679	outLine	SouthEast	M	PUBLIC_PLACE	48	Telenor	Nokia
BABEL_BP_104_68077_20120219_155535_outLine.sph	68077	20120219	155535	68077	outLine	NorthEast	F	HOME_OFFICE_MOBILE	20	Ufone	Nokia
BABEL_BP_104_17216_20120128_020324_inLine.sph	17216	20120128	020324	17216	inLine	NorthWest	F	PUBLIC_PLACE	30	Telenor	Nokia
BABEL_BP_104_17216_20120128_015245_inLine.sph	17216	20120128	015245	17216	inLine	NorthWest	F	PUBLIC_PLACE	30	Telenor	Nokia
BABEL_BP_104_44141_20120209_171547_inLine.sph	44141	20120209	171547	44141	inLine	NorthEast	F	HOME_OFFICE_MOBILE	19	Mobilink	Nokia
BABEL_BP_104_44141_20120209_171547_outLine.sph	44141	20120209	171547	44141	outLine	NorthEast	F	HOME_OFFICE_MOBILE	24	Mobilink	Nokia
BABEL_BP_104_21224_20120322_040006_outLine.sph	21224	20120322	040006	21224	outLine	SouthEast	M	PUBLIC_PLACE	51	Telenor	Nokia
BABEL_BP_104_21224_20120322_040006_inLine.sph	21224	20120322	040006	21224	inLine	SouthEast	M	CAR_KIT	47	Telenor	Nokia
BABEL_BP_104_75895_20120206_024214_outLine.sph	75895	20120206	024214	75895	outLine	NorthWest	F	HOME_OFFICE_MOBILE	25	Warid	Nokia
BABEL_BP_104_75895_20120206_024214_inLine.sph	75895	20120206	024214	75895	inLine	NorthWest	F	HOME_OFFICE_MOBILE	42	Telenor	Nokia
BABEL_BP_104_78443_20120128_211331_inLine.sph	78443	20120128	211331	78443	inLine	NorthEast	M	HOME_OFFICE_MOBILE	48	Ufone	Nokia
BABEL_BP_104_78443_20120128_211331_outLine.sph	78443	20120128	211331	78443	outLine	NorthEast	M	VEHICLE	35	Warid	Nokia
BABEL_BP_104_57005_20120321_034143_inLine.sph	57005	20120321	034143	57005	inLine	SouthEast	M	STREET	38	Telenor	Nokia
BABEL_BP_104_80226_20120210_182546_outLine.sph	80226	20120210	182546	80226	outLine	NorthWest	F	HOME_OFFICE_MOBILE	21	Ufone	Nokia
BABEL_BP_104_80226_20120210_182546_inLine.sph	80226	20120210	182546	80226	inLine	NorthWest	F	HOME_OFFICE_MOBILE	26	Telenor	Nokia
BABEL_BP_104_61029_20120201_224200_outLine.sph	61029	20120201	224200	61029	outLine	SouthEast	F	HOME_OFFICE_MOBILE	35	Ufone	Nokia
BABEL_BP_104_93129_20120218_130813_outLine.sph	93129	20120218	130813	93129	outLine	NorthEast	F	HOME_OFFICE_MOBILE	20	Ufone	Nokia
BABEL_BP_104_93129_20120218_130813_inLine.sph	93129	20120218	130813	93129	inLine	NorthEast	F	HOME_OFFICE_MOBILE	25	Ufone	Nokia
BABEL_BP_104_17180_20120321_215255_outLine.sph	17180	20120321	215255	17180	outLine	SouthEast	M	VEHICLE	31	Telenor	Nokia
BABEL_BP_104_17180_20120321_215255_inLine.sph	17180	20120321	215255	17180	inLine	SouthEast	M	HOME_OFFICE_MOBILE	47	Telenor	Nokia
BABEL_BP_104_55131_20111225_220753_outLine.sph	55131	20111225	220753	55131	outLine	NorthWest	M	STREET	21	Ufone	Nokia
BABEL_BP_104_17904_20120320_014817_outLine.sph	17904	20120320	014817	17904	outLine	SouthEast	M	PUBLIC_PLACE	36	Mobilink	Nokia
BABEL_BP_104_17904_20120320_014817_inLine.sph	17904	20120320	014817	17904	inLine	SouthEast	M	CAR_KIT	39	Telenor	Nokia
BABEL_BP_104_59158_20120212_005248_outLine.sph	59158	20120212	005248	59158	outLine	NorthEast	F	HOME_OFFICE_MOBILE	35	Ufone	Nokia
BABEL_BP_104_59158_20120212_005248_inLine.sph	59158	20120212	005248	59158	inLine	NorthEast	M	HOME_OFFICE_MOBILE	40	Telenor	Nokia
BABEL_BP_104_55855_20111220_211829_outLine.sph	55855	20111220	211829	55855	outLine	NorthWest	M	HOME_OFFICE_MOBILE	36	Mobilink	Nokia
BABEL_BP_104_56201_20120126_180227_outLine.sph	56201	20120126	180227	56201	outLine	NorthEast	M	HOME_OFFICE_MOBILE	21	Ufone	Nokia
BABEL_BP_104_75390_20120218_133736_inLine.sph	75390	20120218	133736	75390	inLine	NorthEast	F	HOME_OFFICE_MOBILE	26	Ufone	Nokia
BABEL_BP_104_75390_20120218_133736_outLine.sph	75390	20120218	133736	75390	outLine	NorthEast	F	HOME_OFFICE_MOBILE	20	Ufone	Nokia
BABEL_BP_104_43322_20120126_040725_inLine.sph	43322	20120126	040725	43322	inLine	NorthEast	M	HOME_OFFICE_MOBILE	26	Telenor	Nokia
BABEL_BP_104_72874_20120213_191257_outLine.sph	72874	20120213	191257	72874	outLine	NorthWest	F	HOME_OFFICE_MOBILE	25	Ufone	Nokia
BABEL_BP_104_72874_20120213_191257_inLine.sph	72874	20120213	191257	72874	inLine	NorthWest	F	HOME_OFFICE_MOBILE	25	Ufone	Nokia
BABEL_BP_104_92000_20120206_011350_outLine.sph	92000	20120206	011350	92000	outLine	NorthWest	M	HOME_OFFICE_MOBILE	25	Telenor	Nokia
BABEL_BP_104_92000_20120206_011350_inLine.sph	92000	20120206	011350	92000	inLine	NorthWest	M	HOME_OFFICE_MOBILE	23	Telenor	Nokia
BABEL_BP_104_12682_20120223_031401_inLine.sph	12682	20120223	031401	12682	inLine	NorthEast	F	HOME_OFFICE_MOBILE	21	Zong	Nokia
BABEL_BP_104_37733_20120207_040936_outLine.sph	37733	20120207	040936	37733	outLine	NorthWest	M	STREET	27	Etesalat	Nokia
BABEL_BP_104_37733_20120207_040916_inLine.sph	37733	20120207	040916	37733	inLine	NorthWest	M	HOME_OFFICE_MOBILE	30	Telenor	Nokia
BABEL_BP_104_31919_20120405_023221_inLine.sph	31919	20120405	023221	31919	inLine	SouthEast	M	PUBLIC_PLACE	53	Telenor	Nokia
BABEL_BP_104_76573_20120213_150121_inLine.sph	76573	20120213	150121	76573	inLine	NorthEast	M	HOME_OFFICE_MOBILE	44	Telenor	Nokia
BABEL_BP_104_76573_20120213_150121_outLine.sph	76573	20120213	150121	76573	outLine	NorthEast	M	HOME_OFFICE_MOBILE	36	Ufone	Nokia
BABEL_BP_104_70897_20120315_000410_inLine.sph	70897	20120315	000410	70897	inLine	SouthEast	M	VEHICLE	49	Telenor	Nokia
BABEL_BP_104_70897_20120315_013535_inLine.sph	70897	20120315	013535	70897	inLine	SouthEast	M	VEHICLE	49	Telenor	Nokia
BABEL_BP_104_70897_20120315_013535_outLine.sph	70897	20120315	013535	70897	outLine	SouthEast	M	VEHICLE	52	Ufone	Nokia
BABEL_BP_104_70897_20120315_000410_outLine.sph	70897	20120315	000410	70897	outLine	SouthEast	M	VEHICLE	52	Ufone	Nokia
BABEL_BP_104_44468_20120222_125222_inLine.sph	44468	20120222	125222	44468	inLine	NorthWest	F	HOME_OFFICE_MOBILE	33	Telenor	Nokia
BABEL_BP_104_44468_20120222_125222_outLine.sph	44468	20120222	125222	44468	outLine	NorthWest	M	HOME_OFFICE_MOBILE	40	Areeba	Nokia
BABEL_BP_104_15949_20120229_140434_inLine.sph	15949	20120229	140434	15949	inLine	NorthEast	M	HOME_OFFICE_MOBILE	36	Telenor	Nokia
BABEL_BP_104_15949_20120229_140434_outLine.sph	15949	20120229	140434	15949	outLine	NorthEast	M	STREET	43	Ufone	Nokia
