outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel
BABEL_BP_107_85354_20120704_145327_outLine.sph	85354	20120704	145327	85354	outLine	North	M	HOME_OFFICE_LANDLINE	46	Viettel	Viettel
BABEL_BP_107_85354_20120704_145327_inLine.sph	85354	20120704	145327	85354	inLine	North	M	HOME_OFFICE_LANDLINE	46	Viettel	Viettel
BABEL_BP_107_35179_20120414_153233_outLine.sph	35179	20120414	153233	35179	outLine	South	M	HOME_OFFICE_MOBILE	19	Viettel	Nokia
BABEL_BP_107_35179_20120414_153233_inLine.sph	35179	20120414	153233	35179	inLine	South	M	HOME_OFFICE_MOBILE	37	Viettel	Dell
BABEL_BP_107_75498_20120506_171232_outLine.sph	75498	20120506	171232	75498	outLine	North	F	HOME_OFFICE_MOBILE	43	Viettel	Nokia
BABEL_BP_107_75498_20120506_171232_inLine.sph	75498	20120506	171232	75498	inLine	North	M	HOME_OFFICE_MOBILE	47	Viettel	Nokia
BABEL_BP_107_70323_20120617_122402_outLine.sph	70323	20120617	122402	70323	outLine	Central	F	HOME_OFFICE_LANDLINE	36	Viettel	Viettel
BABEL_BP_107_85819_20120705_030944_outLine.sph	85819	20120705	030944	85819	outLine	South	M	HOME_OFFICE_LANDLINE	46	VNPT	Liangshing
BABEL_BP_107_85819_20120705_030943_inLine.sph	85819	20120705	030943	85819	inLine	South	M	HOME_OFFICE_LANDLINE	46	VNPT	Sony
BABEL_BP_107_92789_20120416_165856_inLine.sph	92789	20120416	165856	92789	inLine	North	M	VEHICLE	22	Viettel	Nokia
BABEL_BP_107_60338_20120505_131543_outLine.sph	60338	20120505	131543	60338	outLine	Central	F	HOME_OFFICE_MOBILE	25	Vinaphone	Nokia
BABEL_BP_107_60338_20120505_131543_inLine.sph	60338	20120505	131543	60338	inLine	Central	F	HOME_OFFICE_MOBILE	23	Viettel	LG
BABEL_BP_107_77244_20120429_164842_inLine.sph	77244	20120429	164842	77244	inLine	South	F	HOME_OFFICE_MOBILE	33	Viettel	Iphone
BABEL_BP_107_77244_20120429_164842_outLine.sph	77244	20120429	164842	77244	outLine	South	F	HOME_OFFICE_MOBILE	33	Viettel	Q_Mobile
BABEL_BP_107_42145_20120418_131525_inLine.sph	42145	20120418	131525	42145	inLine	North	F	VEHICLE	21	Viettel	Nokia
BABEL_BP_107_48188_20120422_150955_outLine.sph	48188	20120422	150955	48188	outLine	Central	F	HOME_OFFICE_MOBILE	27	Viettel	Nokia
BABEL_BP_107_48188_20120422_150955_inLine.sph	48188	20120422	150955	48188	inLine	Central	F	HOME_OFFICE_MOBILE	27	Viettel	Viettel
BABEL_BP_107_33012_20120611_155055_inLine.sph	33012	20120611	155055	33012	inLine	North	M	VEHICLE	31	Viettel	Samsung
BABEL_BP_107_61408_20120628_141349_outLine.sph	61408	20120628	141349	61408	outLine	North	M	HOME_OFFICE_LANDLINE	47	Viettel	Viettel
BABEL_BP_107_39246_20120613_202128_inLine.sph	39246	20120613	202128	39246	inLine	Central	F	HOME_OFFICE_LANDLINE	57	VNPT	Panasonic
BABEL_BP_107_39246_20120613_202128_outLine.sph	39246	20120613	202128	39246	outLine	Central	F	HOME_OFFICE_LANDLINE	44	VNPT	Panasonic
BABEL_BP_107_27064_20120222_210044_inLine.sph	27064	20120222	210044	27064	inLine	North	M	HOME_OFFICE_MOBILE	21	Mobifone	Nokia
BABEL_BP_107_27064_20120222_210044_outLine.sph	27064	20120222	210044	27064	outLine	North	F	PUBLIC_PLACE	21	Viettel	Nokia
BABEL_BP_107_13781_20120516_204849_inLine.sph	13781	20120516	204849	13781	inLine	North	F	HOME_OFFICE_MOBILE	37	Mobifone	Nokia
BABEL_BP_107_13781_20120516_204849_outLine.sph	13781	20120516	204849	13781	outLine	North	F	HOME_OFFICE_MOBILE	28	Viettel	Viettel
BABEL_BP_107_99823_20120511_002213_inLine.sph	99823	20120511	002213	99823	inLine	North	F	HOME_OFFICE_MOBILE	45	Viettel	Nokia
BABEL_BP_107_99823_20120511_002213_outLine.sph	99823	20120511	002213	99823	outLine	North	F	HOME_OFFICE_MOBILE	39	Viettel	Samsung
BABEL_BP_107_90577_20120118_141830_outLine.sph	90577	20120118	141830	90577	outLine	North	F	HOME_OFFICE_MOBILE	23	Viettel	Nokia
BABEL_BP_107_90577_20120118_141830_inLine.sph	90577	20120118	141830	90577	inLine	North	M	HOME_OFFICE_LANDLINE	25	Mobifone	Samsung
BABEL_BP_107_64724_20120503_155446_outLine.sph	64724	20120503	155446	64724	outLine	Central	M	HOME_OFFICE_MOBILE	23	Vinaphone	Nokia
BABEL_BP_107_64724_20120503_155446_inLine.sph	64724	20120503	155446	64724	inLine	Central	F	HOME_OFFICE_MOBILE	21	Viettel	LG
BABEL_BP_107_81321_20120329_030424_outLine.sph	81321	20120329	030424	81321	outLine	North-Central	M	HOME_OFFICE_MOBILE	21	Viettel	Nokia
BABEL_BP_107_36268_20120406_211711_outLine.sph	36268	20120406	211711	36268	outLine	North	M	HOME_OFFICE_MOBILE	21	Viettel	Iphone
BABEL_BP_107_36268_20120406_211711_inLine.sph	36268	20120406	211711	36268	inLine	North	M	PUBLIC_PLACE	20	Viettel	Samsung
BABEL_BP_107_52154_20120503_203816_inLine.sph	52154	20120503	203816	52154	inLine	Central	F	HOME_OFFICE_MOBILE	23	Viettel	Samsung
BABEL_BP_107_46977_20120426_015005_inLine.sph	46977	20120426	015005	46977	inLine	North	F	VEHICLE	29	Vinaphone	Nokia
BABEL_BP_107_83982_20120704_125429_outLine.sph	83982	20120704	125429	83982	outLine	North	M	HOME_OFFICE_LANDLINE	49	Viettel	Viettel
BABEL_BP_107_83982_20120704_131324_inLine.sph	83982	20120704	131324	83982	inLine	North	M	HOME_OFFICE_LANDLINE	50	Viettel	Viettel
BABEL_BP_107_83982_20120704_131324_outLine.sph	83982	20120704	131324	83982	outLine	North	M	HOME_OFFICE_LANDLINE	49	Viettel	Viettel
BABEL_BP_107_83982_20120704_125430_inLine.sph	83982	20120704	125430	83982	inLine	North	M	HOME_OFFICE_LANDLINE	50	Viettel	Viettel
BABEL_BP_107_46243_20120210_233353_inLine.sph	46243	20120210	233353	46243	inLine	North	F	STREET	18	Mobifone	Nokia
BABEL_BP_107_46243_20120210_233353_outLine.sph	46243	20120210	233353	46243	outLine	North	F	HOME_OFFICE_MOBILE	18	Vinaphone	Nokia
BABEL_BP_107_18534_20120504_132522_inLine.sph	18534	20120504	132522	18534	inLine	Central	F	PUBLIC_PLACE	47	Viettel	Nokia
BABEL_BP_107_18534_20120504_132522_outLine.sph	18534	20120504	132522	18534	outLine	Central	F	HOME_OFFICE_MOBILE	47	Vinaphone	Nokia
BABEL_BP_107_21929_20120323_022750_inLine.sph	21929	20120323	022750	21929	inLine	South	F	STREET	18	Mobifone	Nokia
BABEL_BP_107_21929_20120323_015539_inLine.sph	21929	20120323	015539	21929	inLine	South	F	STREET	18	Mobifone	Nokia
BABEL_BP_107_98219_20120512_202308_inLine.sph	98219	20120512	202308	98219	inLine	North	F	VEHICLE	24	Viettel	Samsung
BABEL_BP_107_98219_20120512_203451_outLine.sph	98219	20120512	203451	98219	outLine	North	M	VEHICLE	32	Viettel	Nokia
BABEL_BP_107_98219_20120512_203451_inLine.sph	98219	20120512	203451	98219	inLine	North	F	VEHICLE	24	Viettel	Samsung
BABEL_BP_107_98219_20120512_202308_outLine.sph	98219	20120512	202308	98219	outLine	North	M	VEHICLE	32	Viettel	Nokia
BABEL_BP_107_11949_20120704_001817_inLine.sph	11949	20120704	001817	11949	inLine	North	M	HOME_OFFICE_LANDLINE	48	Viettel	Viettel
BABEL_BP_107_11949_20120704_001817_outLine.sph	11949	20120704	001817	11949	outLine	North	M	HOME_OFFICE_LANDLINE	60	Viettel	Viettel
BABEL_BP_107_85686_20120627_180412_inLine.sph	85686	20120627	180412	85686	inLine	South	M	CAR_KIT	48	Viettel	Nokia
BABEL_BP_107_85686_20120627_180413_outLine.sph	85686	20120627	180413	85686	outLine	South	F	HOME_OFFICE_LANDLINE	46	VNPT	Panasonic
BABEL_BP_107_82766_20120627_112435_outLine.sph	82766	20120627	112435	82766	outLine	South	F	HOME_OFFICE_LANDLINE	46	VNPT	Panasonic
BABEL_BP_107_91975_20120703_173220_outLine.sph	91975	20120703	173220	91975	outLine	South	M	HOME_OFFICE_LANDLINE	49	VNPT	Panasonic
BABEL_BP_107_91975_20120703_173220_inLine.sph	91975	20120703	173220	91975	inLine	South	M	HOME_OFFICE_LANDLINE	47	VNPT	Panasonic
BABEL_BP_107_53982_20120509_013004_outLine.sph	53982	20120509	013004	53982	outLine	North-Central	F	HOME_OFFICE_MOBILE	31	Viettel	Samsung
BABEL_BP_107_83529_20120608_152238_outLine.sph	83529	20120608	152238	83529	outLine	Central	F	HOME_OFFICE_MOBILE	28	Viettel	Blackberry
BABEL_BP_107_29959_20120418_001028_outLine.sph	29959	20120418	001028	29959	outLine	North	F	STREET	19	Viettel	Samsung
BABEL_BP_107_29959_20120418_001028_inLine.sph	29959	20120418	001028	29959	inLine	North	M	HOME_OFFICE_MOBILE	34	Mobifone	LG
BABEL_BP_107_22910_20120214_213815_inLine.sph	22910	20120214	213815	22910	inLine	Central	M	VEHICLE	23	Viettel	Samsung
BABEL_BP_107_22910_20120214_213815_outLine.sph	22910	20120214	213815	22910	outLine	South	M	HOME_OFFICE_MOBILE	25	Viettel	Motorola
BABEL_BP_107_25576_20120321_222905_outLine.sph	25576	20120321	222905	25576	outLine	South	M	PUBLIC_PLACE	31	Viettel	Nokia
BABEL_BP_107_20320_20120212_214655_inLine.sph	20320	20120212	214655	20320	inLine	South	F	HOME_OFFICE_MOBILE	21	Viettel	Motorola
BABEL_BP_107_20740_20120427_193225_inLine.sph	20740	20120427	193225	20740	inLine	Central	F	PUBLIC_PLACE	19	Viettel	HTC
BABEL_BP_107_20740_20120427_193757_inLine.sph	20740	20120427	193757	20740	inLine	Central	F	PUBLIC_PLACE	19	Viettel	HTC
BABEL_BP_107_68362_20120503_194813_outLine.sph	68362	20120503	194813	68362	outLine	Central	F	HOME_OFFICE_MOBILE	21	Mobifone	Nokia
BABEL_BP_107_74986_20120416_011927_inLine.sph	74986	20120416	011927	74986	inLine	North	M	STREET	20	Vinaphone	Nokia
BABEL_BP_107_74986_20120416_011008_outLine.sph	74986	20120416	011008	74986	outLine	North	F	HOME_OFFICE_MOBILE	20	Viettel	Nokia
BABEL_BP_107_74986_20120416_011008_inLine.sph	74986	20120416	011008	74986	inLine	North	M	STREET	20	Vinaphone	Nokia
BABEL_BP_107_74986_20120416_011927_outLine.sph	74986	20120416	011927	74986	outLine	North	F	HOME_OFFICE_MOBILE	20	Viettel	Nokia
BABEL_BP_107_88243_20120322_210747_outLine.sph	88243	20120322	210747	88243	outLine	North-Central	F	HOME_OFFICE_MOBILE	25	Viettel	Nokia
BABEL_BP_107_88243_20120322_210747_inLine.sph	88243	20120322	210747	88243	inLine	North-Central	M	CAR_KIT	51	Viettel	Samsung
BABEL_BP_107_58746_20120614_181729_inLine.sph	58746	20120614	181729	58746	inLine	South	F	CAR_KIT	35	Vinaphone	Blackberry
BABEL_BP_107_58746_20120614_181729_outLine.sph	58746	20120614	181729	58746	outLine	South	F	HOME_OFFICE_LANDLINE	32	Viettel	Viettel
BABEL_BP_107_94149_20120405_220033_outLine.sph	94149	20120405	220033	94149	outLine	Central	F	HOME_OFFICE_MOBILE	45	Beeline	HTC
BABEL_BP_107_75036_20120325_233130_inLine.sph	75036	20120325	233130	75036	inLine	South	M	STREET	24	Viettel	Samsung
BABEL_BP_107_75036_20120325_233130_outLine.sph	75036	20120325	233130	75036	outLine	South	F	HOME_OFFICE_MOBILE	19	Viettel	Nokia
BABEL_BP_107_24014_20120618_010729_outLine.sph	24014	20120618	010729	24014	outLine	South	F	PUBLIC_PLACE	47	Mobifone	LG
BABEL_BP_107_24014_20120618_010729_inLine.sph	24014	20120618	010729	24014	inLine	South	M	PUBLIC_PLACE	50	Vinaphone	Nokia
BABEL_BP_107_59071_20120423_184821_inLine.sph	59071	20120423	184821	59071	inLine	South	M	STREET	20	Viettel	Viettel
BABEL_BP_107_91979_20120209_000610_inLine.sph	91979	20120209	000610	91979	inLine	North	F	STREET	22	Viettel	Nokia
BABEL_BP_107_91905_20120504_210602_inLine.sph	91905	20120504	210602	91905	inLine	South	F	PUBLIC_PLACE	21	Vinaphone	Motorola
BABEL_BP_107_91905_20120504_210602_outLine.sph	91905	20120504	210602	91905	outLine	North	F	PUBLIC_PLACE	25	Viettel	Iphone
BABEL_BP_107_47618_20120502_004413_inLine.sph	47618	20120502	004413	47618	inLine	North	F	HOME_OFFICE_MOBILE	38	Viettel	Nokia
BABEL_BP_107_47618_20120502_004413_outLine.sph	47618	20120502	004413	47618	outLine	North	F	PUBLIC_PLACE	37	Viettel	Samsung
BABEL_BP_107_81611_20120616_154507_outLine.sph	81611	20120616	154507	81611	outLine	Central	F	HOME_OFFICE_LANDLINE	23	VNPT	Panasonic
BABEL_BP_107_11827_20120322_205100_inLine.sph	11827	20120322	205100	11827	inLine	North-Central	M	HOME_OFFICE_LANDLINE	25	VNPT	Panasonic
BABEL_BP_107_11827_20120322_205100_outLine.sph	11827	20120322	205100	11827	outLine	North-Central	F	HOME_OFFICE_MOBILE	28	Viettel	Nokia
BABEL_BP_107_65743_20120404_191932_inLine.sph	65743	20120404	191932	65743	inLine	South	M	STREET	54	Viettel	Nokia
BABEL_BP_107_65743_20120404_191932_outLine.sph	65743	20120404	191932	65743	outLine	Central	M	HOME_OFFICE_MOBILE	50	Mobifone	Nokia
BABEL_BP_107_60183_20120428_164103_outLine.sph	60183	20120428	164103	60183	outLine	Central	M	HOME_OFFICE_MOBILE	22	Vinaphone	Samsung
BABEL_BP_107_60183_20120428_164103_inLine.sph	60183	20120428	164103	60183	inLine	Central	F	HOME_OFFICE_MOBILE	22	Viettel	Nokia
BABEL_BP_107_22494_20120613_122322_outLine.sph	22494	20120613	122322	22494	outLine	North	M	HOME_OFFICE_MOBILE	25	Vietnammobile	Iphone
BABEL_BP_107_60605_20120506_215948_inLine.sph	60605	20120506	215948	60605	inLine	North-Central	F	VEHICLE	23	Vinaphone	Samsung
BABEL_BP_107_66839_20120613_192022_inLine.sph	66839	20120613	192022	66839	inLine	South	F	HOME_OFFICE_LANDLINE	20	VNPT	Panasonic
BABEL_BP_107_66839_20120613_192022_outLine.sph	66839	20120613	192022	66839	outLine	Central	M	HOME_OFFICE_LANDLINE	37	VNPT	Panasonic
BABEL_BP_107_66451_20120214_215503_outLine.sph	66451	20120214	215503	66451	outLine	Central	F	HOME_OFFICE_MOBILE	42	Viettel	Nokia
BABEL_BP_107_66451_20120214_215503_inLine.sph	66451	20120214	215503	66451	inLine	Central	F	CAR_KIT	22	Mobifone	Nokia
BABEL_BP_107_48418_20120421_163333_inLine.sph	48418	20120421	163333	48418	inLine	Central	F	HOME_OFFICE_MOBILE	52	Viettel	Nokia
BABEL_BP_107_95589_20120419_162645_outLine.sph	95589	20120419	162645	95589	outLine	South	F	PUBLIC_PLACE	22	Viettel	Iphone
BABEL_BP_107_95589_20120419_162645_inLine.sph	95589	20120419	162645	95589	inLine	South	M	PUBLIC_PLACE	24	Viettel	Nokia
BABEL_BP_107_51727_20120424_225602_outLine.sph	51727	20120424	225602	51727	outLine	South	F	HOME_OFFICE_MOBILE	36	Viettel	Nokia
BABEL_BP_107_51727_20120424_225602_inLine.sph	51727	20120424	225602	51727	inLine	South	F	HOME_OFFICE_MOBILE	30	Viettel	Samsung
BABEL_BP_107_86419_20120209_010052_outLine.sph	86419	20120209	010052	86419	outLine	North	M	VEHICLE	25	Viettel	Nokia
BABEL_BP_107_86419_20120209_010052_inLine.sph	86419	20120209	010052	86419	inLine	North	F	HOME_OFFICE_MOBILE	57	Viettel	Samsung
BABEL_BP_107_17018_20120322_220450_outLine.sph	17018	20120322	220450	17018	outLine	North-Central	F	HOME_OFFICE_MOBILE	50	Viettel	Nokia
BABEL_BP_107_17018_20120322_220450_inLine.sph	17018	20120322	220450	17018	inLine	North-Central	F	HOME_OFFICE_LANDLINE	55	Vinaphone	Vinaphone
BABEL_BP_107_13272_20120320_141107_outLine.sph	13272	20120320	141107	13272	outLine	Central	F	HOME_OFFICE_MOBILE	27	Mobifone	Nokia
BABEL_BP_107_13272_20120320_142506_outLine.sph	13272	20120320	142506	13272	outLine	Central	F	HOME_OFFICE_MOBILE	27	Mobifone	Nokia
BABEL_BP_107_26684_20120530_155756_inLine.sph	26684	20120530	155756	26684	inLine	South	F	HOME_OFFICE_MOBILE	32	Mobifone	HTC
BABEL_BP_107_17013_20120501_002142_inLine.sph	17013	20120501	002142	17013	inLine	South	F	PUBLIC_PLACE	23	Viettel	Nokia
BABEL_BP_107_17013_20120501_002142_outLine.sph	17013	20120501	002142	17013	outLine	Central	M	HOME_OFFICE_MOBILE	24	Viettel	Samsung
BABEL_BP_107_10732_20120328_172422_outLine.sph	10732	20120328	172422	10732	outLine	North-Central	M	HOME_OFFICE_MOBILE	62	Viettel	Nokia
BABEL_BP_107_10732_20120328_172421_inLine.sph	10732	20120328	172421	10732	inLine	North-Central	M	HOME_OFFICE_MOBILE	46	Viettel	Iphone
BABEL_BP_107_88506_20120503_191321_inLine.sph	88506	20120503	191321	88506	inLine	North	F	STREET	20	Viettel	Nokia
BABEL_BP_107_88506_20120503_191321_outLine.sph	88506	20120503	191321	88506	outLine	North	F	HOME_OFFICE_MOBILE	24	Viettel	Samsung
BABEL_BP_107_84543_20120503_005623_inLine.sph	84543	20120503	005623	84543	inLine	North-Central	F	HOME_OFFICE_MOBILE	40	Viettel	Nokia
BABEL_BP_107_84543_20120503_005623_outLine.sph	84543	20120503	005623	84543	outLine	North-Central	M	HOME_OFFICE_MOBILE	40	Viettel	Samsung
BABEL_BP_107_15142_20120322_132735_outLine.sph	15142	20120322	132735	15142	outLine	Central	M	HOME_OFFICE_MOBILE	26	Vinaphone	Nokia
BABEL_BP_107_12552_20120503_152109_inLine.sph	12552	20120503	152109	12552	inLine	North	F	HOME_OFFICE_MOBILE	40	Viettel	Nokia
BABEL_BP_107_33671_20120330_001033_outLine.sph	33671	20120330	001033	33671	outLine	Central	F	PUBLIC_PLACE	26	Viettel	Nokia
BABEL_BP_107_33671_20120330_001033_inLine.sph	33671	20120330	001033	33671	inLine	South	M	PUBLIC_PLACE	45	Mobifone	Nokia
BABEL_BP_107_18495_20120618_003601_outLine.sph	18495	20120618	003601	18495	outLine	Central	M	HOME_OFFICE_LANDLINE	24	VNPT	Viettel
BABEL_BP_107_80008_20120218_225347_outLine.sph	80008	20120218	225347	80008	outLine	South	F	HOME_OFFICE_LANDLINE	19	Viettel	Viettel
BABEL_BP_107_80008_20120218_225347_inLine.sph	80008	20120218	225347	80008	inLine	South	F	HOME_OFFICE_LANDLINE	19	VNPT	Panasonic
BABEL_BP_107_70120_20120418_213104_inLine.sph	70120	20120418	213104	70120	inLine	South	F	STREET	21	Viettel	Nokia
BABEL_BP_107_70120_20120418_213104_outLine.sph	70120	20120418	213104	70120	outLine	South	M	HOME_OFFICE_MOBILE	17	Viettel	Nokia
BABEL_BP_107_89674_20120212_162158_inLine.sph	89674	20120212	162158	89674	inLine	South	M	VEHICLE	26	Mobifone	Nokia
BABEL_BP_107_89674_20120212_162158_outLine.sph	89674	20120212	162158	89674	outLine	South	M	STREET	27	Viettel	Nokia
BABEL_BP_107_77473_20120610_000112_inLine.sph	77473	20120610	000112	77473	inLine	North	M	STREET	31	Viettel	Samsung
BABEL_BP_107_36196_20120608_110319_inLine.sph	36196	20120608	110319	36196	inLine	North	M	STREET	43	Mobifone	Nokia
BABEL_BP_107_36196_20120608_111049_inLine.sph	36196	20120608	111049	36196	inLine	North	M	STREET	43	Mobifone	Nokia
BABEL_BP_107_12587_20120322_230457_outLine.sph	12587	20120322	230457	12587	outLine	North-Central	F	HOME_OFFICE_MOBILE	23	Viettel	Nokia
BABEL_BP_107_12587_20120322_230456_inLine.sph	12587	20120322	230456	12587	inLine	North-Central	M	CAR_KIT	25	Mobifone	Samsung
BABEL_BP_107_19248_20120508_210026_inLine.sph	19248	20120508	210026	19248	inLine	South	F	PUBLIC_PLACE	23	Viettel	Lenovo
BABEL_BP_107_19248_20120508_210027_outLine.sph	19248	20120508	210027	19248	outLine	South	F	HOME_OFFICE_MOBILE	55	Viettel	Nokia
BABEL_BP_107_83702_20120418_010601_inLine.sph	83702	20120418	010601	83702	inLine	North	F	STREET	18	Viettel	Samsung
BABEL_BP_107_83702_20120418_010601_outLine.sph	83702	20120418	010601	83702	outLine	North	M	HOME_OFFICE_MOBILE	24	Viettel	LG
BABEL_BP_107_23930_20120506_214145_inLine.sph	23930	20120506	214145	23930	inLine	North-Central	M	VEHICLE	19	Vinaphone	Nokia
BABEL_BP_107_99694_20120322_165823_inLine.sph	99694	20120322	165823	99694	inLine	North	F	HOME_OFFICE_LANDLINE	23	VNPT	Panasonic
BABEL_BP_107_99694_20120322_165823_outLine.sph	99694	20120322	165823	99694	outLine	North	F	HOME_OFFICE_MOBILE	23	Viettel	Viettel
BABEL_BP_107_48753_20120426_134417_inLine.sph	48753	20120426	134417	48753	inLine	North	M	HOME_OFFICE_MOBILE	52	Viettel	LG
BABEL_BP_107_48753_20120426_134417_outLine.sph	48753	20120426	134417	48753	outLine	North	M	PUBLIC_PLACE	52	Viettel	Samsung
BABEL_BP_107_68671_20120608_205710_inLine.sph	68671	20120608	205710	68671	inLine	North	M	VEHICLE	31	Viettel	Samsung
BABEL_BP_107_68671_20120608_205710_outLine.sph	68671	20120608	205710	68671	outLine	North	M	HOME_OFFICE_MOBILE	31	Mobifone	Iphone
BABEL_BP_107_14729_20120429_200418_outLine.sph	14729	20120429	200418	14729	outLine	North	F	PUBLIC_PLACE	18	Viettel	Samsung
BABEL_BP_107_59383_20120502_205353_inLine.sph	59383	20120502	205353	59383	inLine	Central	M	VEHICLE	19	Viettel	Samsung
BABEL_BP_107_59383_20120502_205353_outLine.sph	59383	20120502	205353	59383	outLine	Central	M	VEHICLE	19	Viettel	Nokia
BABEL_BP_107_94514_20120417_001615_inLine.sph	94514	20120417	001615	94514	inLine	South	M	STREET	20	Viettel	Nokia
BABEL_BP_107_94514_20120417_001615_outLine.sph	94514	20120417	001615	94514	outLine	South	F	STREET	20	Viettel	Nokia
BABEL_BP_107_94514_20120417_003504_outLine.sph	94514	20120417	003504	94514	outLine	South	F	STREET	20	Viettel	Nokia
BABEL_BP_107_94514_20120417_003504_inLine.sph	94514	20120417	003504	94514	inLine	South	M	STREET	20	Viettel	Nokia
BABEL_BP_107_27698_20120212_005737_inLine.sph	27698	20120212	005737	27698	inLine	North	F	HOME_OFFICE_MOBILE	50	Vinaphone	Nokia
BABEL_BP_107_27698_20120212_005737_outLine.sph	27698	20120212	005737	27698	outLine	North	F	HOME_OFFICE_MOBILE	50	Mobifone	Samsung
BABEL_BP_107_69049_20120322_215956_inLine.sph	69049	20120322	215956	69049	inLine	Central	M	HOME_OFFICE_LANDLINE	49	VNPT	Sanyo
BABEL_BP_107_27619_20120328_023110_outLine.sph	27619	20120328	023110	27619	outLine	North	M	HOME_OFFICE_MOBILE	49	Viettel	Nokia
BABEL_BP_107_82599_20120608_140933_outLine.sph	82599	20120608	140933	82599	outLine	North	M	STREET	36	Mobifone	Samsung
BABEL_BP_107_81535_20120421_151505_inLine.sph	81535	20120421	151505	81535	inLine	South	F	HOME_OFFICE_MOBILE	19	Mobifone	Nokia
BABEL_BP_107_81535_20120421_151505_outLine.sph	81535	20120421	151505	81535	outLine	South	F	HOME_OFFICE_MOBILE	19	Viettel	Samsung
BABEL_BP_107_11479_20120212_011029_outLine.sph	11479	20120212	011029	11479	outLine	North	F	HOME_OFFICE_MOBILE	25	Viettel	Nokia
BABEL_BP_107_11479_20120212_011029_inLine.sph	11479	20120212	011029	11479	inLine	North	F	HOME_OFFICE_LANDLINE	25	VNPT	Liangshing
BABEL_BP_107_63368_20120418_220224_outLine.sph	63368	20120418	220224	63368	outLine	North-Central	F	HOME_OFFICE_MOBILE	21	Vinaphone	Nokia
BABEL_BP_107_63368_20120418_222134_inLine.sph	63368	20120418	222134	63368	inLine	North-Central	M	CAR_KIT	21	Viettel	Nokia
BABEL_BP_107_63368_20120418_222134_outLine.sph	63368	20120418	222134	63368	outLine	North-Central	F	HOME_OFFICE_MOBILE	21	Vinaphone	Nokia
BABEL_BP_107_63368_20120418_215232_inLine.sph	63368	20120418	215232	63368	inLine	North-Central	M	CAR_KIT	21	Viettel	Nokia
BABEL_BP_107_63368_20120418_215232_outLine.sph	63368	20120418	215232	63368	outLine	North-Central	F	HOME_OFFICE_MOBILE	21	Vinaphone	Nokia
BABEL_BP_107_63368_20120418_220224_inLine.sph	63368	20120418	220224	63368	inLine	North-Central	M	CAR_KIT	21	Viettel	Nokia
BABEL_BP_107_37285_20120325_000245_inLine.sph	37285	20120325	000245	37285	inLine	North-Central	F	CAR_KIT	21	Viettel	Nokia
BABEL_BP_107_37285_20120325_000245_outLine.sph	37285	20120325	000245	37285	outLine	North-Central	M	HOME_OFFICE_MOBILE	25	Viettel	Nokia
BABEL_BP_107_37940_20120424_004619_outLine.sph	37940	20120424	004619	37940	outLine	North	F	HOME_OFFICE_MOBILE	22	Viettel	Samsung
BABEL_BP_107_37940_20120424_004619_inLine.sph	37940	20120424	004619	37940	inLine	North-Central	F	HOME_OFFICE_MOBILE	28	Vinaphone	Q_Mobile
BABEL_BP_107_95542_20120502_223446_inLine.sph	95542	20120502	223446	95542	inLine	North-Central	M	HOME_OFFICE_MOBILE	37	Viettel	Samsung
BABEL_BP_107_95542_20120502_223446_outLine.sph	95542	20120502	223446	95542	outLine	North-Central	M	HOME_OFFICE_MOBILE	37	Viettel	HTC
BABEL_BP_107_83360_20120418_000230_inLine.sph	83360	20120418	000230	83360	inLine	North	M	PUBLIC_PLACE	31	Mobifone	Sony
BABEL_BP_107_83360_20120418_000230_outLine.sph	83360	20120418	000230	83360	outLine	North	M	STREET	30	Viettel	Samsung
BABEL_BP_107_31738_20120704_101130_outLine.sph	31738	20120704	101130	31738	outLine	South	F	HOME_OFFICE_LANDLINE	39	VNPT	Sony
BABEL_BP_107_21758_20120407_010928_outLine.sph	21758	20120407	010928	21758	outLine	North	M	HOME_OFFICE_MOBILE	20	Viettel	Nokia
BABEL_BP_107_21758_20120407_011555_inLine.sph	21758	20120407	011555	21758	inLine	North	M	PUBLIC_PLACE	21	Viettel	Nokia
BABEL_BP_107_21758_20120407_011555_outLine.sph	21758	20120407	011555	21758	outLine	North	M	HOME_OFFICE_MOBILE	20	Viettel	Nokia
BABEL_BP_107_21758_20120407_010928_inLine.sph	21758	20120407	010928	21758	inLine	North	M	PUBLIC_PLACE	21	Viettel	Nokia
BABEL_BP_107_79632_20120428_182831_inLine.sph	79632	20120428	182831	79632	inLine	Central	M	VEHICLE	22	Mobifone	LG
BABEL_BP_107_79632_20120428_182831_outLine.sph	79632	20120428	182831	79632	outLine	Central	M	VEHICLE	22	Vinaphone	Nokia
BABEL_BP_107_76733_20120424_183605_outLine.sph	76733	20120424	183605	76733	outLine	South	M	PUBLIC_PLACE	36	Viettel	Nokia
BABEL_BP_107_76733_20120424_181359_outLine.sph	76733	20120424	181359	76733	outLine	South	M	PUBLIC_PLACE	36	Viettel	Nokia
BABEL_BP_107_76733_20120424_181359_inLine.sph	76733	20120424	181359	76733	inLine	South	F	HOME_OFFICE_MOBILE	36	Viettel	LG
BABEL_BP_107_76733_20120424_183605_inLine.sph	76733	20120424	183605	76733	inLine	South	F	HOME_OFFICE_MOBILE	36	Viettel	LG
