outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel	sampleCount	sampleRate
BABEL_OP1_203_11797_20130309_195420_inLine.sph	11797	20130309	195420	11797	inLine	VIENTIANE	F	HOME_OFFICE_LANDLINE	37	LAOTEL	UNKNOWN	4800160	8000
BABEL_OP1_203_11797_20130309_195420_outLine.sph	11797	20130309	195420	11797	outLine	VIENTIANE	F	PUBLIC_PLACE	43	LAOTEL	SAMSUNG	4802880	8000
BABEL_OP1_203_11859_20130511_201411_inLine.sph	11859	20130511	201411	11859	inLine	VIENTIANE	M	CAR_KIT	48	LAOTEL	SAMSUNG	4800320	8000
BABEL_OP1_203_11859_20130511_201411_outLine.sph	11859	20130511	201411	11859	outLine	VIENTIANE	F	PUBLIC_PLACE	53	BEELINE	NOKIA	4800320	8000
BABEL_OP1_203_12036_20130312_182225_outLine.sph	12036	20130312	182225	12036	outLine	VIENTIANE	M	VEHICLE	46	UNITEL	NOKIA	4801280	8000
BABEL_OP1_203_12036_20130312_182225_inLine.sph	12036	20130312	182225	12036	inLine	VIENTIANE	M	STREET	42	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_12220_20130321_160841_outLine.sph	12220	20130321	160841	12220	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	33	LAOTEL	NOKIA	4801600	8000
BABEL_OP1_203_12220_20130321_160841_inLine.sph	12220	20130321	160841	12220	inLine	VIENTIANE	F	HOME_OFFICE_LANDLINE	46	LAOTEL	UNKNOWN	4800320	8000
BABEL_OP1_203_12606_20130726_174724_inLine.sph	12606	20130726	174724	12606	inLine	VIENTIANE	M	MICROPHONE	21	LAOTEL	NOKIA	31193472	48000
BABEL_OP1_203_12606_20130726_174724_outLine.sph	12606	20130726	174724	12606	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	16	UNITEL	NOKIA	4808320	8000
BABEL_OP1_203_12609_20130727_133133_outLine.sph	12609	20130727	133133	12609	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	24	UNITEL	I-MOBILE	4801280	8000
BABEL_OP1_203_12767_20130313_214914_outLine.sph	12767	20130313	214914	12767	outLine	VIENTIANE	M	STREET	46	LAOTEL	NOKIA	4801280	8000
BABEL_OP1_203_12767_20130313_214914_inLine.sph	12767	20130313	214914	12767	inLine	VIENTIANE	M	STREET	53	LAOTEL	NOKIA	4800320	8000
BABEL_OP1_203_12851_20130304_185138_outLine.sph	12851	20130304	185138	12851	outLine	VIENTIANE	M	PUBLIC_PLACE	16	BEELINE	UNKNOWN	3705920	8000
BABEL_OP1_203_12851_20130304_185138_inLine.sph	12851	20130304	185138	12851	inLine	VIENTIANE	F	HOME_OFFICE_LANDLINE	16	LAOTEL	UNKNOWN	3704160	8000
BABEL_OP1_203_12851_20130304_181335_inLine.sph	12851	20130304	181335	12851	inLine	VIENTIANE	F	HOME_OFFICE_LANDLINE	16	LAOTEL	UNKNOWN	498080	8000
BABEL_OP1_203_12851_20130304_182835_inLine.sph	12851	20130304	182835	12851	inLine	VIENTIANE	F	HOME_OFFICE_LANDLINE	16	LAOTEL	UNKNOWN	601920	8000
BABEL_OP1_203_12851_20130304_181335_outLine.sph	12851	20130304	181335	12851	outLine	VIENTIANE	M	PUBLIC_PLACE	16	BEELINE	UNKNOWN	497760	8000
BABEL_OP1_203_12851_20130304_182835_outLine.sph	12851	20130304	182835	12851	outLine	VIENTIANE	M	PUBLIC_PLACE	16	BEELINE	UNKNOWN	602240	8000
BABEL_OP1_203_13126_20130421_180154_inLine.sph	13126	20130421	180154	13126	inLine	VIENTIANE	F	CAR_KIT	49	LAOTEL	NOKIA	2544160	8000
BABEL_OP1_203_13126_20130421_175306_inLine.sph	13126	20130421	175306	13126	inLine	VIENTIANE	F	CAR_KIT	49	LAOTEL	NOKIA	2256960	8000
BABEL_OP1_203_13126_20130421_175306_outLine.sph	13126	20130421	175306	13126	outLine	VIENTIANE	F	PUBLIC_PLACE	25	BEELINE	NOKIA	2258400	8000
BABEL_OP1_203_13126_20130421_180154_outLine.sph	13126	20130421	180154	13126	outLine	VIENTIANE	F	PUBLIC_PLACE	25	BEELINE	NOKIA	2545760	8000
BABEL_OP1_203_13324_20130313_185155_inLine.sph	13324	20130313	185155	13324	inLine	VIENTIANE	F	VEHICLE	25	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_13324_20130313_185155_outLine.sph	13324	20130313	185155	13324	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	31	ETL	NOKIA	4802720	8000
BABEL_OP1_203_13483_20130409_231107_outLine.sph	13483	20130409	231107	13483	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	50	LAOTEL	NOKIA	4801120	8000
BABEL_OP1_203_13483_20130409_231107_inLine.sph	13483	20130409	231107	13483	inLine	VIENTIANE	F	HOME_OFFICE_MOBILE	47	LAOTEL	SAMSUNG	4800160	8000
BABEL_OP1_203_13490_20130322_143131_inLine.sph	13490	20130322	143131	13490	inLine	VIENTIANE	F	VEHICLE	31	LAOTEL	SAMSUNG	4799360	8000
BABEL_OP1_203_13490_20130322_143131_outLine.sph	13490	20130322	143131	13490	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	25	UNITEL	NOKIA	4801920	8000
BABEL_OP1_203_13664_20130304_155051_outLine.sph	13664	20130304	155051	13664	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	18	BEELINE	UNKNOWN	4802080	8000
BABEL_OP1_203_13664_20130304_155051_inLine.sph	13664	20130304	155051	13664	inLine	VIENTIANE	F	HOME_OFFICE_LANDLINE	19	LAOTEL	UNKNOWN	4800160	8000
BABEL_OP1_203_13709_20130410_222037_outLine.sph	13709	20130410	222037	13709	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	30	LAOTEL	I-MOBILE	4801120	8000
BABEL_OP1_203_13709_20130410_222037_inLine.sph	13709	20130410	222037	13709	inLine	VIENTIANE	F	VEHICLE	31	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_13744_20130307_215445_outLine.sph	13744	20130307	215445	13744	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	28	BEELINE	NOKIA	4800000	8000
BABEL_OP1_203_13744_20130307_215445_inLine.sph	13744	20130307	215445	13744	inLine	VIENTIANE	F	HOME_OFFICE_MOBILE	59	LAOTEL	NOKIA	4800320	8000
BABEL_OP1_203_13792_20130310_142445_inLine.sph	13792	20130310	142445	13792	inLine	VIENTIANE	F	PUBLIC_PLACE	30	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_13792_20130310_142445_outLine.sph	13792	20130310	142445	13792	outLine	VIENTIANE	F	PUBLIC_PLACE	32	UNITEL	UNKNOWN	4802400	8000
BABEL_OP1_203_14137_20130314_181335_inLine.sph	14137	20130314	181335	14137	inLine	VIENTIANE	F	PUBLIC_PLACE	31	LAOTEL	SONY	4800320	8000
BABEL_OP1_203_14137_20130314_181335_outLine.sph	14137	20130314	181335	14137	outLine	VIENTIANE	F	PUBLIC_PLACE	25	BEELINE	UNKNOWN	4799200	8000
BABEL_OP1_203_14179_20130402_211621_inLine.sph	14179	20130402	211621	14179	inLine	VIENTIANE	F	PUBLIC_PLACE	27	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_14179_20130402_211621_outLine.sph	14179	20130402	211621	14179	outLine	VIENTIANE	M	PUBLIC_PLACE	27	BEELINE	APPLE	4801600	8000
BABEL_OP1_203_14229_20130324_162827_inLine.sph	14229	20130324	162827	14229	inLine	VIENTIANE	M	HOME_OFFICE_MOBILE	49	LAOTEL	SONY	4800320	8000
BABEL_OP1_203_14229_20130324_162827_outLine.sph	14229	20130324	162827	14229	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	23	LAOTEL	NOKIA	4798400	8000
BABEL_OP1_203_14560_20130425_140155_outLine.sph	14560	20130425	140155	14560	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	34	LAOTEL	NOKIA	4802240	8000
BABEL_OP1_203_14560_20130425_140155_inLine.sph	14560	20130425	140155	14560	inLine	VIENTIANE	F	CAR_KIT	46	LAOTEL	SAMSUNG	4800000	8000
BABEL_OP1_203_14719_20130406_191558_inLine.sph	14719	20130406	191558	14719	inLine	VIENTIANE	F	VEHICLE	17	LAOTEL	SAMSUNG	4800160	8000
BABEL_OP1_203_14719_20130406_191558_outLine.sph	14719	20130406	191558	14719	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	17	UNITEL	NOKIA	4801440	8000
BABEL_OP1_203_14725_20130309_185639_outLine.sph	14725	20130309	185639	14725	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	26	LAOTEL	SAMSUNG	4801440	8000
BABEL_OP1_203_14725_20130309_185639_inLine.sph	14725	20130309	185639	14725	inLine	VIENTIANE	F	PUBLIC_PLACE	25	LAOTEL	SAMSUNG	4800160	8000
BABEL_OP1_203_14729_20130411_214726_inLine.sph	14729	20130411	214726	14729	inLine	VIENTIANE	F	HOME_OFFICE_LANDLINE	31	LAOTEL	UNKNOWN	4800160	8000
BABEL_OP1_203_14729_20130411_214726_outLine.sph	14729	20130411	214726	14729	outLine	VIENTIANE	M	PUBLIC_PLACE	32	LAOTEL	NOKIA	4801920	8000
BABEL_OP1_203_14814_20130314_133131_outLine.sph	14814	20130314	133131	14814	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	28	UNITEL	SAMSUNG	4801760	8000
BABEL_OP1_203_14814_20130314_133131_inLine.sph	14814	20130314	133131	14814	inLine	VIENTIANE	M	HOME_OFFICE_MOBILE	35	LAOTEL	SONY	4800160	8000
BABEL_OP1_203_14899_20130311_184638_inLine.sph	14899	20130311	184638	14899	inLine	VIENTIANE	F	STREET	31	LAOTEL	NOKIA	4797760	8000
BABEL_OP1_203_14899_20130311_184638_outLine.sph	14899	20130311	184638	14899	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	22	LAOTEL	NOKIA	4801440	8000
BABEL_OP1_203_14929_20130324_184056_inLine.sph	14929	20130324	184056	14929	inLine	VIENTIANE	F	CAR_KIT	40	LAOTEL	NOKIA	4796800	8000
BABEL_OP1_203_14929_20130324_184056_outLine.sph	14929	20130324	184056	14929	outLine	VIENTIANE	F	PUBLIC_PLACE	50	LAOTEL	NOKIA	4799040	8000
BABEL_OP1_203_15024_20130322_152846_outLine.sph	15024	20130322	152846	15024	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	32	ETL	NOKIA	4800160	8000
BABEL_OP1_203_15024_20130322_152846_inLine.sph	15024	20130322	152846	15024	inLine	VIENTIANE	F	VEHICLE	32	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_15227_20130513_222256_inLine.sph	15227	20130513	222256	15227	inLine	VIENTIANE	M	CAR_KIT	47	LAOTEL	SAMSUNG	4800160	8000
BABEL_OP1_203_15227_20130513_222256_outLine.sph	15227	20130513	222256	15227	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	43	LAOTEL	NOKIA	4801760	8000
BABEL_OP1_203_15322_20130511_152438_outLine.sph	15322	20130511	152438	15322	outLine	VIENTIANE	F	PUBLIC_PLACE	50	LAOTEL	NOKIA	4801760	8000
BABEL_OP1_203_15322_20130511_152438_inLine.sph	15322	20130511	152438	15322	inLine	VIENTIANE	M	CAR_KIT	53	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_15535_20130329_143236_inLine.sph	15535	20130329	143236	15535	inLine	VIENTIANE	F	PUBLIC_PLACE	56	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_15535_20130329_143236_outLine.sph	15535	20130329	143236	15535	outLine	VIENTIANE	F	PUBLIC_PLACE	44	LAOTEL	NOKIA	4803200	8000
BABEL_OP1_203_15730_20130307_201711_inLine.sph	15730	20130307	201711	15730	inLine	VIENTIANE	F	HOME_OFFICE_MOBILE	17	LAOTEL	SAMSUNG	4800320	8000
BABEL_OP1_203_15730_20130307_201711_outLine.sph	15730	20130307	201711	15730	outLine	VIENTIANE	F	PUBLIC_PLACE	17	UNITEL	NOKIA	4801120	8000
BABEL_OP1_203_15749_20130407_175145_inLine.sph	15749	20130407	175145	15749	inLine	VIENTIANE	M	CAR_KIT	22	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_15749_20130407_175145_outLine.sph	15749	20130407	175145	15749	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	20	BEELINE	NOKIA	4800320	8000
BABEL_OP1_203_15902_20130309_193940_outLine.sph	15902	20130309	193940	15902	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	21	UNITEL	NOKIA	4802720	8000
BABEL_OP1_203_15902_20130309_193940_inLine.sph	15902	20130309	193940	15902	inLine	VIENTIANE	M	VEHICLE	20	LAOTEL	SAMSUNG	4800160	8000
BABEL_OP1_203_16149_20130309_171014_inLine.sph	16149	20130309	171014	16149	inLine	VIENTIANE	M	STREET	28	LAOTEL	SAMSUNG	4800000	8000
BABEL_OP1_203_16149_20130309_171014_outLine.sph	16149	20130309	171014	16149	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	19	BEELINE	NOKIA	4799200	8000
BABEL_OP1_203_16924_20130720_175321_inLine.sph	16924	20130720	175321	16924	inLine	VIENTIANE	M	MICROPHONE	23	LAOTEL	NOKIA	31497600	48000
BABEL_OP1_203_16924_20130720_175321_outLine.sph	16924	20130720	175321	16924	outLine	VIENTIANE	M	PUBLIC_PLACE	23	ETL	APPLE	4801760	8000
BABEL_OP1_203_17032_20130402_175428_outLine.sph	17032	20130402	175428	17032	outLine	VIENTIANE	F	PUBLIC_PLACE	20	LAOTEL	SAMSUNG	4802400	8000
BABEL_OP1_203_17032_20130402_175428_inLine.sph	17032	20130402	175428	17032	inLine	VIENTIANE	F	CAR_KIT	44	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_17097_20130430_173440_outLine.sph	17097	20130430	173440	17097	outLine	VIENTIANE	F	PUBLIC_PLACE	40	LAOTEL	NOKIA	4801440	8000
BABEL_OP1_203_17097_20130430_173440_inLine.sph	17097	20130430	173440	17097	inLine	VIENTIANE	M	HOME_OFFICE_MOBILE	48	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_17472_20130408_215034_outLine.sph	17472	20130408	215034	17472	outLine	VIENTIANE	F	PUBLIC_PLACE	26	ETL	NOKIA	4803040	8000
BABEL_OP1_203_17472_20130408_215034_inLine.sph	17472	20130408	215034	17472	inLine	VIENTIANE	M	STREET	47	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_17567_20130425_145936_inLine.sph	17567	20130425	145936	17567	inLine	VIENTIANE	M	CAR_KIT	39	LAOTEL	SAMSUNG	4800320	8000
BABEL_OP1_203_17567_20130425_145936_outLine.sph	17567	20130425	145936	17567	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	36	LAOTEL	NOKIA	4803520	8000
BABEL_OP1_203_18118_20130730_191442_inLine.sph	18118	20130730	191442	18118	inLine	VIENTIANE	M	MICROPHONE	34	LAOTEL	NOKIA	30167424	48000
BABEL_OP1_203_18118_20130730_191442_outLine.sph	18118	20130730	191442	18118	outLine	VIENTIANE	M	PUBLIC_PLACE	37	UNITEL	NOKIA	4801760	8000
BABEL_OP1_203_18380_20130327_214619_outLine.sph	18380	20130327	214619	18380	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	18	BEELINE	NOKIA	4800000	8000
BABEL_OP1_203_18380_20130327_214619_inLine.sph	18380	20130327	214619	18380	inLine	VIENTIANE	F	PUBLIC_PLACE	18	LAOTEL	SAMSUNG	4797120	8000
BABEL_OP1_203_18566_20130503_153904_inLine.sph	18566	20130503	153904	18566	inLine	VIENTIANE	M	HOME_OFFICE_MOBILE	46	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_18566_20130503_153904_outLine.sph	18566	20130503	153904	18566	outLine	VIENTIANE	M	PUBLIC_PLACE	38	LAOTEL	APPLE	4801120	8000
BABEL_OP1_203_18939_20130311_144740_outLine.sph	18939	20130311	144740	18939	outLine	VIENTIANE	M	STREET	57	LAOTEL	NOKIA	4801280	8000
BABEL_OP1_203_18939_20130311_144740_inLine.sph	18939	20130311	144740	18939	inLine	VIENTIANE	F	HOME_OFFICE_MOBILE	55	LAOTEL	SAMSUNG	4800160	8000
BABEL_OP1_203_19101_20130423_142324_outLine.sph	19101	20130423	142324	19101	outLine	VIENTIANE	M	PUBLIC_PLACE	30	BEELINE	NOKIA	4801600	8000
BABEL_OP1_203_19101_20130423_142324_inLine.sph	19101	20130423	142324	19101	inLine	VIENTIANE	F	CAR_KIT	31	LAOTEL	SAMSUNG	4800000	8000
BABEL_OP1_203_19134_20130328_220635_inLine.sph	19134	20130328	220635	19134	inLine	VIENTIANE	M	STREET	20	LAOTEL	SAMSUNG	4800160	8000
BABEL_OP1_203_19134_20130328_220635_outLine.sph	19134	20130328	220635	19134	outLine	VIENTIANE	F	PUBLIC_PLACE	18	UNITEL	G-NET	4801280	8000
BABEL_OP1_203_19589_20130727_143145_inLine.sph	19589	20130727	143145	19589	inLine	VIENTIANE	F	MICROPHONE	35	LAOTEL	NOKIA	30940032	48000
BABEL_OP1_203_19589_20130727_143145_outLine.sph	19589	20130727	143145	19589	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	42	LAOTEL	I-MOBILE	4801760	8000
BABEL_OP1_203_19703_20130318_162314_outLine.sph	19703	20130318	162314	19703	outLine	VIENTIANE	F	VEHICLE	52	ETL	NOKIA	1508640	8000
BABEL_OP1_203_19703_20130318_160958_inLine.sph	19703	20130318	160958	19703	inLine	VIENTIANE	F	HOME_OFFICE_MOBILE	49	LAOTEL	NOKIA	3277760	8000
BABEL_OP1_203_19703_20130318_160958_outLine.sph	19703	20130318	160958	19703	outLine	VIENTIANE	F	VEHICLE	52	ETL	NOKIA	3281600	8000
BABEL_OP1_203_19703_20130318_162314_inLine.sph	19703	20130318	162314	19703	inLine	VIENTIANE	F	HOME_OFFICE_MOBILE	49	LAOTEL	NOKIA	1510880	8000
BABEL_OP1_203_19773_20130407_183531_outLine.sph	19773	20130407	183531	19773	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	18	UNKNOWN	UNKNOWN	4800640	8000
BABEL_OP1_203_19773_20130407_183531_inLine.sph	19773	20130407	183531	19773	inLine	VIENTIANE	M	VEHICLE	18	UNKNOWN	UNKNOWN	4799840	8000
BABEL_OP1_203_19782_20130404_170141_outLine.sph	19782	20130404	170141	19782	outLine	VIENTIANE	M	PUBLIC_PLACE	18	UNITEL	NOKIA	4801760	8000
BABEL_OP1_203_19782_20130404_170141_inLine.sph	19782	20130404	170141	19782	inLine	VIENTIANE	F	HOME_OFFICE_LANDLINE	18	LAOTEL	UNKNOWN	4800160	8000
BABEL_OP1_203_20133_20130304_160351_outLine.sph	20133	20130304	160351	20133	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	19	LAOTEL	UNKNOWN	4801280	8000
BABEL_OP1_203_20133_20130304_160351_inLine.sph	20133	20130304	160351	20133	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	19	LAOTEL	UNKNOWN	4800160	8000
BABEL_OP1_203_20330_20130410_161539_outLine.sph	20330	20130410	161539	20330	outLine	VIENTIANE	M	PUBLIC_PLACE	46	LAOTEL	NOKIA	4801440	8000
BABEL_OP1_203_20330_20130410_161539_inLine.sph	20330	20130410	161539	20330	inLine	VIENTIANE	M	HOME_OFFICE_MOBILE	47	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_20768_20130407_190152_outLine.sph	20768	20130407	190152	20768	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	17	BEELINE	NOKIA	4798880	8000
BABEL_OP1_203_20768_20130407_190152_inLine.sph	20768	20130407	190152	20768	inLine	VIENTIANE	M	VEHICLE	18	LAOTEL	SAMSUNG	4799200	8000
BABEL_OP1_203_20985_20130330_210730_inLine.sph	20985	20130330	210730	20985	inLine	VIENTIANE	F	CAR_KIT	52	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_20985_20130330_210730_outLine.sph	20985	20130330	210730	20985	outLine	VIENTIANE	F	PUBLIC_PLACE	19	BEELINE	NOKIA	4801440	8000
BABEL_OP1_203_21004_20130410_181101_inLine.sph	21004	20130410	181101	21004	inLine	VIENTIANE	F	HOME_OFFICE_MOBILE	51	LAOTEL	NOKIA	1431360	8000
BABEL_OP1_203_21004_20130410_182740_inLine.sph	21004	20130410	182740	21004	inLine	VIENTIANE	F	HOME_OFFICE_MOBILE	51	LAOTEL	NOKIA	3376320	8000
BABEL_OP1_203_21004_20130410_182740_outLine.sph	21004	20130410	182740	21004	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	28	ETL	APPLE	3377440	8000
BABEL_OP1_203_21004_20130410_181101_outLine.sph	21004	20130410	181101	21004	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	28	ETL	APPLE	1431520	8000
BABEL_OP1_203_21109_20130406_161601_outLine.sph	21109	20130406	161601	21109	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	20	BEELINE	NOKIA	4801440	8000
BABEL_OP1_203_21109_20130406_161601_inLine.sph	21109	20130406	161601	21109	inLine	VIENTIANE	F	VEHICLE	18	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_21206_20130312_164516_outLine.sph	21206	20130312	164516	21206	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	55	LAOTEL	NOKIA	4802080	8000
BABEL_OP1_203_21206_20130312_164516_inLine.sph	21206	20130312	164516	21206	inLine	VIENTIANE	M	VEHICLE	29	LAOTEL	NOKIA	4800320	8000
BABEL_OP1_203_21315_20130501_151005_inLine.sph	21315	20130501	151005	21315	inLine	VIENTIANE	F	CAR_KIT	46	LAOTEL	SAMSUNG	4800160	8000
BABEL_OP1_203_21315_20130501_151005_outLine.sph	21315	20130501	151005	21315	outLine	VIENTIANE	F	PUBLIC_PLACE	18	LAOTEL	NOKIA	4801120	8000
BABEL_OP1_203_21327_20130405_203336_inLine.sph	21327	20130405	203336	21327	inLine	VIENTIANE	F	STREET	47	LAOTEL	SAMSUNG	4800160	8000
BABEL_OP1_203_21327_20130405_203336_outLine.sph	21327	20130405	203336	21327	outLine	VIENTIANE	M	STREET	27	LAOTEL	NOKIA	4801280	8000
BABEL_OP1_203_21435_20130423_181043_outLine.sph	21435	20130423	181043	21435	outLine	VIENTIANE	F	PUBLIC_PLACE	26	UNITEL	NOKIA	4801760	8000
BABEL_OP1_203_21435_20130423_181043_inLine.sph	21435	20130423	181043	21435	inLine	VIENTIANE	M	HOME_OFFICE_MOBILE	50	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_22280_20130329_161951_inLine.sph	22280	20130329	161951	22280	inLine	VIENTIANE	M	STREET	47	LAOTEL	SAMSUNG	4800320	8000
BABEL_OP1_203_22280_20130329_161951_outLine.sph	22280	20130329	161951	22280	outLine	VIENTIANE	M	PUBLIC_PLACE	32	LAOTEL	SAMSUNG	4801440	8000
BABEL_OP1_203_22321_20130309_191222_outLine.sph	22321	20130309	191222	22321	outLine	VIENTIANE	F	PUBLIC_PLACE	31	ETL	NOKIA	4801760	8000
BABEL_OP1_203_22321_20130309_191222_inLine.sph	22321	20130309	191222	22321	inLine	VIENTIANE	F	PUBLIC_PLACE	30	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_22446_20130309_134600_outLine.sph	22446	20130309	134600	22446	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	16	BEELINE	NOKIA	4801760	8000
BABEL_OP1_203_22446_20130309_134600_inLine.sph	22446	20130309	134600	22446	inLine	VIENTIANE	M	HOME_OFFICE_MOBILE	18	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_22494_20130402_171234_inLine.sph	22494	20130402	171234	22494	inLine	VIENTIANE	M	VEHICLE	45	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_22494_20130402_171234_outLine.sph	22494	20130402	171234	22494	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	45	ETL	NOKIA	4801760	8000
BABEL_OP1_203_22612_20130406_220338_outLine.sph	22612	20130406	220338	22612	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	18	BEELINE	NOKIA	4802400	8000
BABEL_OP1_203_22612_20130406_220338_inLine.sph	22612	20130406	220338	22612	inLine	VIENTIANE	M	CAR_KIT	17	LAOTEL	NOKIA	4800320	8000
BABEL_OP1_203_22918_20130410_190723_outLine.sph	22918	20130410	190723	22918	outLine	VIENTIANE	F	PUBLIC_PLACE	56	LAOTEL	NOKIA	4801760	8000
BABEL_OP1_203_22918_20130410_190723_inLine.sph	22918	20130410	190723	22918	inLine	VIENTIANE	F	VEHICLE	56	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_23006_20130319_211412_outLine.sph	23006	20130319	211412	23006	outLine	VIENTIANE	F	STREET	25	ETL	NOKIA	4789920	8000
BABEL_OP1_203_23006_20130319_211412_inLine.sph	23006	20130319	211412	23006	inLine	VIENTIANE	M	STREET	54	LAOTEL	SONY	4798400	8000
BABEL_OP1_203_23046_20130322_165811_inLine.sph	23046	20130322	165811	23046	inLine	VIENTIANE	M	VEHICLE	47	LAOTEL	SONY	4800320	8000
BABEL_OP1_203_23046_20130322_165811_outLine.sph	23046	20130322	165811	23046	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	56	UNITEL	NOKIA	4797280	8000
BABEL_OP1_203_23092_20130406_014425_outLine.sph	23092	20130406	014425	23092	outLine	VIENTIANE	F	PUBLIC_PLACE	16	LAOTEL	NOKIA	2328960	8000
BABEL_OP1_203_23092_20130406_015338_outLine.sph	23092	20130406	015338	23092	outLine	VIENTIANE	F	PUBLIC_PLACE	16	LAOTEL	NOKIA	2475200	8000
BABEL_OP1_203_23092_20130406_014425_inLine.sph	23092	20130406	014425	23092	inLine	VIENTIANE	M	PUBLIC_PLACE	54	LAOTEL	NOKIA	2329280	8000
BABEL_OP1_203_23092_20130406_015338_inLine.sph	23092	20130406	015338	23092	inLine	VIENTIANE	M	PUBLIC_PLACE	54	LAOTEL	NOKIA	2472160	8000
BABEL_OP1_203_23153_20130320_194433_inLine.sph	23153	20130320	194433	23153	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	NOKIA	4016160	8000
BABEL_OP1_203_23153_20130320_194433_outLine.sph	23153	20130320	194433	23153	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	16	BEELINE	NOKIA	4017120	8000
BABEL_OP1_203_23239_20130331_171214_outLine.sph	23239	20130331	171214	23239	outLine	VIENTIANE	M	PUBLIC_PLACE	25	LAOTEL	NOKIA	4802240	8000
BABEL_OP1_203_23239_20130331_171214_inLine.sph	23239	20130331	171214	23239	inLine	VIENTIANE	F	HOME_OFFICE_MOBILE	33	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_23505_20130309_204825_inLine.sph	23505	20130309	204825	23505	inLine	VIENTIANE	F	PUBLIC_PLACE	35	LAOTEL	NOKIA	4799520	8000
BABEL_OP1_203_23505_20130309_204825_outLine.sph	23505	20130309	204825	23505	outLine	VIENTIANE	F	STREET	20	LAOTEL	LG	4801440	8000
BABEL_OP1_203_23980_20130321_193946_outLine.sph	23980	20130321	193946	23980	outLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	4797280	8000
BABEL_OP1_203_23980_20130321_193946_inLine.sph	23980	20130321	193946	23980	inLine	VIENTIANE	M	CAR_KIT	19	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_24017_20130424_174037_inLine.sph	24017	20130424	174037	24017	inLine	VIENTIANE	M	CAR_KIT	31	LAOTEL	SAMSUNG	4800160	8000
