outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel
BABEL_BP_106_17013_20120227_184346_outLine.sph	17013	20120227	184346	17013	outLine	Central	F	HOME_OFFICE_MOBILE	23	GLOBE	Nokia
BABEL_BP_106_17013_20120227_184346_inLine.sph	17013	20120227	184346	17013	inLine	Central	M	STREET	30	GLOBE	Myphone
BABEL_BP_106_36276_20120317_130620_inLine.sph	36276	20120317	130620	36276	inLine	Northern	F	HOME_OFFICE_MOBILE	38	GLOBE	Nokia
BABEL_BP_106_36276_20120317_134742_inLine.sph	36276	20120317	134742	36276	inLine	Northern	F	HOME_OFFICE_MOBILE	38	GLOBE	Nokia
BABEL_BP_106_36276_20120317_134742_outLine.sph	36276	20120317	134742	36276	outLine	Northern	F	PUBLIC_PLACE	45	GLOBE	Nokia
BABEL_BP_106_10732_20120604_113159_inLine.sph	10732	20120604	113159	10732	inLine	Southern	F	CAR_KIT	30	GLOBE	Samsung
BABEL_BP_106_10732_20120604_111534_inLine.sph	10732	20120604	111534	10732	inLine	Southern	F	CAR_KIT	30	GLOBE	Samsung
BABEL_BP_106_11152_20120421_140313_inLine.sph	11152	20120421	140313	11152	inLine	Southern	M	HOME_OFFICE_LANDLINE	30	PLDT	PLDT
BABEL_BP_106_88506_20120411_195636_inLine.sph	88506	20120411	195636	88506	inLine	Northern	M	HOME_OFFICE_LANDLINE	30	PLDT	PLDT
BABEL_BP_106_24084_20120318_015502_inLine.sph	24084	20120318	015502	24084	inLine	Northern	F	HOME_OFFICE_MOBILE	32	GLOBE	Nokia
BABEL_BP_106_55838_20120318_160306_outLine.sph	55838	20120318	160306	55838	outLine	Northern	M	PUBLIC_PLACE	64	GLOBE	Nokia
BABEL_BP_106_33671_20120206_215709_outLine.sph	33671	20120206	215709	33671	outLine	Central	M	STREET	23	GLOBE	Samsung
BABEL_BP_106_86344_20120323_230601_outLine.sph	86344	20120323	230601	86344	outLine	Southern	M	STREET	46	GLOBE	Nokia
BABEL_BP_106_86344_20120323_231804_outLine.sph	86344	20120323	231804	86344	outLine	Southern	M	STREET	46	GLOBE	Nokia
BABEL_BP_106_86344_20120323_232835_inLine.sph	86344	20120323	232835	86344	inLine	Southern	M	STREET	46	GLOBE	Nokia
BABEL_BP_106_86344_20120323_232835_outLine.sph	86344	20120323	232835	86344	outLine	Southern	M	STREET	46	GLOBE	Nokia
BABEL_BP_106_86344_20120323_231804_inLine.sph	86344	20120323	231804	86344	inLine	Southern	M	STREET	46	GLOBE	Nokia
BABEL_BP_106_88929_20120421_132840_inLine.sph	88929	20120421	132840	88929	inLine	Southern	M	HOME_OFFICE_LANDLINE	32	PLDT	PLDT
BABEL_BP_106_88929_20120421_134445_inLine.sph	88929	20120421	134445	88929	inLine	Southern	M	HOME_OFFICE_LANDLINE	32	PLDT	PLDT
BABEL_BP_106_64172_20120331_152028_inLine.sph	64172	20120331	152028	64172	inLine	Northern	M	PUBLIC_PLACE	57	GLOBE	Cherry
BABEL_BP_106_64172_20120331_141241_outLine.sph	64172	20120331	141241	64172	outLine	Northern	F	PUBLIC_PLACE	50	SMART	Nokia
BABEL_BP_106_64172_20120331_141241_inLine.sph	64172	20120331	141241	64172	inLine	Northern	M	PUBLIC_PLACE	57	GLOBE	Cherry
BABEL_BP_106_64172_20120331_152028_outLine.sph	64172	20120331	152028	64172	outLine	Northern	F	PUBLIC_PLACE	50	SMART	Nokia
BABEL_BP_106_19248_20120307_192705_outLine.sph	19248	20120307	192705	19248	outLine	Central	F	HOME_OFFICE_MOBILE	20	SUN	Myphone
BABEL_BP_106_19248_20120307_192705_inLine.sph	19248	20120307	192705	19248	inLine	Northern	F	HOME_OFFICE_LANDLINE	20	PLDT	PLDT
BABEL_BP_106_87139_20120227_175141_outLine.sph	87139	20120227	175141	87139	outLine	Central	F	STREET	21	GLOBE	Nokia
BABEL_BP_106_87139_20120227_175141_inLine.sph	87139	20120227	175141	87139	inLine	Southern	F	STREET	23	GLOBE	Blackberry
BABEL_BP_106_83702_20120212_030118_outLine.sph	83702	20120212	030118	83702	outLine	Central	F	HOME_OFFICE_MOBILE	18	GLOBE	Myphone
BABEL_BP_106_83702_20120212_030118_inLine.sph	83702	20120212	030118	83702	inLine	Central	M	PUBLIC_PLACE	17	SUN	Nokia
BABEL_BP_106_68671_20120407_164400_inLine.sph	68671	20120407	164400	68671	inLine	Southern	F	VEHICLE	37	GLOBE	Nokia
BABEL_BP_106_20680_20120314_233935_inLine.sph	20680	20120314	233935	20680	inLine	Southern	M	HOME_OFFICE_MOBILE	23	SMART	Cherry
BABEL_BP_106_20680_20120314_195655_inLine.sph	20680	20120314	195655	20680	inLine	Southern	M	HOME_OFFICE_MOBILE	23	SMART	Cherry
BABEL_BP_106_20680_20120314_233935_outLine.sph	20680	20120314	233935	20680	outLine	Southern	F	HOME_OFFICE_MOBILE	20	TALK_N_TEXT	Nokia
BABEL_BP_106_59383_20120317_175629_inLine.sph	59383	20120317	175629	59383	inLine	Northern	F	PUBLIC_PLACE	46	GLOBE	Samsung
BABEL_BP_106_59383_20120317_170327_inLine.sph	59383	20120317	170327	59383	inLine	Northern	F	PUBLIC_PLACE	46	GLOBE	Samsung
BABEL_BP_106_37258_20120304_002638_inLine.sph	37258	20120304	002638	37258	inLine	Central	F	PUBLIC_PLACE	18	GLOBE	Nokia
BABEL_BP_106_37258_20120304_002638_outLine.sph	37258	20120304	002638	37258	outLine	Central	F	PUBLIC_PLACE	42	SMART	Ericsson
BABEL_BP_106_94514_20120225_192755_inLine.sph	94514	20120225	192755	94514	inLine	Central	F	STREET	18	SUN	Samsung
BABEL_BP_106_94514_20120225_190925_inLine.sph	94514	20120225	190925	94514	inLine	Central	F	STREET	18	SUN	Samsung
BABEL_BP_106_94514_20120225_190925_outLine.sph	94514	20120225	190925	94514	outLine	Southern	M	PUBLIC_PLACE	24	GLOBE	Nokia
BABEL_BP_106_94514_20120225_192755_outLine.sph	94514	20120225	192755	94514	outLine	Southern	M	PUBLIC_PLACE	24	GLOBE	Nokia
BABEL_BP_106_31328_20120212_180708_outLine.sph	31328	20120212	180708	31328	outLine	Central	F	HOME_OFFICE_MOBILE	18	GLOBE	Nokia
BABEL_BP_106_31328_20120212_180708_inLine.sph	31328	20120212	180708	31328	inLine	Southern	M	PUBLIC_PLACE	22	GLOBE	Myphone
BABEL_BP_106_11479_20120202_183704_inLine.sph	11479	20120202	183704	11479	inLine	Southern	F	HOME_OFFICE_LANDLINE	19	PLDT	PLDT
BABEL_BP_106_63368_20120604_114321_inLine.sph	63368	20120604	114321	63368	inLine	Southern	F	CAR_KIT	33	GLOBE	Nokia
BABEL_BP_106_35318_20120130_203231_outLine.sph	35318	20120130	203231	35318	outLine	Northern	F	HOME_OFFICE_MOBILE	25	GLOBE	Samsung
BABEL_BP_106_35318_20120130_203231_inLine.sph	35318	20120130	203231	35318	inLine	Central	F	PUBLIC_PLACE	16	GLOBE	Nokia
BABEL_BP_106_76733_20120317_205542_outLine.sph	76733	20120317	205542	76733	outLine	Northern	F	PUBLIC_PLACE	63	SMART	Samsung
BABEL_BP_106_76733_20120317_205542_inLine.sph	76733	20120317	205542	76733	inLine	Northern	F	PUBLIC_PLACE	37	GLOBE	Samsung
BABEL_BP_106_48683_20120505_022553_inLine.sph	48683	20120505	022553	48683	inLine	Northern	M	CAR_KIT	36	GLOBE	Nokia
BABEL_BP_106_86016_20120211_173225_inLine.sph	86016	20120211	173225	86016	inLine	Southern	F	HOME_OFFICE_MOBILE	21	SUN	Nokia
BABEL_BP_106_86016_20120211_173225_outLine.sph	86016	20120211	173225	86016	outLine	Northern	F	HOME_OFFICE_MOBILE	55	SUN	Nokia
BABEL_BP_106_10643_20120407_222930_inLine.sph	10643	20120407	222930	10643	inLine	Southern	F	STREET	46	GLOBE	Nokia
BABEL_BP_106_10643_20120407_222930_outLine.sph	10643	20120407	222930	10643	outLine	Southern	F	STREET	39	GLOBE	Nokia
BABEL_BP_106_65579_20120317_123135_inLine.sph	65579	20120317	123135	65579	inLine	Northern	F	HOME_OFFICE_MOBILE	36	GLOBE	Samsung
BABEL_BP_106_71176_20120225_190017_inLine.sph	71176	20120225	190017	71176	inLine	Central	F	STREET	16	SUN	Samsung
BABEL_BP_106_71176_20120225_190017_outLine.sph	71176	20120225	190017	71176	outLine	Central	F	HOME_OFFICE_MOBILE	16	SMART	Ericsson
BABEL_BP_106_17606_20120225_235727_outLine.sph	17606	20120225	235727	17606	outLine	Southern	M	HOME_OFFICE_MOBILE	24	GLOBE	Myphone
BABEL_BP_106_17606_20120225_235727_inLine.sph	17606	20120225	235727	17606	inLine	Central	F	HOME_OFFICE_MOBILE	41	GLOBE	Myphone
BABEL_BP_106_81119_20120417_201549_inLine.sph	81119	20120417	201549	81119	inLine	Northern	M	HOME_OFFICE_LANDLINE	36	PLDT	PLDT
BABEL_BP_106_62255_20120314_190940_inLine.sph	62255	20120314	190940	62255	inLine	Southern	F	HOME_OFFICE_MOBILE	34	GLOBE	Nokia
BABEL_BP_106_62255_20120314_190940_outLine.sph	62255	20120314	190940	62255	outLine	Southern	M	HOME_OFFICE_MOBILE	42	SMART	Nokia
BABEL_BP_106_21714_20120318_174632_inLine.sph	21714	20120318	174632	21714	inLine	Northern	F	HOME_OFFICE_MOBILE	38	GLOBE	Nokia
BABEL_BP_106_21714_20120318_174632_outLine.sph	21714	20120318	174632	21714	outLine	Northern	F	HOME_OFFICE_MOBILE	21	SMART	Samsung
BABEL_BP_106_69236_20120216_195133_inLine.sph	69236	20120216	195133	69236	inLine	Central	F	HOME_OFFICE_MOBILE	24	GLOBE	Nokia
BABEL_BP_106_43425_20120317_175422_inLine.sph	43425	20120317	175422	43425	inLine	Northern	F	HOME_OFFICE_MOBILE	30	GLOBE	Samsung
BABEL_BP_106_43425_20120317_183658_inLine.sph	43425	20120317	183658	43425	inLine	Northern	F	HOME_OFFICE_MOBILE	30	GLOBE	Samsung
BABEL_BP_106_43425_20120317_174519_inLine.sph	43425	20120317	174519	43425	inLine	Northern	F	HOME_OFFICE_MOBILE	30	GLOBE	Samsung
BABEL_BP_106_53463_20120605_180156_inLine.sph	53463	20120605	180156	53463	inLine	Southern	F	CAR_KIT	38	GLOBE	Nokia
BABEL_BP_106_30583_20120129_163331_inLine.sph	30583	20120129	163331	30583	inLine	Central	M	STREET	16	GLOBE	Samsung
BABEL_BP_106_30583_20120129_163331_outLine.sph	30583	20120129	163331	30583	outLine	Central	F	HOME_OFFICE_MOBILE	16	GLOBE	Samsung
BABEL_BP_106_35016_20120405_195810_outLine.sph	35016	20120405	195810	35016	outLine	Northern	M	STREET	39	SMART	Nokia
BABEL_BP_106_57039_20120314_005748_inLine.sph	57039	20120314	005748	57039	inLine	Southern	F	HOME_OFFICE_LANDLINE	31	PLDT	PLDT
BABEL_BP_106_57039_20120314_003848_inLine.sph	57039	20120314	003848	57039	inLine	Southern	F	HOME_OFFICE_LANDLINE	31	PLDT	PLDT
BABEL_BP_106_95533_20120227_180819_inLine.sph	95533	20120227	180819	95533	inLine	Central	M	PUBLIC_PLACE	28	SUN	Myphone
BABEL_BP_106_13530_20120404_122619_inLine.sph	13530	20120404	122619	13530	inLine	Southern	F	VEHICLE	33	GLOBE	Nokia
BABEL_BP_106_13530_20120404_123636_inLine.sph	13530	20120404	123636	13530	inLine	Southern	F	VEHICLE	33	GLOBE	Nokia
BABEL_BP_106_12120_20120318_024557_inLine.sph	12120	20120318	024557	12120	inLine	Northern	F	PUBLIC_PLACE	36	GLOBE	Samsung
BABEL_BP_106_12120_20120318_023316_inLine.sph	12120	20120318	023316	12120	inLine	Northern	F	PUBLIC_PLACE	36	GLOBE	Samsung
BABEL_BP_106_12120_20120318_024105_inLine.sph	12120	20120318	024105	12120	inLine	Northern	F	PUBLIC_PLACE	36	GLOBE	Samsung
BABEL_BP_106_12120_20120318_025233_inLine.sph	12120	20120318	025233	12120	inLine	Northern	F	PUBLIC_PLACE	36	GLOBE	Samsung
BABEL_BP_106_58232_20120226_031714_inLine.sph	58232	20120226	031714	58232	inLine	Central	M	HOME_OFFICE_LANDLINE	18	PLDT	PLDT
BABEL_BP_106_58232_20120226_031714_outLine.sph	58232	20120226	031714	58232	outLine	Central	F	STREET	16	SMART	Nokia
BABEL_BP_106_47906_20120418_223527_inLine.sph	47906	20120418	223527	47906	inLine	Northern	M	VEHICLE	31	GLOBE	Nokia
BABEL_BP_106_47906_20120418_225920_inLine.sph	47906	20120418	225920	47906	inLine	Northern	M	VEHICLE	31	GLOBE	Nokia
BABEL_BP_106_12807_20120312_175004_inLine.sph	12807	20120312	175004	12807	inLine	Central	M	HOME_OFFICE_LANDLINE	48	PLDT	PLDT
BABEL_BP_106_12807_20120312_175004_outLine.sph	12807	20120312	175004	12807	outLine	Central	F	HOME_OFFICE_MOBILE	40	SMART	Nokia
BABEL_BP_106_58536_20120210_221536_outLine.sph	58536	20120210	221536	58536	outLine	Northern	F	HOME_OFFICE_MOBILE	35	GLOBE	Myphone
BABEL_BP_106_58536_20120210_221536_inLine.sph	58536	20120210	221536	58536	inLine	Central	F	HOME_OFFICE_MOBILE	41	SMART	Myphone
BABEL_BP_106_81065_20120603_120830_inLine.sph	81065	20120603	120830	81065	inLine	Southern	F	CAR_KIT	23	GLOBE	Nokia
BABEL_BP_106_29097_20120127_001938_inLine.sph	29097	20120127	001938	29097	inLine	Central	F	PUBLIC_PLACE	17	SMART	Cherry
BABEL_BP_106_29097_20120127_001938_outLine.sph	29097	20120127	001938	29097	outLine	Central	F	HOME_OFFICE_MOBILE	22	GLOBE	Nokia
BABEL_BP_106_23167_20120128_183627_outLine.sph	23167	20120128	183627	23167	outLine	Central	F	HOME_OFFICE_MOBILE	24	GLOBE	Nokia
BABEL_BP_106_23167_20120128_183627_inLine.sph	23167	20120128	183627	23167	inLine	Central	M	STREET	25	GLOBE	LG
BABEL_BP_106_78753_20120511_020629_inLine.sph	78753	20120511	020629	78753	inLine	Northern	M	CAR_KIT	32	GLOBE	Nokia
BABEL_BP_106_45702_20120226_175928_inLine.sph	45702	20120226	175928	45702	inLine	Central	F	HOME_OFFICE_MOBILE	35	GLOBE	Myphone
BABEL_BP_106_45702_20120226_175928_outLine.sph	45702	20120226	175928	45702	outLine	Southern	F	HOME_OFFICE_MOBILE	32	SMART	Myphone
BABEL_BP_106_75125_20120325_173456_inLine.sph	75125	20120325	173456	75125	inLine	Southern	M	STREET	56	GLOBE	Nokia
BABEL_BP_106_90393_20120211_230839_outLine.sph	90393	20120211	230839	90393	outLine	Central	F	HOME_OFFICE_MOBILE	17	SUN	Nokia
BABEL_BP_106_90393_20120211_230839_inLine.sph	90393	20120211	230839	90393	inLine	Central	M	PUBLIC_PLACE	22	GLOBE	Nokia
BABEL_BP_106_15353_20120229_125558_outLine.sph	15353	20120229	125558	15353	outLine	Central	F	HOME_OFFICE_MOBILE	37	SMART	Myphone
BABEL_BP_106_15353_20120229_125558_inLine.sph	15353	20120229	125558	15353	inLine	Central	F	HOME_OFFICE_MOBILE	44	GLOBE	Myphone
BABEL_BP_106_49346_20120405_185601_inLine.sph	49346	20120405	185601	49346	inLine	Southern	F	VEHICLE	46	GLOBE	Myphone
BABEL_BP_106_21259_20120331_225507_inLine.sph	21259	20120331	225507	21259	inLine	Northern	M	PUBLIC_PLACE	58	GLOBE	Cherry
BABEL_BP_106_21259_20120331_174446_inLine.sph	21259	20120331	174446	21259	inLine	Northern	M	PUBLIC_PLACE	58	GLOBE	Cherry
BABEL_BP_106_21259_20120331_184534_inLine.sph	21259	20120331	184534	21259	inLine	Northern	M	PUBLIC_PLACE	58	GLOBE	Cherry
BABEL_BP_106_21259_20120331_184534_outLine.sph	21259	20120331	184534	21259	outLine	Northern	F	HOME_OFFICE_MOBILE	40	SMART	LG
BABEL_BP_106_21259_20120331_225507_outLine.sph	21259	20120331	225507	21259	outLine	Northern	F	HOME_OFFICE_MOBILE	40	SMART	LG
BABEL_BP_106_21259_20120331_174446_outLine.sph	21259	20120331	174446	21259	outLine	Northern	F	HOME_OFFICE_MOBILE	40	SMART	LG
BABEL_BP_106_55944_20120306_172041_outLine.sph	55944	20120306	172041	55944	outLine	Southern	F	HOME_OFFICE_MOBILE	40	SMART	Myphone
BABEL_BP_106_55944_20120306_172041_inLine.sph	55944	20120306	172041	55944	inLine	Southern	F	HOME_OFFICE_LANDLINE	20	PLDT	PLDT
BABEL_BP_106_85533_20120130_235957_inLine.sph	85533	20120130	235957	85533	inLine	Central	F	HOME_OFFICE_MOBILE	17	GLOBE	Cherry
BABEL_BP_106_85533_20120130_235957_outLine.sph	85533	20120130	235957	85533	outLine	Central	M	HOME_OFFICE_MOBILE	18	TALK_N_TEXT	Nokia
BABEL_BP_106_12003_20120205_192229_inLine.sph	12003	20120205	192229	12003	inLine	Northern	F	PUBLIC_PLACE	18	GLOBE	Nokia
BABEL_BP_106_12003_20120205_192229_outLine.sph	12003	20120205	192229	12003	outLine	Northern	F	PUBLIC_PLACE	18	GLOBE	Nokia
BABEL_BP_106_47794_20120403_181127_inLine.sph	47794	20120403	181127	47794	inLine	Northern	F	VEHICLE	38	GLOBE	Nokia
BABEL_BP_106_47794_20120403_182418_inLine.sph	47794	20120403	182418	47794	inLine	Northern	F	VEHICLE	38	GLOBE	Nokia
BABEL_BP_106_18701_20120302_161857_outLine.sph	18701	20120302	161857	18701	outLine	Southern	F	HOME_OFFICE_MOBILE	18	SMART	Nokia
BABEL_BP_106_18701_20120302_161857_inLine.sph	18701	20120302	161857	18701	inLine	Southern	F	HOME_OFFICE_MOBILE	19	GLOBE	Samsung
BABEL_BP_106_95120_20120226_174855_outLine.sph	95120	20120226	174855	95120	outLine	Central	F	HOME_OFFICE_LANDLINE	31	PLDT	PLDT
BABEL_BP_106_95120_20120226_174855_inLine.sph	95120	20120226	174855	95120	inLine	Northern	F	HOME_OFFICE_LANDLINE	31	PLDT	PLDT
BABEL_BP_106_38656_20120321_232832_inLine.sph	38656	20120321	232832	38656	inLine	Northern	M	PUBLIC_PLACE	31	GLOBE	Nokia
BABEL_BP_106_38656_20120321_230900_inLine.sph	38656	20120321	230900	38656	inLine	Northern	M	PUBLIC_PLACE	31	GLOBE	Nokia
BABEL_BP_106_61772_20120502_164250_inLine.sph	61772	20120502	164250	61772	inLine	Northern	M	CAR_KIT	30	GLOBE	Myphone
BABEL_BP_106_39264_20120228_015102_outLine.sph	39264	20120228	015102	39264	outLine	Southern	M	PUBLIC_PLACE	17	SMART	Nokia
BABEL_BP_106_39264_20120228_022421_outLine.sph	39264	20120228	022421	39264	outLine	Southern	M	PUBLIC_PLACE	17	SMART	Nokia
BABEL_BP_106_39264_20120228_022421_inLine.sph	39264	20120228	022421	39264	inLine	Central	F	PUBLIC_PLACE	16	SMART	Nokia
BABEL_BP_106_39264_20120228_015102_inLine.sph	39264	20120228	015102	39264	inLine	Central	F	PUBLIC_PLACE	16	SMART	Nokia
BABEL_BP_106_74395_20120414_202413_inLine.sph	74395	20120414	202413	74395	inLine	Northern	M	VEHICLE	32	GLOBE	Nokia
BABEL_BP_106_26348_20120314_173141_outLine.sph	26348	20120314	173141	26348	outLine	Southern	F	HOME_OFFICE_MOBILE	45	GLOBE	Nokia
BABEL_BP_106_49239_20120317_123831_inLine.sph	49239	20120317	123831	49239	inLine	Northern	F	HOME_OFFICE_MOBILE	34	GLOBE	Nokia
BABEL_BP_106_26786_20120306_151101_outLine.sph	26786	20120306	151101	26786	outLine	Central	F	HOME_OFFICE_MOBILE	23	SMART	Nokia
BABEL_BP_106_26786_20120306_151101_inLine.sph	26786	20120306	151101	26786	inLine	Central	F	HOME_OFFICE_LANDLINE	45	PLDT	PLDT
BABEL_BP_106_55182_20120422_185742_inLine.sph	55182	20120422	185742	55182	inLine	Northern	M	HOME_OFFICE_LANDLINE	41	PLDT	PLDT
BABEL_BP_106_76993_20120227_180157_inLine.sph	76993	20120227	180157	76993	inLine	Central	M	PUBLIC_PLACE	43	SMART	Nokia
BABEL_BP_106_76993_20120227_180157_outLine.sph	76993	20120227	180157	76993	outLine	Central	F	HOME_OFFICE_MOBILE	38	SMART	Nokia
BABEL_BP_106_78094_20120127_144526_inLine.sph	78094	20120127	144526	78094	inLine	Central	F	HOME_OFFICE_MOBILE	52	GLOBE	Samsung
BABEL_BP_106_33707_20120403_172641_inLine.sph	33707	20120403	172641	33707	inLine	Northern	M	VEHICLE	38	GLOBE	Nokia
BABEL_BP_106_91000_20120311_230040_inLine.sph	91000	20120311	230040	91000	inLine	Northern	F	HOME_OFFICE_LANDLINE	49	PLDT	PLDT
BABEL_BP_106_91000_20120311_231020_outLine.sph	91000	20120311	231020	91000	outLine	Northern	F	HOME_OFFICE_MOBILE	30	GLOBE	Samsung
BABEL_BP_106_91000_20120311_231020_inLine.sph	91000	20120311	231020	91000	inLine	Northern	F	HOME_OFFICE_LANDLINE	49	PLDT	PLDT
BABEL_BP_106_91000_20120311_230040_outLine.sph	91000	20120311	230040	91000	outLine	Northern	F	HOME_OFFICE_MOBILE	30	GLOBE	Samsung
BABEL_BP_106_98279_20120228_222916_inLine.sph	98279	20120228	222916	98279	inLine	Central	F	PUBLIC_PLACE	53	SMART	Nokia
BABEL_BP_106_98279_20120228_221829_inLine.sph	98279	20120228	221829	98279	inLine	Central	F	PUBLIC_PLACE	53	SMART	Nokia
BABEL_BP_106_98279_20120228_224103_inLine.sph	98279	20120228	224103	98279	inLine	Central	F	PUBLIC_PLACE	53	SMART	Nokia
BABEL_BP_106_55922_20120322_021453_outLine.sph	55922	20120322	021453	55922	outLine	Southern	F	STREET	31	SMART	Nokia
BABEL_BP_106_55922_20120322_022537_inLine.sph	55922	20120322	022537	55922	inLine	Southern	M	STREET	31	SMART	Nokia
BABEL_BP_106_55922_20120322_021453_inLine.sph	55922	20120322	021453	55922	inLine	Southern	M	STREET	31	SMART	Nokia
BABEL_BP_106_55922_20120322_022537_outLine.sph	55922	20120322	022537	55922	outLine	Southern	F	STREET	31	SMART	Nokia
BABEL_BP_106_24569_20120307_232752_inLine.sph	24569	20120307	232752	24569	inLine	Central	F	HOME_OFFICE_LANDLINE	19	PLDT	PLDT
BABEL_BP_106_24569_20120307_232752_outLine.sph	24569	20120307	232752	24569	outLine	Central	F	HOME_OFFICE_MOBILE	37	TALK_N_TEXT	Nokia
BABEL_BP_106_87985_20120328_214048_inLine.sph	87985	20120328	214048	87985	inLine	Northern	M	HOME_OFFICE_MOBILE	27	GLOBE	Nokia
BABEL_BP_106_87985_20120328_214048_outLine.sph	87985	20120328	214048	87985	outLine	Northern	F	HOME_OFFICE_MOBILE	27	GLOBE	Nokia
BABEL_BP_106_84756_20120324_004957_inLine.sph	84756	20120324	004957	84756	inLine	Southern	M	STREET	46	GLOBE	Myphone
BABEL_BP_106_84756_20120324_004957_outLine.sph	84756	20120324	004957	84756	outLine	Southern	M	STREET	42	GLOBE	Nokia
BABEL_BP_106_82443_20120315_182456_outLine.sph	82443	20120315	182456	82443	outLine	Northern	F	PUBLIC_PLACE	27	GLOBE	Nokia
BABEL_BP_106_94694_20120315_140425_inLine.sph	94694	20120315	140425	94694	inLine	Southern	M	HOME_OFFICE_MOBILE	37	GLOBE	Samsung
BABEL_BP_106_94694_20120315_140425_outLine.sph	94694	20120315	140425	94694	outLine	Southern	M	PUBLIC_PLACE	30	SMART	Nokia
BABEL_BP_106_59925_20120403_160805_inLine.sph	59925	20120403	160805	59925	inLine	Southern	F	VEHICLE	49	GLOBE	Nokia
BABEL_BP_106_48181_20120211_011159_outLine.sph	48181	20120211	011159	48181	outLine	Central	M	HOME_OFFICE_MOBILE	20	GLOBE	Nokia
BABEL_BP_106_48181_20120211_011159_inLine.sph	48181	20120211	011159	48181	inLine	Central	M	HOME_OFFICE_MOBILE	21	GLOBE	Nokia
BABEL_BP_106_41541_20120315_003903_outLine.sph	41541	20120315	003903	41541	outLine	Southern	F	STREET	30	TALK_N_TEXT	Nokia
BABEL_BP_106_41541_20120315_003903_inLine.sph	41541	20120315	003903	41541	inLine	Southern	M	HOME_OFFICE_LANDLINE	30	PLDT	PLDT
BABEL_BP_106_80535_20120319_003708_inLine.sph	80535	20120319	003708	80535	inLine	Southern	F	STREET	32	GLOBE	Nokia
BABEL_BP_106_16385_20120212_202256_inLine.sph	16385	20120212	202256	16385	inLine	Central	M	HOME_OFFICE_MOBILE	21	GLOBE	Nokia
BABEL_BP_106_16385_20120212_202256_outLine.sph	16385	20120212	202256	16385	outLine	Central	M	PUBLIC_PLACE	19	GLOBE	Nokia
BABEL_BP_106_58447_20120329_013316_outLine.sph	58447	20120329	013316	58447	outLine	Southern	M	STREET	38	GLOBE	Cherry
BABEL_BP_106_58447_20120329_013316_inLine.sph	58447	20120329	013316	58447	inLine	Southern	F	STREET	58	GLOBE	Nokia
BABEL_BP_106_13795_20120213_233957_outLine.sph	13795	20120213	233957	13795	outLine	Central	F	HOME_OFFICE_MOBILE	56	SUN	Samsung
BABEL_BP_106_13795_20120213_233957_inLine.sph	13795	20120213	233957	13795	inLine	Central	F	HOME_OFFICE_MOBILE	40	SUN	Nokia
BABEL_BP_106_76989_20120212_225118_inLine.sph	76989	20120212	225118	76989	inLine	Central	M	HOME_OFFICE_MOBILE	24	GLOBE	Nokia
BABEL_BP_106_13476_20120307_215216_outLine.sph	13476	20120307	215216	13476	outLine	Central	F	HOME_OFFICE_MOBILE	30	SMART	Nokia
BABEL_BP_106_13476_20120307_215216_inLine.sph	13476	20120307	215216	13476	inLine	Central	F	HOME_OFFICE_MOBILE	38	GLOBE	Ericsson
BABEL_BP_106_87218_20120501_004341_inLine.sph	87218	20120501	004341	87218	inLine	Northern	M	CAR_KIT	31	GLOBE	Nokia
BABEL_BP_106_40288_20120516_161057_inLine.sph	40288	20120516	161057	40288	inLine	Southern	F	CAR_KIT	47	GLOBE	Nokia
BABEL_BP_106_14936_20120201_174445_outLine.sph	14936	20120201	174445	14936	outLine	Central	F	PUBLIC_PLACE	25	SUN	Nokia
BABEL_BP_106_14936_20120201_174445_inLine.sph	14936	20120201	174445	14936	inLine	Central	M	HOME_OFFICE_MOBILE	28	GLOBE	Samsung
BABEL_BP_106_07924_20120414_191906_inLine.sph	07924	20120414	191906	07924	inLine	Northern	M	VEHICLE	31	GLOBE	Nokia
BABEL_BP_106_53653_20120405_182452_inLine.sph	53653	20120405	182452	53653	inLine	Northern	F	VEHICLE	53	GLOBE	Myphone
BABEL_BP_106_53653_20120405_183849_inLine.sph	53653	20120405	183849	53653	inLine	Northern	F	VEHICLE	53	GLOBE	Myphone
BABEL_BP_106_34498_20120314_171141_outLine.sph	34498	20120314	171141	34498	outLine	Southern	F	HOME_OFFICE_MOBILE	28	SMART	Myphone
BABEL_BP_106_34498_20120314_172341_inLine.sph	34498	20120314	172341	34498	inLine	Southern	F	HOME_OFFICE_MOBILE	26	SMART	Samsung
BABEL_BP_106_34498_20120314_171141_inLine.sph	34498	20120314	171141	34498	inLine	Southern	F	HOME_OFFICE_MOBILE	26	SMART	Samsung
BABEL_BP_106_34498_20120314_172341_outLine.sph	34498	20120314	172341	34498	outLine	Southern	F	HOME_OFFICE_MOBILE	28	SMART	Myphone
BABEL_BP_106_35153_20120502_170536_inLine.sph	35153	20120502	170536	35153	inLine	Northern	M	CAR_KIT	30	GLOBE	Nokia
BABEL_BP_106_35153_20120502_162803_inLine.sph	35153	20120502	162803	35153	inLine	Northern	M	CAR_KIT	30	GLOBE	Nokia
BABEL_BP_106_13065_20120422_032208_inLine.sph	13065	20120422	032208	13065	inLine	Northern	M	CAR_KIT	31	GLOBE	Nokia
BABEL_BP_106_13065_20120422_035054_inLine.sph	13065	20120422	035054	13065	inLine	Northern	M	CAR_KIT	31	GLOBE	Nokia
