outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel	sampleCount	sampleRate
BABEL_OP1_102_28204_20120401_204624_outLine.sph	28204	20120401	204624	28204	outLine	WESTERN_ASSAM	M	HOME_OFFICE_MOBILE	35	VODAFONE	NOKIA	4799680	8000
BABEL_OP1_102_75498_20120806_180214_outLine.sph	75498	20120806	180214	75498	outLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	30	AIRCEL	MICROMAX	4800320	8000
BABEL_OP1_102_75498_20120806_180214_inLine.sph	75498	20120806	180214	75498	inLine	EASTERN_ASSAM	M	PUBLIC_PLACE	33	AIRCEL	NOKIA	4800160	8000
BABEL_OP1_102_77244_20121001_003159_inLine.sph	77244	20121001	003159	77244	inLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	26	VODAFONE	SAMSUNG	4412320	8000
BABEL_OP1_102_77244_20121001_003159_outLine.sph	77244	20121001	003159	77244	outLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	24	VODAFONE	NOKIA	4413600	8000
BABEL_OP1_102_38863_20121011_183009_inLine.sph	38863	20121011	183009	38863	inLine	WESTERN_ASSAM	M	STREET	18	VODAFONE	NOKIA	4799840	8000
BABEL_OP1_102_38863_20121011_183009_outLine.sph	38863	20121011	183009	38863	outLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	19	VODAFONE	NOKIA	4800960	8000
BABEL_OP1_102_99823_20120429_181728_outLine.sph	99823	20120429	181728	99823	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	25	AIRCEL	NOKIA	4800960	8000
BABEL_OP1_102_99823_20120429_181728_inLine.sph	99823	20120429	181728	99823	inLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	20	AIRCEL	NOKIA	4791360	8000
BABEL_OP1_102_18534_20121105_185859_outLine.sph	18534	20121105	185859	18534	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	50	AIRCEL	NOKIA	4797440	8000
BABEL_OP1_102_18534_20121105_185859_inLine.sph	18534	20121105	185859	18534	inLine	WESTERN_ASSAM	F	PUBLIC_PLACE	60	AIRCEL	NOKIA	4798240	8000
BABEL_OP1_102_92321_20120729_204129_inLine.sph	92321	20120729	204129	92321	inLine	CENTRAL_ASSAM	F	CAR_KIT	17	RELIANCE	NOKIA	4800160	8000
BABEL_OP1_102_92321_20120729_204129_outLine.sph	92321	20120729	204129	92321	outLine	CENTRAL_ASSAM	F	STREET	25	RELIANCE	NOKIA	4802400	8000
BABEL_OP1_102_53982_20120607_220642_outLine.sph	53982	20120607	220642	53982	outLine	WESTERN_ASSAM	M	HOME_OFFICE_MOBILE	30	RELIANCE	NOKIA	4800800	8000
BABEL_OP1_102_53982_20120607_220642_inLine.sph	53982	20120607	220642	53982	inLine	EASTERN_ASSAM	F	HOME_OFFICE_MOBILE	22	RELIANCE	G5	4795200	8000
BABEL_OP1_102_29959_20130128_223813_outLine.sph	29959	20130128	223813	29959	outLine	WESTERN_ASSAM	F	VEHICLE	30	RELIANCE	NOKIA	2328960	8000
BABEL_OP1_102_29959_20130128_195931_inLine.sph	29959	20130128	195931	29959	inLine	CENTRAL_ASSAM	M	CAR_KIT	30	RELIANCE	SAMSUNG	2011040	8000
BABEL_OP1_102_29959_20130128_223813_inLine.sph	29959	20130128	223813	29959	inLine	CENTRAL_ASSAM	M	CAR_KIT	30	RELIANCE	SAMSUNG	2327040	8000
BABEL_OP1_102_29959_20130128_195931_outLine.sph	29959	20130128	195931	29959	outLine	WESTERN_ASSAM	F	VEHICLE	30	RELIANCE	NOKIA	2011680	8000
BABEL_OP1_102_25576_20120422_180912_outLine.sph	25576	20120422	180912	25576	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	35	VODAFONE	NOKIA	4800320	8000
BABEL_OP1_102_25576_20120422_180912_inLine.sph	25576	20120422	180912	25576	inLine	CENTRAL_ASSAM	F	CAR_KIT	25	VODAFONE	SONY	4780800	8000
BABEL_OP1_102_20320_20120409_212129_outLine.sph	20320	20120409	212129	20320	outLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	34	AIRCEL	SAMSUNG	1013920	8000
BABEL_OP1_102_20320_20120409_214042_inLine.sph	20320	20120409	214042	20320	inLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	42	AIRCEL	NOKIA	3784160	8000
BABEL_OP1_102_20320_20120409_214042_outLine.sph	20320	20120409	214042	20320	outLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	34	AIRCEL	SAMSUNG	3770400	8000
BABEL_OP1_102_20320_20120409_212129_inLine.sph	20320	20120409	212129	20320	inLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	42	AIRCEL	NOKIA	1014400	8000
BABEL_OP1_102_13389_20120406_184440_inLine.sph	13389	20120406	184440	13389	inLine	CENTRAL_ASSAM	M	STREET	31	RELIANCE	NOKIA	4778560	8000
BABEL_OP1_102_13389_20120406_184440_outLine.sph	13389	20120406	184440	13389	outLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	26	RELIANCE	NOKIA	4797920	8000
BABEL_OP1_102_16313_20120331_215132_outLine.sph	16313	20120331	215132	16313	outLine	CENTRAL_ASSAM	M	STREET	25	AIRCEL	NOKIA	4801760	8000
BABEL_OP1_102_16313_20120331_215132_inLine.sph	16313	20120331	215132	16313	inLine	WESTERN_ASSAM	F	PUBLIC_PLACE	20	AIRCEL	NOKIA	4797600	8000
BABEL_OP1_102_17013_20121105_230820_inLine.sph	17013	20121105	230820	17013	inLine	WESTERN_ASSAM	M	HOME_OFFICE_MOBILE	46	RELIANCE	SAMSUNG	4799520	8000
BABEL_OP1_102_17013_20121105_230820_outLine.sph	17013	20121105	230820	17013	outLine	WESTERN_ASSAM	M	STREET	30	RELIANCE	MAXX	4800960	8000
BABEL_OP1_102_90819_20120614_222542_outLine.sph	90819	20120614	222542	90819	outLine	CENTRAL_ASSAM	M	STREET	25	AIRCEL	NOKIA	4801280	8000
BABEL_OP1_102_90819_20120614_222542_inLine.sph	90819	20120614	222542	90819	inLine	EASTERN_ASSAM	M	PUBLIC_PLACE	22	AIRCEL	NOKIA	4800000	8000
BABEL_OP1_102_33671_20120422_231219_outLine.sph	33671	20120422	231219	33671	outLine	WESTERN_ASSAM	F	STREET	25	RELIANCE	NOKIA	4798400	8000
BABEL_OP1_102_33671_20120422_231219_inLine.sph	33671	20120422	231219	33671	inLine	WESTERN_ASSAM	F	VEHICLE	20	AIRTEL	NOKIA	4797760	8000
BABEL_OP1_102_12552_20120727_023454_outLine.sph	12552	20120727	023454	12552	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	49	AIRTEL	NOKIA	4799680	8000
BABEL_OP1_102_12552_20120727_023454_inLine.sph	12552	20120727	023454	12552	inLine	EASTERN_ASSAM	F	HOME_OFFICE_MOBILE	47	IDEA	NOKIA	4800160	8000
BABEL_OP1_102_24420_20120624_013709_outLine.sph	24420	20120624	013709	24420	outLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	28	RELIANCE	NOKIA	4799840	8000
BABEL_OP1_102_24420_20120624_013709_inLine.sph	24420	20120624	013709	24420	inLine	WESTERN_ASSAM	M	HOME_OFFICE_MOBILE	32	RELIANCE	NOKIA	4800160	8000
BABEL_OP1_102_57629_20121010_011015_inLine.sph	57629	20121010	011015	57629	inLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	20	VODAFONE	NOKIA	4800000	8000
BABEL_OP1_102_57629_20121010_011015_outLine.sph	57629	20121010	011015	57629	outLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	21	VODAFONE	NOKIA	4800160	8000
BABEL_OP1_102_81878_20120331_182958_inLine.sph	81878	20120331	182958	81878	inLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	32	RELIANCE	NOKIA	1272160	8000
BABEL_OP1_102_81878_20120331_181439_inLine.sph	81878	20120331	181439	81878	inLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	32	RELIANCE	NOKIA	3530720	8000
BABEL_OP1_102_81878_20120331_182958_outLine.sph	81878	20120331	182958	81878	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	32	RELIANCE	NOKIA	1271200	8000
BABEL_OP1_102_81878_20120331_181439_outLine.sph	81878	20120331	181439	81878	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	32	RELIANCE	NOKIA	3526560	8000
BABEL_OP1_102_59383_20121220_151350_outLine.sph	59383	20121220	151350	59383	outLine	CENTRAL_ASSAM	F	VEHICLE	40	AIRCEL	SAMSUNG	4800320	8000
BABEL_OP1_102_59383_20121220_151350_inLine.sph	59383	20121220	151350	59383	inLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	45	AIRCEL	SAMSUNG	4800480	8000
BABEL_OP1_102_69049_20120422_174706_inLine.sph	69049	20120422	174706	69049	inLine	WESTERN_ASSAM	F	CAR_KIT	33	AIRCEL	NOKIA	4795520	8000
BABEL_OP1_102_69049_20120422_174706_outLine.sph	69049	20120422	174706	69049	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	32	AIRCEL	NOKIA	4798240	8000
BABEL_OP1_102_37285_20120405_223443_outLine.sph	37285	20120405	223443	37285	outLine	EASTERN_ASSAM	M	PUBLIC_PLACE	18	VODAFONE	NOKIA	4795360	8000
BABEL_OP1_102_37285_20120405_223443_inLine.sph	37285	20120405	223443	37285	inLine	EASTERN_ASSAM	M	HOME_OFFICE_MOBILE	18	VODAFONE	MICROMAX	4798240	8000
BABEL_OP1_102_21758_20120823_164553_inLine.sph	21758	20120823	164553	21758	inLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	27	RELIANCE	NOKIA	4800320	8000
BABEL_OP1_102_21758_20120823_164553_outLine.sph	21758	20120823	164553	21758	outLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	28	RELIANCE	NOKIA	4802560	8000
BABEL_OP1_102_38698_20120401_215032_inLine.sph	38698	20120401	215032	38698	inLine	EASTERN_ASSAM	M	HOME_OFFICE_MOBILE	22	RELIANCE	NOKIA	4798560	8000
BABEL_OP1_102_38698_20120401_215032_outLine.sph	38698	20120401	215032	38698	outLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	23	RELIANCE	NOKIA	4798400	8000
BABEL_OP1_102_52335_20130123_183229_outLine.sph	52335	20130123	183229	52335	outLine	EASTERN_ASSAM	M	HOME_OFFICE_MOBILE	32	RELIANCE	NOKIA	4803360	8000
BABEL_OP1_102_52335_20130123_183229_inLine.sph	52335	20130123	183229	52335	inLine	EASTERN_ASSAM	F	STREET	28	RELIANCE	SAMSUNG	4800000	8000
BABEL_OP1_102_58947_20121106_203812_outLine.sph	58947	20121106	203812	58947	outLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	25	RELIANCE	NOKIA	1374880	8000
BABEL_OP1_102_58947_20121106_203812_inLine.sph	58947	20121106	203812	58947	inLine	EASTERN_ASSAM	M	STREET	46	RELIANCE	SAMSUNG	1377600	8000
BABEL_OP1_102_58947_20121106_205338_outLine.sph	58947	20121106	205338	58947	outLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	25	RELIANCE	NOKIA	3425920	8000
BABEL_OP1_102_58947_20121106_205338_inLine.sph	58947	20121106	205338	58947	inLine	EASTERN_ASSAM	M	STREET	46	RELIANCE	SAMSUNG	3424000	8000
BABEL_OP1_102_94696_20130127_183814_inLine.sph	94696	20130127	183814	94696	inLine	EASTERN_ASSAM	M	HOME_OFFICE_LANDLINE	32	RELIANCE	SAMSUNG	4800160	8000
BABEL_OP1_102_94696_20130127_183814_outLine.sph	94696	20130127	183814	94696	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	32	RELIANCE	NOKIA	4802400	8000
BABEL_OP1_102_28648_20120608_192702_outLine.sph	28648	20120608	192702	28648	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	20	RELIANCE	NOKIA	4759840	8000
BABEL_OP1_102_28648_20120608_192702_inLine.sph	28648	20120608	192702	28648	inLine	CENTRAL_ASSAM	F	STREET	19	RELIANCE	NOKIA	4756320	8000
BABEL_OP1_102_12120_20121105_205527_inLine.sph	12120	20121105	205527	12120	inLine	WESTERN_ASSAM	M	STREET	30	RELIANCE	NOKIA	4798080	8000
BABEL_OP1_102_12120_20121105_205527_outLine.sph	12120	20121105	205527	12120	outLine	WESTERN_ASSAM	M	VEHICLE	30	IDEA	NOKIA	4800320	8000
BABEL_OP1_102_29335_20120609_183151_inLine.sph	29335	20120609	183151	29335	inLine	CENTRAL_ASSAM	F	STREET	31	RELIANCE	NOKIA	1651840	8000
BABEL_OP1_102_29335_20120609_182335_outLine.sph	29335	20120609	182335	29335	outLine	CENTRAL_ASSAM	F	STREET	45	RELIANCE	NOKIA	3140800	8000
BABEL_OP1_102_29335_20120609_182335_inLine.sph	29335	20120609	182335	29335	inLine	CENTRAL_ASSAM	F	STREET	31	RELIANCE	NOKIA	3135040	8000
BABEL_OP1_102_29335_20120609_183151_outLine.sph	29335	20120609	183151	29335	outLine	CENTRAL_ASSAM	F	STREET	45	RELIANCE	NOKIA	1656160	8000
BABEL_OP1_102_57039_20121107_201157_inLine.sph	57039	20121107	201157	57039	inLine	WESTERN_ASSAM	M	STREET	22	AIRCEL	SAMSUNG	4792800	8000
BABEL_OP1_102_57039_20121107_201157_outLine.sph	57039	20121107	201157	57039	outLine	WESTERN_ASSAM	M	STREET	30	AIRCEL	NOKIA	4800480	8000
BABEL_OP1_102_67750_20120330_210301_outLine.sph	67750	20120330	210301	67750	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	19	RELIANCE	NOKIA	4793440	8000
BABEL_OP1_102_67750_20120330_210301_inLine.sph	67750	20120330	210301	67750	inLine	EASTERN_ASSAM	F	PUBLIC_PLACE	33	RELIANCE	NOKIA	4793120	8000
BABEL_OP1_102_12844_20120411_193813_inLine.sph	12844	20120411	193813	12844	inLine	WESTERN_ASSAM	F	PUBLIC_PLACE	51	RELIANCE	NOKIA	4800160	8000
BABEL_OP1_102_12844_20120411_193813_outLine.sph	12844	20120411	193813	12844	outLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	25	RELIANCE	NOKIA	4800320	8000
BABEL_OP1_102_13229_20130127_023814_outLine.sph	13229	20130127	023814	13229	outLine	EASTERN_ASSAM	F	HOME_OFFICE_MOBILE	37	RELIANCE	NOKIA	4800960	8000
BABEL_OP1_102_13229_20130127_023814_inLine.sph	13229	20130127	023814	13229	inLine	EASTERN_ASSAM	F	HOME_OFFICE_MOBILE	30	RELIANCE	SAMSUNG	4799680	8000
BABEL_OP1_102_84088_20120328_180739_outLine.sph	84088	20120328	180739	84088	outLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	40	VODAFONE	NOKIA	4801440	8000
BABEL_OP1_102_84088_20120328_180739_inLine.sph	84088	20120328	180739	84088	inLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	38	VODAFONE	NOKIA	4797120	8000
BABEL_OP1_102_23167_20120329_204718_outLine.sph	23167	20120329	204718	23167	outLine	WESTERN_ASSAM	M	HOME_OFFICE_MOBILE	22	RELIANCE	NOKIA	4798720	8000
BABEL_OP1_102_23167_20120329_204718_inLine.sph	23167	20120329	204718	23167	inLine	WESTERN_ASSAM	M	PUBLIC_PLACE	29	RELIANCE	SPICE	4796160	8000
BABEL_OP1_102_43426_20120501_170331_outLine.sph	43426	20120501	170331	43426	outLine	EASTERN_ASSAM	F	HOME_OFFICE_MOBILE	22	RELIANCE	NOKIA	4795520	8000
BABEL_OP1_102_43426_20120501_170331_inLine.sph	43426	20120501	170331	43426	inLine	EASTERN_ASSAM	F	HOME_OFFICE_MOBILE	23	RELIANCE	NOKIA	4791360	8000
BABEL_OP1_102_90393_20120419_214927_outLine.sph	90393	20120419	214927	90393	outLine	CENTRAL_ASSAM	F	PUBLIC_PLACE	18	VODAFONE	NOKIA	4792640	8000
BABEL_OP1_102_90393_20120419_214927_inLine.sph	90393	20120419	214927	90393	inLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	32	TATA_INDICOM	TATA_INDICOM	4800320	8000
BABEL_OP1_102_17933_20120607_184111_outLine.sph	17933	20120607	184111	17933	outLine	CENTRAL_ASSAM	F	PUBLIC_PLACE	30	RELIANCE	NOKIA	4796960	8000
BABEL_OP1_102_17933_20120607_184111_inLine.sph	17933	20120607	184111	17933	inLine	CENTRAL_ASSAM	F	PUBLIC_PLACE	38	RELIANCE	G5	4797600	8000
BABEL_OP1_102_11694_20121108_184639_inLine.sph	11694	20121108	184639	11694	inLine	WESTERN_ASSAM	M	VEHICLE	47	VODAFONE	NOKIA	4798080	8000
BABEL_OP1_102_11694_20121108_184639_outLine.sph	11694	20121108	184639	11694	outLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	30	VODAFONE	SAMSUNG	4802400	8000
BABEL_OP1_102_35229_20121106_204019_outLine.sph	35229	20121106	204019	35229	outLine	WESTERN_ASSAM	M	STREET	40	AIRCEL	NOKIA	4797120	8000
BABEL_OP1_102_35229_20121106_204019_inLine.sph	35229	20121106	204019	35229	inLine	CENTRAL_ASSAM	M	STREET	48	AIRCEL	NOKIA	4798880	8000
BABEL_OP1_102_86886_20121112_201306_outLine.sph	86886	20121112	201306	86886	outLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	50	RELIANCE	SAMSUNG	4800960	8000
BABEL_OP1_102_86886_20121112_201306_inLine.sph	86886	20121112	201306	86886	inLine	CENTRAL_ASSAM	F	VEHICLE	48	RELIANCE	SAMSUNG	4800160	8000
BABEL_OP1_102_26348_20121109_170513_inLine.sph	26348	20121109	170513	26348	inLine	WESTERN_ASSAM	M	STREET	50	RELIANCE	SAMSUNG	4798240	8000
BABEL_OP1_102_26348_20121109_170513_outLine.sph	26348	20121109	170513	26348	outLine	WESTERN_ASSAM	M	PUBLIC_PLACE	51	RELIANCE	MAXX	4798880	8000
BABEL_OP1_102_55182_20120330_201037_inLine.sph	55182	20120330	201037	55182	inLine	WESTERN_ASSAM	M	PUBLIC_PLACE	33	RELIANCE	NOKIA	4797760	8000
BABEL_OP1_102_55182_20120330_201037_outLine.sph	55182	20120330	201037	55182	outLine	WESTERN_ASSAM	M	HOME_OFFICE_MOBILE	38	RELIANCE	NOKIA	4798880	8000
BABEL_OP1_102_55874_20121108_215431_outLine.sph	55874	20121108	215431	55874	outLine	WESTERN_ASSAM	M	HOME_OFFICE_MOBILE	35	IDEA	NOKIA	4800800	8000
BABEL_OP1_102_55874_20121108_215431_inLine.sph	55874	20121108	215431	55874	inLine	WESTERN_ASSAM	M	VEHICLE	47	AIRCEL	NOKIA	4796960	8000
BABEL_OP1_102_17572_20120806_235812_outLine.sph	17572	20120806	235812	17572	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	35	RELIANCE	NOKIA	4802720	8000
BABEL_OP1_102_17572_20120806_235812_inLine.sph	17572	20120806	235812	17572	inLine	WESTERN_ASSAM	M	PUBLIC_PLACE	47	RELIANCE	NOKIA	4800160	8000
BABEL_OP1_102_58863_20120404_195038_inLine.sph	58863	20120404	195038	58863	inLine	CENTRAL_ASSAM	M	PUBLIC_PLACE	24	RELIANCE	SAMSUNG	4797120	8000
BABEL_OP1_102_58863_20120404_195038_outLine.sph	58863	20120404	195038	58863	outLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	30	RELIANCE	SAMSUNG	4796320	8000
BABEL_OP1_102_46002_20121009_215715_inLine.sph	46002	20121009	215715	46002	inLine	WESTERN_ASSAM	F	STREET	20	IDEA	NOKIA	4799680	8000
BABEL_OP1_102_46002_20121009_215715_outLine.sph	46002	20121009	215715	46002	outLine	CENTRAL_ASSAM	F	STREET	28	VODAFONE	SAMSUNG	4799200	8000
BABEL_OP1_102_94694_20120611_183126_inLine.sph	94694	20120611	183126	94694	inLine	CENTRAL_ASSAM	M	VEHICLE	23	AIRCEL	NOKIA	4798720	8000
BABEL_OP1_102_94694_20120611_183126_outLine.sph	94694	20120611	183126	94694	outLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	25	AIRCEL	NOKIA	4793120	8000
BABEL_OP1_102_31917_20120611_195339_inLine.sph	31917	20120611	195339	31917	inLine	CENTRAL_ASSAM	M	PUBLIC_PLACE	23	VODAFONE	NOKIA	4796800	8000
BABEL_OP1_102_31917_20120611_195339_outLine.sph	31917	20120611	195339	31917	outLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	23	VODAFONE	SAMSUNG	4802400	8000
BABEL_OP1_102_59925_20121111_214225_inLine.sph	59925	20121111	214225	59925	inLine	CENTRAL_ASSAM	M	STREET	46	AIRCEL	NOKIA	4797600	8000
BABEL_OP1_102_59925_20121111_214225_outLine.sph	59925	20121111	214225	59925	outLine	WESTERN_ASSAM	M	HOME_OFFICE_MOBILE	30	AIRCEL	NOKIA	4800320	8000
BABEL_OP1_102_31902_20120425_211816_outLine.sph	31902	20120425	211816	31902	outLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	30	RELIANCE	SPICE	4799040	8000
BABEL_OP1_102_31902_20120425_211816_inLine.sph	31902	20120425	211816	31902	inLine	WESTERN_ASSAM	F	VEHICLE	25	RELIANCE	NOKIA	4787680	8000
BABEL_OP1_102_57422_20120607_213941_outLine.sph	57422	20120607	213941	57422	outLine	CENTRAL_ASSAM	M	STREET	25	RELIANCE	SAMSUNG	4803040	8000
BABEL_OP1_102_57422_20120607_213941_inLine.sph	57422	20120607	213941	57422	inLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	50	RELIANCE	NOKIA	4798880	8000
BABEL_OP1_102_72032_20120329_225115_outLine.sph	72032	20120329	225115	72032	outLine	WESTERN_ASSAM	M	HOME_OFFICE_MOBILE	32	RELIANCE	NOKIA	4797280	8000
BABEL_OP1_102_72032_20120329_225115_inLine.sph	72032	20120329	225115	72032	inLine	WESTERN_ASSAM	F	PUBLIC_PLACE	28	RELIANCE	NOKIA	4791680	8000
BABEL_OP1_102_37461_20120409_191629_outLine.sph	37461	20120409	191629	37461	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	19	RELIANCE	NOKIA	2164800	8000
BABEL_OP1_102_37461_20120409_195519_inLine.sph	37461	20120409	195519	37461	inLine	WESTERN_ASSAM	F	STREET	33	RELIANCE	NOKIA	832160	8000
BABEL_OP1_102_37461_20120409_194138_inLine.sph	37461	20120409	194138	37461	inLine	WESTERN_ASSAM	F	STREET	33	RELIANCE	NOKIA	1799040	8000
BABEL_OP1_102_37461_20120409_194138_outLine.sph	37461	20120409	194138	37461	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	19	RELIANCE	NOKIA	1798880	8000
BABEL_OP1_102_37461_20120409_195519_outLine.sph	37461	20120409	195519	37461	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	19	RELIANCE	NOKIA	835040	8000
BABEL_OP1_102_37461_20120409_191629_inLine.sph	37461	20120409	191629	37461	inLine	WESTERN_ASSAM	F	STREET	33	RELIANCE	NOKIA	2165120	8000
BABEL_OP1_102_98675_20130209_215547_inLine.sph	98675	20130209	215547	98675	inLine	EASTERN_ASSAM	M	CAR_KIT	30	AIRCEL	NOKIA	4792320	8000
BABEL_OP1_102_98675_20130209_215547_outLine.sph	98675	20130209	215547	98675	outLine	EASTERN_ASSAM	M	HOME_OFFICE_MOBILE	30	AIRCEL	NOKIA	4803680	8000
BABEL_OP1_102_25934_20120329_005438_outLine.sph	25934	20120329	005438	25934	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	22	RELIANCE	NOKIA	4796960	8000
BABEL_OP1_102_25934_20120329_005438_inLine.sph	25934	20120329	005438	25934	inLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	22	RELIANCE	SAMSUNG	4793280	8000
BABEL_OP1_102_93091_20120425_205745_inLine.sph	93091	20120425	205745	93091	inLine	WESTERN_ASSAM	F	VEHICLE	35	RELIANCE	NOKIA	1336160	8000
BABEL_OP1_102_93091_20120425_205745_outLine.sph	93091	20120425	205745	93091	outLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	30	RELIANCE	NOKIA	1337760	8000
BABEL_OP1_102_93091_20120425_204602_outLine.sph	93091	20120425	204602	93091	outLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	30	RELIANCE	NOKIA	3458080	8000
BABEL_OP1_102_93091_20120425_204602_inLine.sph	93091	20120425	204602	93091	inLine	WESTERN_ASSAM	F	VEHICLE	35	RELIANCE	NOKIA	3459680	8000
BABEL_OP1_102_50752_20121227_204235_inLine.sph	50752	20121227	204235	50752	inLine	EASTERN_ASSAM	F	HOME_OFFICE_LANDLINE	49	BSNL	BSNL	4800160	8000
BABEL_OP1_102_50752_20121227_204235_outLine.sph	50752	20121227	204235	50752	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	45	IDEA	NOKIA	4802720	8000
BABEL_OP1_102_62132_20120614_214158_inLine.sph	62132	20120614	214158	62132	inLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	33	RELIANCE	NOKIA	4799520	8000
BABEL_OP1_102_62132_20120614_214158_outLine.sph	62132	20120614	214158	62132	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	35	RELIANCE	NOKIA	4802560	8000
BABEL_OP1_102_84284_20121225_175332_outLine.sph	84284	20121225	175332	84284	outLine	WESTERN_ASSAM	F	STREET	47	RELIANCE	NOKIA	4329760	8000
BABEL_OP1_102_84284_20121225_175332_inLine.sph	84284	20121225	175332	84284	inLine	EASTERN_ASSAM	M	VEHICLE	47	RELIANCE	NOKIA	4330400	8000
BABEL_OP1_102_30722_20121011_013755_outLine.sph	30722	20121011	013755	30722	outLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	48	RELIANCE	SAMSUNG	4801440	8000
BABEL_OP1_102_30722_20121011_013755_inLine.sph	30722	20121011	013755	30722	inLine	WESTERN_ASSAM	F	PUBLIC_PLACE	31	RELIANCE	NOKIA	4798880	8000
BABEL_OP1_102_59891_20120611_212238_inLine.sph	59891	20120611	212238	59891	inLine	EASTERN_ASSAM	M	HOME_OFFICE_MOBILE	27	RELIANCE	SAMSUNG	4792480	8000
BABEL_OP1_102_59891_20120611_212238_outLine.sph	59891	20120611	212238	59891	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	32	RELIANCE	NOKIA	4795840	8000
BABEL_OP1_102_92628_20120404_212106_outLine.sph	92628	20120404	212106	92628	outLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	23	RELIANCE	SAMSUNG	4798880	8000
BABEL_OP1_102_92628_20120404_212106_inLine.sph	92628	20120404	212106	92628	inLine	CENTRAL_ASSAM	M	STREET	21	RELIANCE	NOKIA	4799040	8000
BABEL_OP1_102_76451_20120329_193459_outLine.sph	76451	20120329	193459	76451	outLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	28	AIRCEL	SAMSUNG	4800160	8000
BABEL_OP1_102_76451_20120329_193459_inLine.sph	76451	20120329	193459	76451	inLine	WESTERN_ASSAM	F	PUBLIC_PLACE	20	AIRCEL	NOKIA	4799680	8000
BABEL_OP1_102_79495_20120320_011136_inLine.sph	79495	20120320	011136	79495	inLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	36	IDEA	NOKIA	4797280	8000
