outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel	sampleCount	sampleRate
BABEL_OP1_206_12851_20121215_010712_outLine.sph	12851	20121215	010712	12851	outLine	DURBAN	M	PUBLIC_PLACE	28	VODACOM	BLACKBERRY	4803040	8000
BABEL_OP1_206_13184_20121216_223430_inLine.sph	13184	20121216	223430	13184	inLine	DURBAN	M	PUBLIC_PLACE	46	VODACOM	SAMSUNG	2337600	8000
BABEL_OP1_206_13184_20121216_223430_outLine.sph	13184	20121216	223430	13184	outLine	DURBAN	F	HOME_OFFICE_MOBILE	30	VODACOM	NOKIA	2336640	8000
BABEL_OP1_206_13184_20121216_224722_inLine.sph	13184	20121216	224722	13184	inLine	DURBAN	M	PUBLIC_PLACE	46	VODACOM	SAMSUNG	2464160	8000
BABEL_OP1_206_13184_20121216_224722_outLine.sph	13184	20121216	224722	13184	outLine	DURBAN	F	HOME_OFFICE_MOBILE	30	VODACOM	NOKIA	2467040	8000
BABEL_OP1_206_13483_20121219_205820_inLine.sph	13483	20121219	205820	13483	inLine	DURBAN	F	CAR_KIT	51	CELL_C	NOKIA	3845760	8000
BABEL_OP1_206_13483_20121219_205820_outLine.sph	13483	20121219	205820	13483	outLine	DURBAN	F	HOME_OFFICE_MOBILE	40	VODACOM	SAMSUNG	3840640	8000
BABEL_OP1_206_13483_20121219_212915_inLine.sph	13483	20121219	212915	13483	inLine	DURBAN	F	CAR_KIT	51	CELL_C	NOKIA	952160	8000
BABEL_OP1_206_13483_20121219_212915_outLine.sph	13483	20121219	212915	13483	outLine	DURBAN	F	HOME_OFFICE_MOBILE	40	VODACOM	SAMSUNG	950880	8000
BABEL_OP1_206_13490_20121221_005743_inLine.sph	13490	20121221	005743	13490	inLine	DURBAN	M	CAR_KIT	47	MTN	NOKIA	4800160	8000
BABEL_OP1_206_13490_20121221_005743_outLine.sph	13490	20121221	005743	13490	outLine	DURBAN	F	HOME_OFFICE_MOBILE	31	VODACOM	NOKIA	4802880	8000
BABEL_OP1_206_13744_20121205_205818_inLine.sph	13744	20121205	205818	13744	inLine	DURBAN	F	VEHICLE	24	VODACOM	NOKIA	4800160	8000
BABEL_OP1_206_13744_20121205_205818_outLine.sph	13744	20121205	205818	13744	outLine	DURBAN	M	PUBLIC_PLACE	27	CELL_C	NOKIA	4802720	8000
BABEL_OP1_206_14137_20130118_010712_inLine.sph	14137	20130118	010712	14137	inLine	DURBAN	M	PUBLIC_PLACE	29	VODACOM	NOKIA	1942400	8000
BABEL_OP1_206_14137_20130118_010712_outLine.sph	14137	20130118	010712	14137	outLine	DURBAN	M	HOME_OFFICE_MOBILE	27	MTN	NOKIA	1937760	8000
BABEL_OP1_206_14137_20130122_014528_inLine.sph	14137	20130122	014528	14137	inLine	DURBAN	M	PUBLIC_PLACE	29	VODACOM	NOKIA	2856320	8000
BABEL_OP1_206_14137_20130122_014528_outLine.sph	14137	20130122	014528	14137	outLine	DURBAN	M	HOME_OFFICE_MOBILE	27	MTN	NOKIA	2857600	8000
BABEL_OP1_206_14179_20121210_224630_inLine.sph	14179	20121210	224630	14179	inLine	DURBAN	F	HOME_OFFICE_MOBILE	42	MTN	BLACKBERRY	4800160	8000
BABEL_OP1_206_14179_20121210_224630_outLine.sph	14179	20121210	224630	14179	outLine	DURBAN	M	HOME_OFFICE_MOBILE	42	VODACOM	PHILLIPS	4801280	8000
BABEL_OP1_206_14719_20121213_040757_inLine.sph	14719	20121213	040757	14719	inLine	DURBAN	M	PUBLIC_PLACE	29	MTN	NOKIA	4547520	8000
BABEL_OP1_206_14719_20121213_040757_outLine.sph	14719	20121213	040757	14719	outLine	DURBAN	M	PUBLIC_PLACE	29	VODACOM	NOKIA	4599200	8000
BABEL_OP1_206_14729_20130531_183022_inLine.sph	14729	20130531	183022	14729	inLine	DURBAN	M	MICROPHONE	34	VODACOM	SAMSUNG	30370688	48000
BABEL_OP1_206_14729_20130531_183022_outLine.sph	14729	20130531	183022	14729	outLine	DURBAN	M	HOME_OFFICE_MOBILE	28	MTN	NOKIA	4802560	8000
BABEL_OP1_206_14807_20121221_150943_inLine.sph	14807	20121221	150943	14807	inLine	DURBAN	F	CAR_KIT	25	CELL_C	NOKIA	4800640	8000
BABEL_OP1_206_14807_20121221_150943_outLine.sph	14807	20121221	150943	14807	outLine	DURBAN	F	HOME_OFFICE_MOBILE	36	MTN	SAMSUNG	4801920	8000
BABEL_OP1_206_14814_20121129_203954_inLine.sph	14814	20121129	203954	14814	inLine	DURBAN	M	PUBLIC_PLACE	24	VODACOM	NOKIA	4800160	8000
BABEL_OP1_206_14814_20121129_203954_outLine.sph	14814	20121129	203954	14814	outLine	DURBAN	F	HOME_OFFICE_MOBILE	27	VODACOM	NOKIA	4802400	8000
BABEL_OP1_206_14899_20121203_021835_inLine.sph	14899	20121203	021835	14899	inLine	DURBAN	F	HOME_OFFICE_MOBILE	31	MTN	LG	4800160	8000
BABEL_OP1_206_14899_20121203_021835_outLine.sph	14899	20121203	021835	14899	outLine	DURBAN	F	HOME_OFFICE_MOBILE	39	MTN	SAMSUNG	4802880	8000
BABEL_OP1_206_14929_20121203_232411_inLine.sph	14929	20121203	232411	14929	inLine	DURBAN	M	HOME_OFFICE_MOBILE	46	VODACOM	NOKIA	4800320	8000
BABEL_OP1_206_14929_20121203_232411_outLine.sph	14929	20121203	232411	14929	outLine	DURBAN	F	HOME_OFFICE_MOBILE	26	VODACOM	NOKIA	4802400	8000
BABEL_OP1_206_15024_20130527_234410_inLine.sph	15024	20130527	234410	15024	inLine	DURBAN	M	MICROPHONE	41	UNKNOWN	UNKNOWN	30379392	48000
BABEL_OP1_206_15024_20130527_234410_outLine.sph	15024	20130527	234410	15024	outLine	DURBAN	M	HOME_OFFICE_MOBILE	35	UNKNOWN	UNKNOWN	4801280	8000
BABEL_OP1_206_15702_20121214_225618_inLine.sph	15702	20121214	225618	15702	inLine	DURBAN	F	VEHICLE	46	VODACOM	BLACKBERRY	571040	8000
BABEL_OP1_206_15702_20121214_225618_outLine.sph	15702	20121214	225618	15702	outLine	DURBAN	F	HOME_OFFICE_MOBILE	23	MTN	BLACKBERRY	572800	8000
BABEL_OP1_206_15702_20121214_231152_inLine.sph	15702	20121214	231152	15702	inLine	DURBAN	F	VEHICLE	46	VODACOM	BLACKBERRY	2322720	8000
BABEL_OP1_206_15702_20121214_231152_outLine.sph	15702	20121214	231152	15702	outLine	DURBAN	F	HOME_OFFICE_MOBILE	23	MTN	BLACKBERRY	2324480	8000
BABEL_OP1_206_15702_20121214_232449_inLine.sph	15702	20121214	232449	15702	inLine	DURBAN	F	VEHICLE	46	VODACOM	BLACKBERRY	1904160	8000
BABEL_OP1_206_15702_20121214_232449_outLine.sph	15702	20121214	232449	15702	outLine	DURBAN	F	HOME_OFFICE_MOBILE	23	MTN	BLACKBERRY	1906560	8000
BABEL_OP1_206_16149_20121201_010342_inLine.sph	16149	20121201	010342	16149	inLine	DURBAN	F	HOME_OFFICE_MOBILE	46	VODACOM	NOKIA	4800160	8000
BABEL_OP1_206_16149_20121201_010342_outLine.sph	16149	20121201	010342	16149	outLine	DURBAN	M	PUBLIC_PLACE	46	MTN	NOKIA	4802560	8000
BABEL_OP1_206_16467_20130531_200137_inLine.sph	16467	20130531	200137	16467	inLine	DURBAN	M	MICROPHONE	27	VODACOM	SAMSUNG	31124864	48000
BABEL_OP1_206_16467_20130531_200137_outLine.sph	16467	20130531	200137	16467	outLine	DURBAN	M	HOME_OFFICE_MOBILE	22	VODACOM	NOKIA	4799840	8000
BABEL_OP1_206_16475_20130121_210828_inLine.sph	16475	20130121	210828	16475	inLine	DURBAN	M	STREET	31	MTN	NOKIA	1484480	8000
BABEL_OP1_206_16475_20130121_210828_outLine.sph	16475	20130121	210828	16475	outLine	DURBAN	M	PUBLIC_PLACE	30	VODACOM	NOKIA	1485440	8000
BABEL_OP1_206_16475_20130121_212136_inLine.sph	16475	20130121	212136	16475	inLine	DURBAN	M	STREET	31	MTN	NOKIA	3312160	8000
BABEL_OP1_206_16475_20130121_212136_outLine.sph	16475	20130121	212136	16475	outLine	DURBAN	M	PUBLIC_PLACE	30	VODACOM	NOKIA	3313280	8000
BABEL_OP1_206_16839_20121217_170534_inLine.sph	16839	20121217	170534	16839	inLine	DURBAN	M	STREET	46	CELL_C	NOKIA	4800160	8000
BABEL_OP1_206_16839_20121217_170534_outLine.sph	16839	20121217	170534	16839	outLine	DURBAN	M	HOME_OFFICE_MOBILE	30	CELL_C	PHILLIPS	4803040	8000
BABEL_OP1_206_16886_20130524_232154_inLine.sph	16886	20130524	232154	16886	inLine	DURBAN	M	MICROPHONE	27	VODACOM	BLACKBERRY	30929792	48000
BABEL_OP1_206_16886_20130524_232154_outLine.sph	16886	20130524	232154	16886	outLine	DURBAN	M	HOME_OFFICE_MOBILE	27	VODACOM	NOKIA	4802080	8000
BABEL_OP1_206_17032_20121219_220514_inLine.sph	17032	20121219	220514	17032	inLine	DURBAN	F	CAR_KIT	47	VODACOM	NOKIA	4800160	8000
BABEL_OP1_206_17032_20121219_220514_outLine.sph	17032	20121219	220514	17032	outLine	DURBAN	F	HOME_OFFICE_MOBILE	23	MTN	SAMSUNG	4802880	8000
BABEL_OP1_206_17280_20130527_191437_inLine.sph	17280	20130527	191437	17280	inLine	DURBAN	M	MICROPHONE	33	MTN	NOKIA	30776192	48000
BABEL_OP1_206_17280_20130527_191437_outLine.sph	17280	20130527	191437	17280	outLine	DURBAN	M	HOME_OFFICE_MOBILE	30	CELL_C	NOKIA	4801760	8000
BABEL_OP1_206_17472_20121214_193824_inLine.sph	17472	20121214	193824	17472	inLine	DURBAN	M	HOME_OFFICE_MOBILE	25	MTN	NOKIA	4797920	8000
BABEL_OP1_206_17472_20121214_193824_outLine.sph	17472	20121214	193824	17472	outLine	DURBAN	F	HOME_OFFICE_MOBILE	24	MTN	BLACKBERRY	4802880	8000
BABEL_OP1_206_17567_20121209_205317_inLine.sph	17567	20121209	205317	17567	inLine	DURBAN	F	HOME_OFFICE_MOBILE	17	VODACOM	NOKIA	673600	8000
BABEL_OP1_206_17567_20121209_205317_outLine.sph	17567	20121209	205317	17567	outLine	DURBAN	F	HOME_OFFICE_MOBILE	20	VODACOM	BLACKBERRY	675840	8000
BABEL_OP1_206_17567_20121209_211139_inLine.sph	17567	20121209	211139	17567	inLine	DURBAN	F	HOME_OFFICE_MOBILE	17	VODACOM	NOKIA	4128160	8000
BABEL_OP1_206_17567_20121209_211139_outLine.sph	17567	20121209	211139	17567	outLine	DURBAN	F	HOME_OFFICE_MOBILE	20	VODACOM	BLACKBERRY	4130560	8000
BABEL_OP1_206_17615_20121214_193534_inLine.sph	17615	20121214	193534	17615	inLine	DURBAN	F	PUBLIC_PLACE	46	MTN	NOKIA	4800160	8000
BABEL_OP1_206_17615_20121214_193534_outLine.sph	17615	20121214	193534	17615	outLine	DURBAN	F	HOME_OFFICE_MOBILE	40	MTN	BLACKBERRY	4802880	8000
BABEL_OP1_206_17881_20130121_005313_inLine.sph	17881	20130121	005313	17881	inLine	DURBAN	M	VEHICLE	34	UNKNOWN	UNKNOWN	4800160	8000
BABEL_OP1_206_17881_20130121_005313_outLine.sph	17881	20130121	005313	17881	outLine	DURBAN	M	VEHICLE	34	UNKNOWN	UNKNOWN	4802560	8000
BABEL_OP1_206_19722_20121130_203924_inLine.sph	19722	20121130	203924	19722	inLine	DURBAN	F	CAR_KIT	31	MTN	BLACKBERRY	4800160	8000
BABEL_OP1_206_19722_20121130_203924_outLine.sph	19722	20121130	203924	19722	outLine	DURBAN	F	HOME_OFFICE_MOBILE	22	MTN	NOKIA	4800480	8000
BABEL_OP1_206_19773_20130101_015259_inLine.sph	19773	20130101	015259	19773	inLine	DURBAN	M	HOME_OFFICE_MOBILE	39	MTN	NOKIA	4800160	8000
BABEL_OP1_206_19773_20130101_015259_outLine.sph	19773	20130101	015259	19773	outLine	DURBAN	M	HOME_OFFICE_MOBILE	35	MTN	NOKIA	4800480	8000
BABEL_OP1_206_19818_20130529_204811_inLine.sph	19818	20130529	204811	19818	inLine	DURBAN	F	MICROPHONE	43	VODACOM	NOKIA	30583680	48000
BABEL_OP1_206_19818_20130529_204811_outLine.sph	19818	20130529	204811	19818	outLine	DURBAN	F	HOME_OFFICE_MOBILE	40	VODACOM	NOKIA	4800640	8000
BABEL_OP1_206_19877_20130123_175339_inLine.sph	19877	20130123	175339	19877	inLine	DURBAN	M	STREET	27	VODACOM	NOKIA	530880	8000
BABEL_OP1_206_19877_20130123_175339_outLine.sph	19877	20130123	175339	19877	outLine	DURBAN	F	HOME_OFFICE_MOBILE	20	MTN	SAMSUNG	533120	8000
BABEL_OP1_206_19877_20130123_181047_inLine.sph	19877	20130123	181047	19877	inLine	DURBAN	M	STREET	27	VODACOM	NOKIA	4264160	8000
BABEL_OP1_206_19877_20130123_181047_outLine.sph	19877	20130123	181047	19877	outLine	DURBAN	F	HOME_OFFICE_MOBILE	20	MTN	SAMSUNG	4266880	8000
BABEL_OP1_206_20916_20121205_203848_inLine.sph	20916	20121205	203848	20916	inLine	DURBAN	F	STREET	22	VODACOM	NOKIA	4799360	8000
BABEL_OP1_206_20916_20121205_203848_outLine.sph	20916	20121205	203848	20916	outLine	DURBAN	F	STREET	27	CELL_C	NOKIA	4802240	8000
BABEL_OP1_206_20922_20121214_231110_inLine.sph	20922	20121214	231110	20922	inLine	DURBAN	M	VEHICLE	48	VODACOM	NOKIA	4800320	8000
BABEL_OP1_206_20922_20121214_231110_outLine.sph	20922	20121214	231110	20922	outLine	DURBAN	M	HOME_OFFICE_MOBILE	40	MTN	NOKIA	4799520	8000
BABEL_OP1_206_21004_20121210_215455_inLine.sph	21004	20121210	215455	21004	inLine	DURBAN	M	HOME_OFFICE_MOBILE	16	CELL_C	NOKIA	628960	8000
BABEL_OP1_206_21004_20121210_215455_outLine.sph	21004	20121210	215455	21004	outLine	DURBAN	F	HOME_OFFICE_MOBILE	16	CELL_C	NOKIA	631040	8000
BABEL_OP1_206_21004_20121210_223449_inLine.sph	21004	20121210	223449	21004	inLine	DURBAN	M	HOME_OFFICE_MOBILE	16	CELL_C	NOKIA	4168160	8000
BABEL_OP1_206_21004_20121210_223449_outLine.sph	21004	20121210	223449	21004	outLine	DURBAN	F	HOME_OFFICE_MOBILE	16	CELL_C	NOKIA	4170720	8000
BABEL_OP1_206_21206_20121220_001511_inLine.sph	21206	20121220	001511	21206	inLine	DURBAN	F	CAR_KIT	46	MTN	NOKIA	4800160	8000
BABEL_OP1_206_21206_20121220_001511_outLine.sph	21206	20121220	001511	21206	outLine	DURBAN	F	HOME_OFFICE_MOBILE	32	MTN	SAMSUNG	4803040	8000
BABEL_OP1_206_21327_20130111_022748_inLine.sph	21327	20130111	022748	21327	inLine	DURBAN	M	HOME_OFFICE_MOBILE	17	CELL_C	NOKIA	4800160	8000
BABEL_OP1_206_21327_20130111_022748_outLine.sph	21327	20130111	022748	21327	outLine	DURBAN	F	HOME_OFFICE_MOBILE	17	VODACOM	NOKIA	4797760	8000
BABEL_OP1_206_21892_20121213_235725_inLine.sph	21892	20121213	235725	21892	inLine	DURBAN	M	VEHICLE	32	MTN	NOKIA	4800160	8000
BABEL_OP1_206_21892_20121213_235725_outLine.sph	21892	20121213	235725	21892	outLine	DURBAN	M	HOME_OFFICE_MOBILE	23	8TA	NOKIA	4802880	8000
BABEL_OP1_206_22494_20130530_004456_inLine.sph	22494	20130530	004456	22494	inLine	DURBAN	F	MICROPHONE	43	MTN	NOKIA	30331776	48000
BABEL_OP1_206_22494_20130530_004456_outLine.sph	22494	20130530	004456	22494	outLine	DURBAN	M	HOME_OFFICE_MOBILE	31	MTN	SAMSUNG	4802720	8000
BABEL_OP1_206_22624_20121219_210041_inLine.sph	22624	20121219	210041	22624	inLine	DURBAN	F	STREET	49	VODACOM	NOKIA	4800160	8000
BABEL_OP1_206_22624_20121219_210041_outLine.sph	22624	20121219	210041	22624	outLine	DURBAN	F	HOME_OFFICE_MOBILE	18	CELL_C	BLACKBERRY	4802720	8000
BABEL_OP1_206_22826_20130121_231859_inLine.sph	22826	20130121	231859	22826	inLine	DURBAN	M	CAR_KIT	29	CELL_C	BLACKBERRY	3193760	8000
BABEL_OP1_206_22826_20130121_231859_outLine.sph	22826	20130121	231859	22826	outLine	DURBAN	M	HOME_OFFICE_MOBILE	29	VODACOM	BLACKBERRY	3196160	8000
BABEL_OP1_206_22826_20130121_233139_inLine.sph	22826	20130121	233139	22826	inLine	DURBAN	M	CAR_KIT	29	CELL_C	BLACKBERRY	1608160	8000
BABEL_OP1_206_22826_20130121_233139_outLine.sph	22826	20130121	233139	22826	outLine	DURBAN	M	HOME_OFFICE_MOBILE	29	VODACOM	BLACKBERRY	1610880	8000
BABEL_OP1_206_22965_20121128_011001_inLine.sph	22965	20121128	011001	22965	inLine	DURBAN	M	HOME_OFFICE_MOBILE	22	VODACOM	NOKIA	3468000	8000
BABEL_OP1_206_22965_20121128_011001_outLine.sph	22965	20121128	011001	22965	outLine	DURBAN	M	HOME_OFFICE_MOBILE	22	VODACOM	NOKIA	3469120	8000
BABEL_OP1_206_22965_20121128_012241_inLine.sph	22965	20121128	012241	22965	inLine	DURBAN	M	HOME_OFFICE_MOBILE	22	VODACOM	NOKIA	1336160	8000
BABEL_OP1_206_22965_20121128_012241_outLine.sph	22965	20121128	012241	22965	outLine	DURBAN	M	HOME_OFFICE_MOBILE	22	VODACOM	NOKIA	1336160	8000
BABEL_OP1_206_23006_20121203_004250_inLine.sph	23006	20121203	004250	23006	inLine	DURBAN	M	HOME_OFFICE_MOBILE	37	MTN	NOKIA	2132000	8000
BABEL_OP1_206_23006_20121203_004250_outLine.sph	23006	20121203	004250	23006	outLine	DURBAN	M	HOME_OFFICE_MOBILE	35	CELL_C	BLACKBERRY	2132160	8000
BABEL_OP1_206_23006_20121203_073608_inLine.sph	23006	20121203	073608	23006	inLine	DURBAN	M	HOME_OFFICE_MOBILE	37	MTN	NOKIA	2672320	8000
BABEL_OP1_206_23006_20121203_073608_outLine.sph	23006	20121203	073608	23006	outLine	DURBAN	M	HOME_OFFICE_MOBILE	35	CELL_C	BLACKBERRY	2672640	8000
BABEL_OP1_206_23092_20121227_211821_inLine.sph	23092	20121227	211821	23092	inLine	DURBAN	M	HOME_OFFICE_MOBILE	19	VODACOM	NOKIA	4800160	8000
BABEL_OP1_206_23092_20121227_211821_outLine.sph	23092	20121227	211821	23092	outLine	DURBAN	F	HOME_OFFICE_MOBILE	19	MTN	NOKIA	4802560	8000
BABEL_OP1_206_23153_20130102_224836_inLine.sph	23153	20130102	224836	23153	inLine	DURBAN	F	HOME_OFFICE_MOBILE	51	VODACOM	NOKIA	4800160	8000
BABEL_OP1_206_23153_20130102_224836_outLine.sph	23153	20130102	224836	23153	outLine	DURBAN	M	HOME_OFFICE_MOBILE	37	VODACOM	NOKIA	4802880	8000
BABEL_OP1_206_23190_20121219_204325_inLine.sph	23190	20121219	204325	23190	inLine	DURBAN	M	CAR_KIT	31	VODACOM	SAMSUNG	4800320	8000
BABEL_OP1_206_23190_20121219_204325_outLine.sph	23190	20121219	204325	23190	outLine	DURBAN	F	HOME_OFFICE_MOBILE	22	VODACOM	NOKIA	4802720	8000
BABEL_OP1_206_23239_20130118_000831_inLine.sph	23239	20130118	000831	23239	inLine	DURBAN	F	HOME_OFFICE_MOBILE	60	UNKNOWN	UNKNOWN	4800160	8000
BABEL_OP1_206_23239_20130118_000831_outLine.sph	23239	20130118	000831	23239	outLine	DURBAN	F	PUBLIC_PLACE	57	UNKNOWN	UNKNOWN	4802240	8000
BABEL_OP1_206_23505_20121203_010039_inLine.sph	23505	20121203	010039	23505	inLine	DURBAN	F	HOME_OFFICE_MOBILE	60	VODACOM	MOTOROLLA	4800160	8000
BABEL_OP1_206_23505_20121203_010039_outLine.sph	23505	20121203	010039	23505	outLine	DURBAN	M	HOME_OFFICE_MOBILE	18	MTN	NOKIA	4803360	8000
BABEL_OP1_206_24253_20130120_235750_inLine.sph	24253	20130120	235750	24253	inLine	DURBAN	M	VEHICLE	35	UNKNOWN	UNKNOWN	2489440	8000
BABEL_OP1_206_24253_20130120_235750_outLine.sph	24253	20130120	235750	24253	outLine	DURBAN	F	VEHICLE	35	UNKNOWN	UNKNOWN	2491680	8000
BABEL_OP1_206_24253_20130121_000835_inLine.sph	24253	20130121	000835	24253	inLine	DURBAN	M	VEHICLE	35	UNKNOWN	UNKNOWN	771360	8000
BABEL_OP1_206_24253_20130121_000835_outLine.sph	24253	20130121	000835	24253	outLine	DURBAN	F	VEHICLE	35	UNKNOWN	UNKNOWN	773920	8000
BABEL_OP1_206_24253_20130121_012503_inLine.sph	24253	20130121	012503	24253	inLine	DURBAN	M	VEHICLE	35	UNKNOWN	UNKNOWN	1528320	8000
BABEL_OP1_206_24253_20130121_012503_outLine.sph	24253	20130121	012503	24253	outLine	DURBAN	F	VEHICLE	35	UNKNOWN	UNKNOWN	1530560	8000
BABEL_OP1_206_24323_20121214_212407_inLine.sph	24323	20121214	212407	24323	inLine	DURBAN	M	VEHICLE	46	VODACOM	NOKIA	2997760	8000
BABEL_OP1_206_24323_20121214_212407_outLine.sph	24323	20121214	212407	24323	outLine	DURBAN	M	HOME_OFFICE_MOBILE	29	MTN	BLACKBERRY	3000480	8000
BABEL_OP1_206_24323_20121214_213448_inLine.sph	24323	20121214	213448	24323	inLine	DURBAN	M	VEHICLE	46	VODACOM	NOKIA	1800160	8000
BABEL_OP1_206_24323_20121214_213448_outLine.sph	24323	20121214	213448	24323	outLine	DURBAN	M	HOME_OFFICE_MOBILE	29	MTN	BLACKBERRY	1802880	8000
BABEL_OP1_206_24532_20121201_203102_inLine.sph	24532	20121201	203102	24532	inLine	DURBAN	F	HOME_OFFICE_MOBILE	21	VODACOM	BLACKBERRY	4480640	8000
BABEL_OP1_206_24532_20121201_203102_outLine.sph	24532	20121201	203102	24532	outLine	DURBAN	F	HOME_OFFICE_MOBILE	20	VODACOM	NOKIA	4482720	8000
BABEL_OP1_206_24569_20121210_211659_inLine.sph	24569	20121210	211659	24569	inLine	DURBAN	M	HOME_OFFICE_MOBILE	27	MTN	NOKIA	4800320	8000
BABEL_OP1_206_24569_20121210_211659_outLine.sph	24569	20121210	211659	24569	outLine	DURBAN	M	HOME_OFFICE_MOBILE	25	MTN	NOKIA	4803040	8000
BABEL_OP1_206_24590_20121201_210938_inLine.sph	24590	20121201	210938	24590	inLine	DURBAN	M	HOME_OFFICE_MOBILE	60	VODACOM	NOKIA	2278720	8000
BABEL_OP1_206_24590_20121201_210938_outLine.sph	24590	20121201	210938	24590	outLine	DURBAN	M	HOME_OFFICE_MOBILE	58	MTN	NOKIA	2280800	8000
BABEL_OP1_206_24590_20121201_215618_inLine.sph	24590	20121201	215618	24590	inLine	DURBAN	M	HOME_OFFICE_MOBILE	60	VODACOM	NOKIA	2527680	8000
BABEL_OP1_206_24590_20121201_215618_outLine.sph	24590	20121201	215618	24590	outLine	DURBAN	M	HOME_OFFICE_MOBILE	58	MTN	NOKIA	2529120	8000
BABEL_OP1_206_24982_20130603_194918_inLine.sph	24982	20130603	194918	24982	inLine	DURBAN	M	MICROPHONE	30	MTN	NOKIA	30232960	48000
BABEL_OP1_206_24982_20130603_194918_outLine.sph	24982	20130603	194918	24982	outLine	DURBAN	M	STREET	23	CELL_C	BLACKBERRY	4800640	8000
BABEL_OP1_206_25412_20121210_201120_inLine.sph	25412	20121210	201120	25412	inLine	DURBAN	F	HOME_OFFICE_MOBILE	41	CELL_C	BLACKBERRY	3656000	8000
BABEL_OP1_206_25412_20121210_201120_outLine.sph	25412	20121210	201120	25412	outLine	DURBAN	F	HOME_OFFICE_MOBILE	41	VODACOM	NOKIA	3658880	8000
BABEL_OP1_206_25412_20121210_203544_inLine.sph	25412	20121210	203544	25412	inLine	DURBAN	F	HOME_OFFICE_MOBILE	41	CELL_C	BLACKBERRY	1144160	8000
BABEL_OP1_206_25412_20121210_203544_outLine.sph	25412	20121210	203544	25412	outLine	DURBAN	F	HOME_OFFICE_MOBILE	41	VODACOM	NOKIA	1146560	8000
BABEL_OP1_206_25496_20130529_000539_inLine.sph	25496	20130529	000539	25496	inLine	DURBAN	M	MICROPHONE	41	VODACOM	SAMSUNG	30340992	48000
BABEL_OP1_206_25496_20130529_000539_outLine.sph	25496	20130529	000539	25496	outLine	DURBAN	F	HOME_OFFICE_MOBILE	70	MTN	NOKIA	4799840	8000
BABEL_OP1_206_25698_20130603_011444_inLine.sph	25698	20130603	011444	25698	inLine	DURBAN	F	MICROPHONE	32	UNKNOWN	UNKNOWN	30178688	48000
BABEL_OP1_206_25698_20130603_011444_outLine.sph	25698	20130603	011444	25698	outLine	DURBAN	F	HOME_OFFICE_MOBILE	55	UNKNOWN	UNKNOWN	4802400	8000
BABEL_OP1_206_25719_20121215_000803_inLine.sph	25719	20121215	000803	25719	inLine	DURBAN	M	VEHICLE	49	VODACOM	BLACKBERRY	4800160	8000
BABEL_OP1_206_25719_20121215_000803_outLine.sph	25719	20121215	000803	25719	outLine	DURBAN	F	HOME_OFFICE_MOBILE	60	VODACOM	NOKIA	4802880	8000
BABEL_OP1_206_25767_20121204_021252_inLine.sph	25767	20121204	021252	25767	inLine	DURBAN	F	HOME_OFFICE_MOBILE	50	MTN	UNKNOWN	4800160	8000
BABEL_OP1_206_25767_20121204_021252_outLine.sph	25767	20121204	021252	25767	outLine	DURBAN	F	HOME_OFFICE_MOBILE	53	MTN	UNKNOWN	4802560	8000
BABEL_OP1_206_25961_20121202_232650_inLine.sph	25961	20121202	232650	25961	inLine	DURBAN	F	HOME_OFFICE_MOBILE	32	CELL_C	SAMSUNG	795520	8000
BABEL_OP1_206_25961_20121202_232650_outLine.sph	25961	20121202	232650	25961	outLine	DURBAN	F	VEHICLE	32	MTN	BLACKBERRY	795680	8000
BABEL_OP1_206_25961_20121202_234202_inLine.sph	25961	20121202	234202	25961	inLine	DURBAN	F	HOME_OFFICE_MOBILE	32	CELL_C	SAMSUNG	4000160	8000
BABEL_OP1_206_25961_20121202_234202_outLine.sph	25961	20121202	234202	25961	outLine	DURBAN	F	VEHICLE	32	MTN	BLACKBERRY	4002880	8000
BABEL_OP1_206_26388_20121202_191806_inLine.sph	26388	20121202	191806	26388	inLine	DURBAN	M	HOME_OFFICE_MOBILE	32	CELL_C	LG	4800160	8000
BABEL_OP1_206_26388_20121202_191806_outLine.sph	26388	20121202	191806	26388	outLine	DURBAN	M	HOME_OFFICE_MOBILE	25	VODACOM	NOKIA	4802720	8000
BABEL_OP1_206_26836_20121201_210310_inLine.sph	26836	20121201	210310	26836	inLine	DURBAN	M	HOME_OFFICE_MOBILE	17	VODACOM	VODAFONE	4800160	8000
BABEL_OP1_206_26836_20121201_210310_outLine.sph	26836	20121201	210310	26836	outLine	DURBAN	M	HOME_OFFICE_MOBILE	17	MTN	NOKIA	4802560	8000
BABEL_OP1_206_27042_20121219_230502_inLine.sph	27042	20121219	230502	27042	inLine	DURBAN	M	CAR_KIT	19	MTN	NOKIA	4800160	8000
BABEL_OP1_206_27042_20121219_230502_outLine.sph	27042	20121219	230502	27042	outLine	DURBAN	F	HOME_OFFICE_MOBILE	18	MTN	NOKIA	4802720	8000
BABEL_OP1_206_27125_20121203_012043_inLine.sph	27125	20121203	012043	27125	inLine	DURBAN	F	HOME_OFFICE_MOBILE	30	MTN	NOKIA	4800160	8000
BABEL_OP1_206_27125_20121203_012043_outLine.sph	27125	20121203	012043	27125	outLine	DURBAN	F	HOME_OFFICE_MOBILE	29	VODACOM	NOKIA	4802560	8000
