outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel
BABEL_BP_105_91975_20120622_004757_inLine.sph	91975	20120622	004757	91975	inLine	SOUTH_EASTERN_ANATOLIA	M	CAR_KIT	46	TURKCELL	SAMSUNG
BABEL_BP_105_91975_20120622_004757_outLine.sph	91975	20120622	004757	91975	outLine	EAST_ANATOLIA	M	HOME_OFFICE_MOBILE	42	TURKCELL	NOKIA
BABEL_BP_105_91975_20120622_002430_outLine.sph	91975	20120622	002430	91975	outLine	EAST_ANATOLIA	M	HOME_OFFICE_MOBILE	42	TURKCELL	NOKIA
BABEL_BP_105_83529_20120520_020225_outLine.sph	83529	20120520	020225	83529	outLine	SOUTH_EASTERN_ANATOLIA	F	HOME_OFFICE_MOBILE	26	VODAFONE	NOKIA
BABEL_BP_105_83529_20120520_020225_inLine.sph	83529	20120520	020225	83529	inLine	SOUTH_EASTERN_ANATOLIA	M	VEHICLE	25	TURKCELL	SAMSUNG
BABEL_BP_105_22910_20120208_013659_outLine.sph	22910	20120208	013659	22910	outLine	EAST_ANATOLIA	F	HOME_OFFICE_MOBILE	33	VODAFONE	BLACKBERRY
BABEL_BP_105_22910_20120208_013659_inLine.sph	22910	20120208	013659	22910	inLine	EAST_ANATOLIA	F	HOME_OFFICE_LANDLINE	32	TURK_TELEKOM	KAREL
BABEL_BP_105_20320_20120207_211206_inLine.sph	20320	20120207	211206	20320	inLine	CENTRAL_ANATOLIAN	F	HOME_OFFICE_LANDLINE	22	TURK_TELEKOM	KAREL
BABEL_BP_105_20320_20120207_211206_outLine.sph	20320	20120207	211206	20320	outLine	CENTRAL_ANATOLIAN	F	PUBLIC_PLACE	37	TURKCELL	NOKIA
BABEL_BP_105_13389_20120530_002622_inLine.sph	13389	20120530	002622	13389	inLine	MEDITERRANEAN	M	STREET	21	AVEA	SAMSUNG
BABEL_BP_105_13389_20120530_002622_outLine.sph	13389	20120530	002622	13389	outLine	MEDITERRANEAN	M	PUBLIC_PLACE	22	TURKCELL	SAMSUNG
BABEL_BP_105_68362_20120516_233958_inLine.sph	68362	20120516	233958	68362	inLine	CENTRAL_ANATOLIAN	M	CAR_KIT	46	TURKCELL	NOKIA
BABEL_BP_105_68362_20120516_233958_outLine.sph	68362	20120516	233958	68362	outLine	CENTRAL_ANATOLIAN	F	VEHICLE	40	VODAFONE	NOKIA
BABEL_BP_105_88243_20120126_081939_inLine.sph	88243	20120126	081939	88243	inLine	MARMARA	M	HOME_OFFICE_MOBILE	18	VODAFONE	NOKIA
BABEL_BP_105_88243_20120126_081939_outLine.sph	88243	20120126	081939	88243	outLine	MARMARA	M	HOME_OFFICE_MOBILE	18	TURKCELL	NOKIA
BABEL_BP_105_94149_20120528_213123_outLine.sph	94149	20120528	213123	94149	outLine	MEDITERRANEAN	F	HOME_OFFICE_MOBILE	35	AVEA	IPHONE
BABEL_BP_105_94149_20120528_213123_inLine.sph	94149	20120528	213123	94149	inLine	MEDITERRANEAN	F	VEHICLE	38	TURKCELL	NOKIA
BABEL_BP_105_59454_20120210_050748_outLine.sph	59454	20120210	050748	59454	outLine	MEDITERRANEAN	F	PUBLIC_PLACE	38	TURKCELL	NOKIA
BABEL_BP_105_59454_20120210_050748_inLine.sph	59454	20120210	050748	59454	inLine	MEDITERRANEAN	F	PUBLIC_PLACE	34	VODAFONE	NOKIA
BABEL_BP_105_43277_20120122_050352_inLine.sph	43277	20120122	050352	43277	inLine	MARMARA	F	HOME_OFFICE_MOBILE	20	VODAFONE	NOKIA
BABEL_BP_105_43277_20120122_050352_outLine.sph	43277	20120122	050352	43277	outLine	MARMARA	F	HOME_OFFICE_MOBILE	20	TURKCELL	NOKIA
BABEL_BP_105_60605_20120121_024426_inLine.sph	60605	20120121	024426	60605	inLine	BLACK_SEA	M	PUBLIC_PLACE	18	VODAFONE	NOKIA
BABEL_BP_105_60605_20120121_024426_outLine.sph	60605	20120121	024426	60605	outLine	BLACK_SEA	F	HOME_OFFICE_MOBILE	20	VODAFONE	SAMSUNG
BABEL_BP_105_38108_20120129_001503_inLine.sph	38108	20120129	001503	38108	inLine	MEDITERRANEAN	M	HOME_OFFICE_MOBILE	25	VODAFONE	NOKIA
BABEL_BP_105_38108_20120129_001503_outLine.sph	38108	20120129	001503	38108	outLine	MEDITERRANEAN	F	STREET	32	TURKCELL	SAMSUNG
BABEL_BP_105_66839_20120520_203655_outLine.sph	66839	20120520	203655	66839	outLine	SOUTH_EASTERN_ANATOLIA	M	PUBLIC_PLACE	20	TURKCELL	NOKIA
BABEL_BP_105_66839_20120520_203654_inLine.sph	66839	20120520	203654	66839	inLine	SOUTH_EASTERN_ANATOLIA	M	VEHICLE	20	TURKCELL	SAMSUNG
BABEL_BP_105_66451_20120208_202426_outLine.sph	66451	20120208	202426	66451	outLine	BLACK_SEA	F	HOME_OFFICE_MOBILE	36	TURKCELL	NOKIA
BABEL_BP_105_66451_20120208_202426_inLine.sph	66451	20120208	202426	66451	inLine	BLACK_SEA	F	HOME_OFFICE_LANDLINE	36	TURK_TELEKOM	KAREL
BABEL_BP_105_48418_20120517_235210_inLine.sph	48418	20120517	235210	48418	inLine	CENTRAL_ANATOLIAN	M	CAR_KIT	21	TURKCELL	SAMSUNG
BABEL_BP_105_48418_20120517_235210_outLine.sph	48418	20120517	235210	48418	outLine	CENTRAL_ANATOLIAN	F	STREET	21	TURKCELL	NOKIA
BABEL_BP_105_93004_20120203_214508_outLine.sph	93004	20120203	214508	93004	outLine	CENTRAL_ANATOLIAN	F	PUBLIC_PLACE	38	TURKCELL	NOKIA
BABEL_BP_105_93004_20120203_214508_inLine.sph	93004	20120203	214508	93004	inLine	CENTRAL_ANATOLIAN	M	PUBLIC_PLACE	37	VODAFONE	NOKIA
BABEL_BP_105_79412_20120814_020731_inLine.sph	79412	20120814	020731	79412	inLine	EAST_ANATOLIA	F	STREET	55	AVEA	LG
BABEL_BP_105_79412_20120814_020731_outLine.sph	79412	20120814	020731	79412	outLine	EAST_ANATOLIA	F	HOME_OFFICE_MOBILE	36	TURKCELL	NOKIA
BABEL_BP_105_13660_20120314_062651_outLine.sph	13660	20120314	062651	13660	outLine	AEGEAN	M	STREET	21	TURKCELL	NOKIA
BABEL_BP_105_13660_20120314_062650_inLine.sph	13660	20120314	062650	13660	inLine	AEGEAN	M	PUBLIC_PLACE	21	VODAFONE	NOKIA
BABEL_BP_105_17018_20120421_182457_outLine.sph	17018	20120421	182457	17018	outLine	MARMARA	F	STREET	32	VODAFONE	BLACKBERRY
BABEL_BP_105_26684_20120125_030410_inLine.sph	26684	20120125	030410	26684	inLine	CENTRAL_ANATOLIAN	M	HOME_OFFICE_MOBILE	38	VODAFONE	NOKIA
BABEL_BP_105_26684_20120125_030410_outLine.sph	26684	20120125	030410	26684	outLine	CENTRAL_ANATOLIAN	M	HOME_OFFICE_MOBILE	38	TURKCELL	NOKIA
BABEL_BP_105_36276_20120519_000042_inLine.sph	36276	20120519	000042	36276	inLine	MARMARA	M	VEHICLE	39	TURKCELL	SAMSUNG
BABEL_BP_105_36276_20120519_000042_outLine.sph	36276	20120519	000042	36276	outLine	MARMARA	M	HOME_OFFICE_MOBILE	36	VODAFONE	NOKIA
BABEL_BP_105_70906_20120521_022727_inLine.sph	70906	20120521	022727	70906	inLine	SOUTH_EASTERN_ANATOLIA	M	VEHICLE	19	TURKCELL	NOKIA
BABEL_BP_105_70906_20120521_022727_outLine.sph	70906	20120521	022727	70906	outLine	SOUTH_EASTERN_ANATOLIA	M	HOME_OFFICE_MOBILE	20	AVEA	NOKIA
BABEL_BP_105_11152_20120608_002410_inLine.sph	11152	20120608	002410	11152	inLine	MARMARA	F	STREET	21	AVEA	SAMSUNG
BABEL_BP_105_11152_20120608_002410_outLine.sph	11152	20120608	002410	11152	outLine	MARMARA	F	PUBLIC_PLACE	23	VODAFONE	SAMSUNG
BABEL_BP_105_90819_20120130_023600_inLine.sph	90819	20120130	023600	90819	inLine	EAST_ANATOLIA	M	HOME_OFFICE_MOBILE	20	VODAFONE	NOKIA
BABEL_BP_105_90819_20120130_023600_outLine.sph	90819	20120130	023600	90819	outLine	EAST_ANATOLIA	M	HOME_OFFICE_MOBILE	24	VODAFONE	NOKIA
BABEL_BP_105_39915_20120527_221155_outLine.sph	39915	20120527	221155	39915	outLine	MARMARA	M	HOME_OFFICE_MOBILE	31	TURKCELL	NOKIA
BABEL_BP_105_39915_20120527_221155_inLine.sph	39915	20120527	221155	39915	inLine	MARMARA	M	CAR_KIT	32	AVEA	NOKIA
BABEL_BP_105_88506_20120315_203433_inLine.sph	88506	20120315	203433	88506	inLine	BLACK_SEA	F	HOME_OFFICE_LANDLINE	26	TURK_TELEKOM	KAREL
BABEL_BP_105_88506_20120315_203433_outLine.sph	88506	20120315	203433	88506	outLine	BLACK_SEA	F	PUBLIC_PLACE	28	AVEA	SAMSUNG
BABEL_BP_105_55838_20120519_184228_outLine.sph	55838	20120519	184228	55838	outLine	SOUTH_EASTERN_ANATOLIA	F	HOME_OFFICE_MOBILE	20	TURKCELL	SAMSUNG
BABEL_BP_105_55838_20120519_183551_outLine.sph	55838	20120519	183551	55838	outLine	SOUTH_EASTERN_ANATOLIA	F	HOME_OFFICE_MOBILE	20	TURKCELL	SAMSUNG
BABEL_BP_105_33671_20120314_060721_outLine.sph	33671	20120314	060721	33671	outLine	SOUTH_EASTERN_ANATOLIA	M	PUBLIC_PLACE	29	TURKCELL	NOKIA
BABEL_BP_105_33671_20120314_060721_inLine.sph	33671	20120314	060721	33671	inLine	SOUTH_EASTERN_ANATOLIA	M	PUBLIC_PLACE	27	VODAFONE	NOKIA
BABEL_BP_105_47646_20120130_220546_outLine.sph	47646	20120130	220546	47646	outLine	BLACK_SEA	F	HOME_OFFICE_MOBILE	21	VODAFONE	NOKIA
BABEL_BP_105_47646_20120130_220546_inLine.sph	47646	20120130	220546	47646	inLine	MEDITERRANEAN	F	HOME_OFFICE_MOBILE	36	VODAFONE	NOKIA
BABEL_BP_105_24420_20120122_053229_outLine.sph	24420	20120122	053229	24420	outLine	MARMARA	M	HOME_OFFICE_MOBILE	19	TURKCELL	NOKIA
BABEL_BP_105_24420_20120122_053229_inLine.sph	24420	20120122	053229	24420	inLine	MARMARA	M	HOME_OFFICE_MOBILE	20	VODAFONE	NOKIA
BABEL_BP_105_80008_20120206_073118_inLine.sph	80008	20120206	073118	80008	inLine	MEDITERRANEAN	F	PUBLIC_PLACE	31	VODAFONE	NOKIA
BABEL_BP_105_80008_20120206_073118_outLine.sph	80008	20120206	073118	80008	outLine	MEDITERRANEAN	M	PUBLIC_PLACE	33	TURKCELL	SAMSUNG
BABEL_BP_105_89674_20120207_210507_outLine.sph	89674	20120207	210507	89674	outLine	CENTRAL_ANATOLIAN	M	PUBLIC_PLACE	22	AVEA	NOKIA
BABEL_BP_105_89674_20120207_210507_inLine.sph	89674	20120207	210507	89674	inLine	CENTRAL_ANATOLIAN	M	PUBLIC_PLACE	20	VODAFONE	NOKIA
BABEL_BP_105_57629_20120109_193726_outLine.sph	57629	20120109	193726	57629	outLine	AEGEAN	F	HOME_OFFICE_MOBILE	35	TURKCELL	NOKIA
BABEL_BP_105_57629_20120109_193726_inLine.sph	57629	20120109	193726	57629	inLine	AEGEAN	F	HOME_OFFICE_LANDLINE	40	TURK_TELEKOM	KAREL
BABEL_BP_105_19248_20120504_193537_outLine.sph	19248	20120504	193537	19248	outLine	CENTRAL_ANATOLIAN	F	HOME_OFFICE_MOBILE	35	TURKCELL	NOKIA
BABEL_BP_105_19248_20120504_193537_inLine.sph	19248	20120504	193537	19248	inLine	CENTRAL_ANATOLIAN	F	STREET	32	AVEA	SAMSUNG
BABEL_BP_105_23930_20120127_051732_outLine.sph	23930	20120127	051732	23930	outLine	EAST_ANATOLIA	M	PUBLIC_PLACE	30	TURKCELL	SAMSUNG
BABEL_BP_105_99694_20120202_034425_outLine.sph	99694	20120202	034425	99694	outLine	MARMARA	M	HOME_OFFICE_MOBILE	30	TURKCELL	NOKIA
BABEL_BP_105_99694_20120202_034424_inLine.sph	99694	20120202	034424	99694	inLine	MARMARA	M	HOME_OFFICE_MOBILE	27	VODAFONE	NOKIA
BABEL_BP_105_50932_20120131_024519_outLine.sph	50932	20120131	024519	50932	outLine	MARMARA	F	HOME_OFFICE_MOBILE	53	TURKCELL	NOKIA
BABEL_BP_105_89565_20120208_075727_outLine.sph	89565	20120208	075727	89565	outLine	AEGEAN	M	PUBLIC_PLACE	35	AVEA	BLACKBERRY
BABEL_BP_105_76691_20120501_060535_outLine.sph	76691	20120501	060535	76691	outLine	AEGEAN	F	HOME_OFFICE_MOBILE	46	TURKCELL	IPHONE
BABEL_BP_105_76691_20120501_060535_inLine.sph	76691	20120501	060535	76691	inLine	AEGEAN	F	HOME_OFFICE_MOBILE	46	TURKCELL	NOKIA
BABEL_BP_105_17606_20120530_230042_outLine.sph	17606	20120530	230042	17606	outLine	MARMARA	M	PUBLIC_PLACE	46	AVEA	SAMSUNG
BABEL_BP_105_17606_20120530_230042_inLine.sph	17606	20120530	230042	17606	inLine	MARMARA	M	CAR_KIT	46	AVEA	SAMSUNG
BABEL_BP_105_52335_20120602_042320_outLine.sph	52335	20120602	042320	52335	outLine	CENTRAL_ANATOLIAN	M	HOME_OFFICE_MOBILE	37	AVEA	SIEMENS
BABEL_BP_105_52335_20120602_042319_inLine.sph	52335	20120602	042319	52335	inLine	CENTRAL_ANATOLIAN	M	STREET	26	AVEA	IPHONE
BABEL_BP_105_14707_20120121_003857_inLine.sph	14707	20120121	003857	14707	inLine	MARMARA	F	HOME_OFFICE_MOBILE	16	VODAFONE	NOKIA
BABEL_BP_105_14707_20120121_003857_outLine.sph	14707	20120121	003857	14707	outLine	MARMARA	F	HOME_OFFICE_LANDLINE	16	TURK_TELEKOM	PHILIPS
BABEL_BP_105_21714_20120518_223459_outLine.sph	21714	20120518	223459	21714	outLine	SOUTH_EASTERN_ANATOLIA	M	HOME_OFFICE_MOBILE	25	TURKCELL	SAMSUNG
BABEL_BP_105_21714_20120518_223459_inLine.sph	21714	20120518	223459	21714	inLine	SOUTH_EASTERN_ANATOLIA	M	VEHICLE	21	AVEA	SAMSUNG
BABEL_BP_105_43425_20120520_224822_outLine.sph	43425	20120520	224822	43425	outLine	MARMARA	M	HOME_OFFICE_MOBILE	35	VODAFONE	SAMSUNG
BABEL_BP_105_43425_20120520_223154_inLine.sph	43425	20120520	223154	43425	inLine	MARMARA	M	VEHICLE	38	AVEA	SAMSUNG
BABEL_BP_105_43425_20120520_223154_outLine.sph	43425	20120520	223154	43425	outLine	MARMARA	M	HOME_OFFICE_MOBILE	35	VODAFONE	SAMSUNG
BABEL_BP_105_43425_20120520_224822_inLine.sph	43425	20120520	224822	43425	inLine	MARMARA	M	VEHICLE	38	AVEA	SAMSUNG
BABEL_BP_105_30168_20120209_192615_inLine.sph	30168	20120209	192615	30168	inLine	SOUTH_EASTERN_ANATOLIA	F	HOME_OFFICE_LANDLINE	59	TURK_TELEKOM	KAREL
BABEL_BP_105_30168_20120209_192615_outLine.sph	30168	20120209	192615	30168	outLine	SOUTH_EASTERN_ANATOLIA	M	HOME_OFFICE_MOBILE	50	TURKCELL	NOKIA
BABEL_BP_105_12439_20120520_215211_inLine.sph	12439	20120520	215211	12439	inLine	MARMARA	M	STREET	47	AVEA	SAMSUNG
BABEL_BP_105_12439_20120520_215211_outLine.sph	12439	20120520	215211	12439	outLine	MARMARA	M	HOME_OFFICE_MOBILE	47	TURKCELL	NOKIA
BABEL_BP_105_95533_20120527_024409_outLine.sph	95533	20120527	024409	95533	outLine	EAST_ANATOLIA	F	HOME_OFFICE_MOBILE	24	TURKCELL	NOKIA
BABEL_BP_105_95533_20120527_024409_inLine.sph	95533	20120527	024409	95533	inLine	AEGEAN	M	STREET	26	TURKCELL	IPHONE
BABEL_BP_105_29335_20120125_090733_inLine.sph	29335	20120125	090733	29335	inLine	BLACK_SEA	F	HOME_OFFICE_MOBILE	42	VODAFONE	NOKIA
BABEL_BP_105_29335_20120125_090733_outLine.sph	29335	20120125	090733	29335	outLine	BLACK_SEA	F	HOME_OFFICE_MOBILE	43	TURKCELL	NOKIA
BABEL_BP_105_58232_20120221_044134_inLine.sph	58232	20120221	044134	58232	inLine	SOUTH_EASTERN_ANATOLIA	F	HOME_OFFICE_MOBILE	40	VODAFONE	NOKIA
BABEL_BP_105_58232_20120221_044134_outLine.sph	58232	20120221	044134	58232	outLine	SOUTH_EASTERN_ANATOLIA	F	HOME_OFFICE_MOBILE	40	TURKCELL	SAMSUNG
BABEL_BP_105_13530_20120604_015841_inLine.sph	13530	20120604	015841	13530	inLine	MARMARA	F	STREET	19	AVEA	BLACKBERRY
BABEL_BP_105_13530_20120604_015841_outLine.sph	13530	20120604	015841	13530	outLine	BLACK_SEA	F	HOME_OFFICE_MOBILE	19	TURKCELL	SIEMENS
BABEL_BP_105_12120_20120621_024039_inLine.sph	12120	20120621	024039	12120	inLine	MARMARA	F	CAR_KIT	60	TURKCELL	SAMSUNG
BABEL_BP_105_12120_20120621_024039_outLine.sph	12120	20120621	024039	12120	outLine	CENTRAL_ANATOLIAN	F	HOME_OFFICE_MOBILE	58	AVEA	NOKIA
BABEL_BP_105_58536_20120207_101252_inLine.sph	58536	20120207	101252	58536	inLine	BLACK_SEA	M	CAR_KIT	21	VODAFONE	SAMSUNG
BABEL_BP_105_58536_20120207_101252_outLine.sph	58536	20120207	101252	58536	outLine	BLACK_SEA	M	HOME_OFFICE_MOBILE	23	TURKCELL	SAMSUNG
BABEL_BP_105_48247_20120814_194116_outLine.sph	48247	20120814	194116	48247	outLine	BLACK_SEA	F	HOME_OFFICE_LANDLINE	47	TURK_TELEKOM	UNKNOWN
BABEL_BP_105_48247_20120814_194116_inLine.sph	48247	20120814	194116	48247	inLine	BLACK_SEA	F	HOME_OFFICE_LANDLINE	56	TURK_TELEKOM	UNKNOWN
BABEL_BP_105_23167_20120520_193822_inLine.sph	23167	20120520	193822	23167	inLine	MARMARA	M	PUBLIC_PLACE	46	AVEA	SAMSUNG
BABEL_BP_105_23167_20120520_193822_outLine.sph	23167	20120520	193822	23167	outLine	MARMARA	F	HOME_OFFICE_MOBILE	46	TURKCELL	IPHONE
BABEL_BP_105_11022_20120126_221846_outLine.sph	11022	20120126	221846	11022	outLine	MARMARA	F	HOME_OFFICE_MOBILE	19	VODAFONE	SAMSUNG
BABEL_BP_105_11022_20120126_221846_inLine.sph	11022	20120126	221846	11022	inLine	MARMARA	F	PUBLIC_PLACE	19	VODAFONE	NOKIA
BABEL_BP_105_17948_20120120_073631_outLine.sph	17948	20120120	073631	17948	outLine	CENTRAL_ANATOLIAN	F	HOME_OFFICE_MOBILE	29	TURKCELL	NOKIA
BABEL_BP_105_17948_20120120_073631_inLine.sph	17948	20120120	073631	17948	inLine	CENTRAL_ANATOLIAN	F	HOME_OFFICE_MOBILE	36	VODAFONE	SAMSUNG
BABEL_BP_105_83700_20120205_032346_outLine.sph	83700	20120205	032346	83700	outLine	EAST_ANATOLIA	F	PUBLIC_PLACE	50	AVEA	NOKIA
BABEL_BP_105_83700_20120205_032346_inLine.sph	83700	20120205	032346	83700	inLine	EAST_ANATOLIA	F	HOME_OFFICE_MOBILE	37	VODAFONE	NOKIA
BABEL_BP_105_43426_20120127_054206_outLine.sph	43426	20120127	054206	43426	outLine	MARMARA	F	HOME_OFFICE_MOBILE	17	TURKCELL	BLACKBERRY
BABEL_BP_105_43426_20120127_054206_inLine.sph	43426	20120127	054206	43426	inLine	MARMARA	F	HOME_OFFICE_MOBILE	19	VODAFONE	NOKIA
BABEL_BP_105_17933_20120130_062220_inLine.sph	17933	20120130	062220	17933	inLine	MARMARA	M	HOME_OFFICE_MOBILE	32	VODAFONE	NOKIA
BABEL_BP_105_47794_20120517_013537_inLine.sph	47794	20120517	013537	47794	inLine	CENTRAL_ANATOLIAN	M	CAR_KIT	23	TURKCELL	NOKIA
BABEL_BP_105_47794_20120517_014505_outLine.sph	47794	20120517	014505	47794	outLine	CENTRAL_ANATOLIAN	F	HOME_OFFICE_MOBILE	26	TURKCELL	NOKIA
BABEL_BP_105_47794_20120517_014505_inLine.sph	47794	20120517	014505	47794	inLine	CENTRAL_ANATOLIAN	M	CAR_KIT	23	TURKCELL	NOKIA
BABEL_BP_105_47794_20120517_013537_outLine.sph	47794	20120517	013537	47794	outLine	CENTRAL_ANATOLIAN	F	HOME_OFFICE_MOBILE	26	TURKCELL	NOKIA
BABEL_BP_105_12003_20120220_085131_outLine.sph	12003	20120220	085131	12003	outLine	CENTRAL_ANATOLIAN	M	HOME_OFFICE_MOBILE	47	TURKCELL	SAMSUNG
BABEL_BP_105_12003_20120220_085129_inLine.sph	12003	20120220	085129	12003	inLine	CENTRAL_ANATOLIAN	M	HOME_OFFICE_MOBILE	36	VODAFONE	NOKIA
BABEL_BP_105_35229_20120621_203612_inLine.sph	35229	20120621	203612	35229	inLine	SOUTH_EASTERN_ANATOLIA	M	CAR_KIT	37	TURKCELL	HTC
BABEL_BP_105_35229_20120621_203612_outLine.sph	35229	20120621	203612	35229	outLine	SOUTH_EASTERN_ANATOLIA	F	HOME_OFFICE_MOBILE	32	TURKCELL	TURKCELL_T20
BABEL_BP_105_18701_20120127_035425_inLine.sph	18701	20120127	035425	18701	inLine	EAST_ANATOLIA	M	PUBLIC_PLACE	40	VODAFONE	NOKIA
BABEL_BP_105_18701_20120127_035425_outLine.sph	18701	20120127	035425	18701	outLine	CENTRAL_ANATOLIAN	F	HOME_OFFICE_MOBILE	38	TURKCELL	NOKIA
BABEL_BP_105_21946_20120504_035039_outLine.sph	21946	20120504	035039	21946	outLine	CENTRAL_ANATOLIAN	M	HOME_OFFICE_MOBILE	26	VODAFONE	NOKIA
BABEL_BP_105_21946_20120504_035038_inLine.sph	21946	20120504	035038	21946	inLine	CENTRAL_ANATOLIAN	M	VEHICLE	28	TURKCELL	NOKIA
BABEL_BP_105_41540_20120121_064850_inLine.sph	41540	20120121	064850	41540	inLine	MARMARA	M	HOME_OFFICE_MOBILE	19	VODAFONE	NOKIA
BABEL_BP_105_41540_20120121_064850_outLine.sph	41540	20120121	064850	41540	outLine	MARMARA	M	HOME_OFFICE_MOBILE	19	TURKCELL	PHILIPS
BABEL_BP_105_99414_20120618_212729_outLine.sph	99414	20120618	212729	99414	outLine	MEDITERRANEAN	F	HOME_OFFICE_MOBILE	40	AVEA	NOKIA
BABEL_BP_105_99414_20120618_212729_inLine.sph	99414	20120618	212729	99414	inLine	MEDITERRANEAN	F	CAR_KIT	50	AVEA	NOKIA
BABEL_BP_105_74012_20120207_031751_outLine.sph	74012	20120207	031751	74012	outLine	AEGEAN	F	HOME_OFFICE_MOBILE	49	TURKCELL	SAMSUNG
BABEL_BP_105_74012_20120207_031751_inLine.sph	74012	20120207	031751	74012	inLine	AEGEAN	M	HOME_OFFICE_MOBILE	52	VODAFONE	NOKIA
BABEL_BP_105_49239_20120121_234750_outLine.sph	49239	20120121	234750	49239	outLine	MARMARA	F	HOME_OFFICE_MOBILE	18	TURKCELL	NOKIA
BABEL_BP_105_36711_20120817_211133_outLine.sph	36711	20120817	211133	36711	outLine	BLACK_SEA	F	HOME_OFFICE_LANDLINE	60	TURK_TELEKOM	UNKNOWN
BABEL_BP_105_36711_20120817_211133_inLine.sph	36711	20120817	211133	36711	inLine	SOUTH_EASTERN_ANATOLIA	F	HOME_OFFICE_LANDLINE	48	TURK_TELEKOM	UNKNOWN
BABEL_BP_105_61762_20120208_192030_outLine.sph	61762	20120208	192030	61762	outLine	AEGEAN	F	HOME_OFFICE_MOBILE	29	VODAFONE	LG
BABEL_BP_105_61762_20120208_192030_inLine.sph	61762	20120208	192030	61762	inLine	AEGEAN	F	HOME_OFFICE_LANDLINE	32	TURK_TELEKOM	KAREL
BABEL_BP_105_36360_20120121_024157_outLine.sph	36360	20120121	024157	36360	outLine	MEDITERRANEAN	M	PUBLIC_PLACE	39	VODAFONE	NOKIA
BABEL_BP_105_36360_20120121_024157_inLine.sph	36360	20120121	024157	36360	inLine	MEDITERRANEAN	M	PUBLIC_PLACE	32	VODAFONE	NOKIA
BABEL_BP_105_16875_20120626_033717_inLine.sph	16875	20120626	033717	16875	inLine	MEDITERRANEAN	M	CAR_KIT	48	TURKCELL	NOKIA
BABEL_BP_105_16875_20120626_033718_outLine.sph	16875	20120626	033718	16875	outLine	BLACK_SEA	F	HOME_OFFICE_MOBILE	24	TURKCELL	SAMSUNG
BABEL_BP_105_98279_20120121_021104_inLine.sph	98279	20120121	021104	98279	inLine	MEDITERRANEAN	M	PUBLIC_PLACE	21	VODAFONE	NOKIA
BABEL_BP_105_98279_20120121_021104_outLine.sph	98279	20120121	021104	98279	outLine	MEDITERRANEAN	M	HOME_OFFICE_MOBILE	18	TURKCELL	IPHONE
BABEL_BP_105_75845_20120126_093251_inLine.sph	75845	20120126	093251	75845	inLine	MARMARA	M	HOME_OFFICE_MOBILE	16	VODAFONE	NOKIA
BABEL_BP_105_75845_20120126_093251_outLine.sph	75845	20120126	093251	75845	outLine	MARMARA	M	HOME_OFFICE_MOBILE	17	TURKCELL	NOKIA
BABEL_BP_105_82443_20120623_012845_inLine.sph	82443	20120623	012845	82443	inLine	MEDITERRANEAN	M	CAR_KIT	46	AVEA	IPHONE
BABEL_BP_105_82443_20120623_012845_outLine.sph	82443	20120623	012845	82443	outLine	BLACK_SEA	M	STREET	30	TURKCELL	BLACKBERRY
BABEL_BP_105_94694_20120127_060811_outLine.sph	94694	20120127	060811	94694	outLine	BLACK_SEA	M	HOME_OFFICE_MOBILE	20	VODAFONE	SAMSUNG
BABEL_BP_105_94694_20120127_060811_inLine.sph	94694	20120127	060811	94694	inLine	BLACK_SEA	M	HOME_OFFICE_MOBILE	20	VODAFONE	NOKIA
BABEL_BP_105_31917_20120202_083328_outLine.sph	31917	20120202	083328	31917	outLine	SOUTH_EASTERN_ANATOLIA	F	HOME_OFFICE_MOBILE	23	TURKCELL	NOKIA
BABEL_BP_105_31917_20120202_083328_inLine.sph	31917	20120202	083328	31917	inLine	SOUTH_EASTERN_ANATOLIA	F	HOME_OFFICE_MOBILE	25	VODAFONE	NOKIA
BABEL_BP_105_59925_20120531_025444_outLine.sph	59925	20120531	025444	59925	outLine	MEDITERRANEAN	M	HOME_OFFICE_MOBILE	29	TURKCELL	NOKIA
BABEL_BP_105_59925_20120531_025444_inLine.sph	59925	20120531	025444	59925	inLine	MEDITERRANEAN	M	VEHICLE	27	AVEA	BLACKBERRY
BABEL_BP_105_32295_20120201_060053_inLine.sph	32295	20120201	060053	32295	inLine	BLACK_SEA	F	HOME_OFFICE_MOBILE	49	VODAFONE	NOKIA
BABEL_BP_105_51521_20120528_232651_outLine.sph	51521	20120528	232651	51521	outLine	MEDITERRANEAN	F	HOME_OFFICE_MOBILE	23	AVEA	IPHONE
BABEL_BP_105_51521_20120528_232651_inLine.sph	51521	20120528	232651	51521	inLine	MEDITERRANEAN	F	STREET	23	AVEA	NOKIA
BABEL_BP_105_63352_20120529_062238_outLine.sph	63352	20120529	062238	63352	outLine	MARMARA	M	HOME_OFFICE_MOBILE	29	TURKCELL	IPHONE
BABEL_BP_105_63352_20120529_062238_inLine.sph	63352	20120529	062238	63352	inLine	BLACK_SEA	M	VEHICLE	33	TURKCELL	NOKIA
BABEL_BP_105_89818_20120111_002805_inLine.sph	89818	20120111	002805	89818	inLine	CENTRAL_ANATOLIAN	M	HOME_OFFICE_LANDLINE	43	TURK_TELEKOM	KAREL
BABEL_BP_105_89818_20120111_002805_outLine.sph	89818	20120111	002805	89818	outLine	CENTRAL_ANATOLIAN	F	HOME_OFFICE_MOBILE	36	VODAFONE	SAMSUNG
